Majority protein IDs,logFC,PValue,FDR,Fold_change,average_C_lfq,average_R_lfq,MS_C_average,MS_R_average,Gene names
D4A8H8;A0A0G2K472,-0.029668341,0.98119134,0.999991107,0.979645481,514654000,498114000,43.6,33.6,Cyfip1
D4A8N1,0.092763975,0.941243285,0.999991107,1.066411302,26074600,27498000,5,4.8,Dpm1
D4A8T3,0.184142074,0.883703177,0.999991107,1.136141144,58256800,65336000,7.6,4.2,Copz1
D4A914,0.13846634,0.91240198,0.999991107,1.100734356,77734200,84504600,10.2,6.6,Xrn2
D4A944,0.084330882,0.946575621,0.999991107,1.060195911,82750400,86611400,12.4,8.8,Snrnp40
D4A962,-0.278383837,0.825059137,0.999991107,0.824514153,360934000,293906000,24.6,17.2,Hnrnpul1
D4A994,-0.166801651,0.894581056,0.999991107,0.890815366,366220000,322148000,31.8,22,Emc1
D4A997,0.081304817,0.948489687,0.999991107,1.057974472,26364000,27547400,5,3.6,Htatsf1
D4A9A3,-0.747781469,0.554561741,0.999991107,0.595518624,25253200,14867800,6,2,Cenpv
D4A9D6,-0.183041276,0.884393033,0.999991107,0.880844173,1188760000,1034038000,59,49,Dhx9
D4A9D8,0.090660827,0.942572868,0.999991107,1.064857829,69051200,72711600,8,6.8,Osbp
D4A9L2,0.152759589,0.903405872,0.999991107,1.111693889,494614000,542390000,35,29.4,Srsf1
D4A9P7,0.565250831,0.654337157,0.999991107,1.479644742,13142800,19249800,2.6,3.4,LOC100363408
D4A9Q3;P62268;F1LTW8,-0.070190297,0.955522619,0.999991107,0.95251235,269430000,253504000,9.6,9.6,RGD1563570;Rps23;RGD1563705
D4AA31,-2.945874209,0.029646413,0.999991107,0.129778724,94128000,12072400,10.6,0.6,Prcp
D4AA35,0.138926652,0.912112064,0.999991107,1.101085616,19904000,21641800,3.4,4.2,Asmtl
D4AA63,-0.271206373,0.829492754,0.999991107,0.828626364,89409000,73164800,9.4,6.6,Ubqln2
D4AAE9,-0.003529216,0.997762381,0.999991107,0.997556724,36064000,35497800,2.8,3.2,Cisd2
D4AAH6,-0.082164002,0.947945877,0.999991107,0.944639651,10781100,10053800,4.4,2.2,Psmg1
D4AAI5;A0A0G2K139;Q9R0L4-2;Q9R0L4;G3V7E8;Q9R0L4-3,0.136078275,0.913906252,0.999991107,1.098913839,59310200,64375000,8.8,6.4,Cand2
D4AAM0;A0A0G2K8P2,0.009339926,0.994078282,0.999991107,1.006494945,97399200,96886600,14.2,8,Tnpo3
D4AB03,-0.073447951,0.953460854,0.999991107,0.950363971,391056000,367104000,32.6,29.2,Fam120a
D4AB66,0.349239127,0.781641497,0.999991107,1.273888605,52327200,65931400,5.8,7.4,Ston2
D4ABB2,-0.780378154,0.537631839,0.999991107,0.582214165,148070000,85114600,12,5.8,Mlc1
D4ABI6;Q91Y78,-0.302657092,0.810111298,0.999991107,0.810757803,74232200,59415600,7,6.4,Uchl3
D4ABI7,-0.555520355,0.659875892,0.999991107,0.680411601,311768000,209484000,20.2,10.8,LOC100365676
D4ABK7,-0.540273655,0.668595282,0.999991107,0.687640463,81829000,55586400,9.6,4.4,Hnrnph3
D4ABM5,-0.368620345,0.769887315,0.999991107,0.774522822,34934400,26731400,7.8,4.4,Mrps34
D4ABS5,0.031387115,0.98010194,0.999991107,1.021994275,46465600,46884400,6.2,5.4,Pithd1
D4ABT8,-0.085350309,0.945930881,0.999991107,0.942555641,603642000,561652000,35,26.4,Hnrnpul2
D4AC23,0.057447691,0.963590386,0.999991107,1.040623138,1281400000,1317280000,73.4,63,Cct7
D4AC36,0.169060078,0.893163035,0.999991107,1.124325743,218976000,243090000,20.2,19.2,Eif3f
D4AC38,-0.837553576,0.508634668,0.999991107,0.559591682,17510400,9689200,3.4,1.2,Ago1
D4ACB8,0.034502926,0.978127169,0.999991107,1.024203877,1671960000,1692740000,74.4,72.4,Cct8
D4ACK1,-0.47075091,0.70896132,0.999991107,0.721588919,22175600,15780400,4,2.8,Nup214
D4ACM1,-0.295368792,0.814591874,0.999991107,0.814864004,59603600,47948200,8.2,4.2,Elp3
D4ACN8,-0.607558255,0.630500784,0.999991107,0.656306554,24119600,15623200,2.4,1.6,Plgrkt
D4ACS0;D4A1S6;D3ZR53;A0A0G2JWJ0;Q10728-2;Q10728-3;Q10728,0.199765446,0.873922883,0.999991107,1.148511614,34826600,39521200,3.8,4.8,Ppp1r12a
D4ACV0,-2.651980818,0.047483713,0.999991107,0.159101482,25016400,3935800,3.6,1.4,Nelfb
D4ACW1,-0.301413769,0.810875025,0.999991107,0.811456819,27962400,22479800,3.4,2.8,Nop2
D4AD15;D3ZU13,0.497878221,0.693095911,0.999991107,1.4121352,427104000,595688000,35.2,45.8,Eif4g1;LOC100911431
D4AD70;P63174;D3ZZH2;D3ZW57;D4A862,0.18932723,0.880455013,0.999991107,1.140231869,170954000,192444000,9,8.8,RGD1561636;Rpl38;LOC680353;LOC686066;LOC678816
D4AD82;P81128,1.588796016,0.217715572,0.999991107,3.007982171,36273800,107495000,4,12.2,Arhgap35
D4AE00,0.0452815,0.971297029,0.999991107,1.031884502,75171600,76592400,12,8.6,Ap3b2
D4AE02,-0.254396246,0.839899636,0.999991107,0.838337898,65325600,54089600,7.8,5.6,Fam98b
D4AE06;D4A6E5,0.029376195,0.981376512,0.999991107,1.020570747,52283200,52713400,6,5.2,Fkbp15
D4AE49,-0.26327764,0.834397237,0.999991107,0.833192848,33639400,27687600,5.6,2.2,Skiv2l2
D4AE56,0.987201629,0.437153025,0.999991107,1.982336156,22971600,44928400,3.8,3,Ptges2
D4AE68;P82471;Q45QM4,-0.206542331,0.869686976,0.999991107,0.86661173,110848800,94669200,11,11,Gnaq
D4AE96,0.143354171,0.909324152,0.999991107,1.104469953,424046000,462424000,31.4,25,Ipo7
D4AEH3,-0.01253187,0.992054584,0.999991107,0.991351188,279478000,273658000,31.6,18.8,Psmd7
D4AEH9,-0.506690174,0.68797326,0.999991107,0.703835324,252416000,175376000,33,15.6,Agl
D4AEI5;A0A0G2K402,-0.602614221,0.633265539,0.999991107,0.658559537,361022000,235012000,21.6,16.6,Myef2
D4AEK9,0.37888182,0.763687088,0.999991107,1.300333624,18276600,23605000,1.8,2,Ccdc6
D4AEP0,0.950758554,0.453957298,0.999991107,1.932888683,129980000,247744000,14.4,21,Adss
E2RUH2;A0A0G2K9E0;P29315,0.744822463,0.556112798,0.999991107,1.675768038,482418000,798168000,40,40.2,Rnh1
E9PSJ4;A0A0G2K6E8,0.347142736,0.782916238,0.999991107,1.272038852,132524000,166444000,16.6,19.4,Spag9
E9PSK7,0.092707902,0.941278731,0.999991107,1.066369854,77244400,81352000,11,9.6,Mapk8ip3
E9PST5;Q5BJU9,-0.204516613,0.870952732,0.999991107,0.867829412,110340000,94572600,15.4,11.2,Acin1
E9PSV5;A0A0G2K931;A0A0G2KAC0,-0.760046215,0.548158481,0.999991107,0.590477415,1740660000,1014720000,71.2,40.8,Psat1
E9PSV8;Q9JJK1,-0.261710516,0.835367597,0.999991107,0.834098393,357856000,294910000,16.2,11.6,Gpm6b
E9PSY8;A7BFV9;Q5JC29,0.157151152,0.900644507,0.999991107,1.115083041,105392000,116048000,10.4,10.2,Eps15
E9PT04;A0A0G2KA50,-1.259431779,0.324354195,0.999991107,0.417708446,26726200,11037000,3,1.2,Vps39
E9PT29;A0A096MIX2,-0.302691775,0.810089992,0.999991107,0.810738312,1445880000,1157320000,55.4,51.2,Ddx17
E9PT51,-0.139105202,0.911999611,0.999991107,0.908082198,61490800,55166200,10.8,6,Poldip2
E9PT66;B5DF12,0.086783907,0.945024264,0.999991107,1.062000104,582816000,611248000,40.4,40.6,Sf3b3
E9PT82;P58405-2;P58405;Q1KLB7,0.235456834,0.85166145,0.999991107,1.177279468,57976400,67356400,8.2,9.6,Strn3
E9PTB2;A0A1W2Q6F0;A0A1W2Q689,-0.108307864,0.93142246,0.999991107,0.927675494,83742400,76696400,9.8,9.6,Supt5h
E9PTE1;F1MAQ7,0.2261183,0.857474243,0.999991107,1.169683573,19144200,22169800,2.4,3.4,Son
E9PTN4;A0A0U1RRU0;Q4KLN3,0.758464281,0.548981927,0.999991107,1.691688898,11257200,18780800,3.4,3,Srpk1
E9PTR4;A0A0G2JYC6;Q4V8A7,0.071109825,0.954940617,0.999991107,1.050524512,70925600,73580000,7.4,9.2,Ubap2l
E9PTW1;A0A0G2K5Q8,-0.179737966,0.88646375,0.999991107,0.882863335,87429600,76269400,9.6,6.8,Scamp3
E9PTX9;Q9QX10,-0.386742692,0.75894866,0.999991107,0.76485454,104948400,79260000,14,8.8,Slc12a2
E9PU01,-0.072821524,0.953857293,0.999991107,0.950776715,294254000,276408000,33.8,27.8,Chd4
E9PU28;Q6P9U9,0.194889349,0.876973154,0.999991107,1.144636367,260130000,294110000,26.8,23.8,Impdh2
F1LLX7,-0.527483531,0.675947786,0.999991107,0.6937638,108228000,74132000,11.8,5.6,Sfrp1
F1LM09;Q4VSI4,0.013505322,0.991437424,0.999991107,1.009405129,171480000,170982000,19.4,12.4,Usp7
F1LM33;Q5SGE0,-0.249866682,0.842709154,0.999991107,0.840974125,1412580000,1172720000,79,58,Lrpprc
F1LM42;A0A0G2KBB9;F1M5N3;A0A0G2JZ56;A0A0G2KAS9;F1M9N9;A0A0G2K6R9,0.068375392,0.956671411,0.999991107,1.048535271,688800000,713162000,57.6,49.4,Ank2
F1LM55,0.389842669,0.757082716,0.999991107,1.310250509,504820000,653044000,33,33.8,Ccar2
F1LM66;Q5EB83,0.039567927,0.974917339,0.999991107,1.027805963,606142000,615298000,46.4,39.4,Eftud2
F1LMA7;Q4TU93,-2.286059483,0.083090707,0.999991107,0.205034774,17021800,3508400,3,0.4,Mrc2
F1LMD9;P97874,0.629426987,0.618340529,0.999991107,1.54695045,16598000,25378600,2.8,3.6,Gak
F1LMW3;Q8K3V3,-2.793646283,0.037921962,0.999991107,0.144221056,155788000,22172060,10.2,3,Adgrg1;Gpr56
F1LMY3;Q62656;Q62656-2,-0.090896407,0.942423929,0.999991107,0.938939166,296860000,275270000,26,19.8,Ptprz1
F1LMZ8;B5DEP6;A0A0G2JWX1;D3Z950,0.05843072,0.962967841,0.999991107,1.041332444,1134860000,1166126000,45,36.4,Psmd11
F1LN59,0.246947952,0.844520697,0.999991107,1.186693985,199168000,233268000,25.6,24.8,Eif4g2
F1LN88,-0.040848808,0.974105679,0.999991107,0.972082855,1258320000,1207740000,52.4,46,Aldh2
F1LN92;Q5BJM6,-0.067294656,0.95735554,0.999991107,0.954426062,41178800,38781400,6,4.6,Afg3l2
F1LND7;A0A0G2JXT3;P05369;Q7TPK0,0.359296827,0.775534753,0.999991107,1.282800505,397224000,503490000,24.4,24.8,Fdps
F1LNE5;Q4QQR9,0.271210119,0.829490438,0.999991107,1.206819672,27675800,33000800,5.2,4.4,Memo1
F1LNF0,-0.445238703,0.724009951,0.999991107,0.734462785,475822000,345250000,49.6,27.6,Myh14
F1LNF1;A7VJC2;A7VJC2-4;A7VJC2-2;F1LM82;A7VJC2-3,-0.266385199,0.832474209,0.999991107,0.831400085,4294220000,3524900000,154.2,139.6,Hnrnpa2b1
F1LNF7;Q99NA5,-0.36068986,0.77469013,0.999991107,0.778792092,389754000,299714000,33,20,Idh3a
F1LNK0;F1MAQ5;A0A0U1RRX4;P15146;Q64715;P15146-2,-1.916700091,0.141011294,0.999991107,0.264859637,213196000,55720400,18,5.2,Map2
F1LNL2;F1M7H3;B2RYQ9,-0.08372191,0.946960785,0.999991107,0.943620123,123722000,115302000,17.6,10.6,Smarca5;LOC100359912
F1LNL3;Q80ZB2,-3.271442869,0.017265696,0.999991107,0.103561318,346688000,35587800,31.4,5.2,Abca1
F1LNM0;A0A0G2K1M2;Q62696,0.106187524,0.932761481,0.999991107,1.076380025,80265800,85300000,9.6,9.2,Dlg1
F1LNS2;B2RZA3,-0.212666025,0.865862658,0.999991107,0.862941087,18066400,15335400,4,2.8,Fam45a
F1LNT0;Q62951,-1.095120407,0.389732741,0.999991107,0.468097055,57743400,26684000,9.6,3.8,Dpysl4
F1LNY3;P13596;A0A0G2K0M8,-0.655606333,0.60393289,0.999991107,0.634808639,372966000,233854000,24,16.2,Ncam1
F1LP30;Q5I0C3,-0.355335846,0.777937957,0.999991107,0.781687652,93635800,72199400,8.6,5.2,Mccc1
F1LP57;Q4KSH6;S4VP54,0.249777386,0.842764479,0.999991107,1.189023629,9882200,11705200,2.2,1.6,Map2k4
F1LP76;Q8VHU4,-0.061160987,0.961238912,0.999991107,0.958492477,161954000,153250000,19,14.2,Ikbkap
F1LP82,0.148846966,0.905867164,0.999991107,1.108683034,341724000,374060000,23.8,20.6,Rab2a
F1LPA4;A0A0G2K6J2;O08874,0.651670554,0.606088215,0.999991107,1.57098625,15118600,23457600,2.6,3.6,Pkn2
F1LPC6;Q9JHW1;A0A0G2JY30;Q9JHW1-2,-0.560314032,0.657144532,0.999991107,0.678154533,22354400,14924600,3.8,1.6,Cpd
F1LPC8;Q924Z9,-0.394230183,0.754444427,0.999991107,0.760895279,80858000,60822800,11.8,6.4,Ntn1
F1LPD6;P21775;P21775-2;P07871,0.579475096,0.646278434,0.999991107,1.494305468,135992000,200698000,17.8,15.4,Acaa1b;Acaa1a
F1LPG5;F1M7T1,-0.424422112,0.736376075,0.999991107,0.745137145,47532800,35005800,5.6,5.4,LOC688963;LOC100361934
F1LPK7;Q63598;Q562B2,-0.312182318,0.804265822,0.999991107,0.805422501,486364000,386780000,35.8,31.8,Pls3
F1LPS8;P86252,-0.277143035,0.825825129,0.999991107,0.825223588,112452000,91202600,8,4.6,Pura
F1LPV0,0.010353674,0.993435558,0.999991107,1.007202434,799020000,794656000,40.2,44.4,Nars
F1LQ14;D4A4W9;B2RZD4;P11250,0.178811816,0.887044471,0.999991107,1.131951242,138896000,155152000,5,6.2,Rpl34;Rpl34-ps1
F1LQ45;A0A0G2JXY9;Q505I9;Q9Z1Z3,-0.149060042,0.9057331,0.999991107,0.901837845,83523600,74337400,11.6,8,Epn2
F1LQ48,-0.316721072,0.80148465,0.999991107,0.802892603,2194640000,1740380000,82.6,72.4,Hnrnpl
F1LQ55;P11915;A0A0G2KAC1;P11915-2,-0.459491778,0.715587897,0.999991107,0.727242401,108181000,77669800,13.6,10.6,Scp2
F1LQ81;A0A0G2K6U1;Q9QUL6,-0.071817543,0.954492695,0.999991107,0.951438597,178044000,167114000,18.6,14.8,Nsf
F1LQI1;O35952-2;O35952,-2.256733752,0.086775351,0.999991107,0.209245173,13813000,2902000,4.8,2.4,Hagh
F1LQN3;Q9JK11,0.297934136,0.813014029,0.999991107,1.22938274,750072000,910356000,49.4,48,Rtn4
F1LQP9;Q5D008,-0.241527855,0.847887125,0.999991107,0.84584906,481682000,402222000,29.4,24.4,Tnpo1
F1LQT3;A0A0G2K5N6;Q62868,0.71572892,0.571483593,0.999991107,1.642312785,59716800,96834400,5.8,12.6,Rock2
F1LR02,-1.502021305,0.242751006,0.999991107,0.353058387,51534000,18039400,7.6,2,Col18a1
F1LR10,-0.49052526,0.697382206,0.999991107,0.711765909,284554000,199958000,28.2,19,Lima1
F1LR39;Q499N3;A0A1W2Q6Q7,-0.496958929,0.693630923,0.999991107,0.708598871,14692400,10328400,4,1.8,Wdr18
F1LR87;Q6AXR4,-1.250028811,0.327873261,0.999991107,0.420439811,111395000,46320400,14.4,5.6,Hexb
F1LRB8;P18298;Q6P688,-0.258966852,0.837066923,0.999991107,0.83568616,380774000,314160000,27.4,21.8,LOC100363915;Mat2a
F1LRE1;A0A0G2JU71;P70619,-0.088683587,0.943823014,0.999991107,0.940380425,54687000,50816800,8,6.2,Gsr
F1LRI5;B5DFK9,0.120189229,0.923923279,0.999991107,1.086877412,915602000,983202000,76.4,66,Gcn1l1
F1LRI7;P0C1X8,-0.8433393,0.505751426,0.999991107,0.557352013,30628800,16947200,5.2,3.2,Aak1
F1LRK4;A0A0G2JTY6,-0.23823374,0.849934593,0.999991107,0.847782599,41348200,34597200,10.8,5.2,Grsf1
F1LRK9;Q8VI02,0.047477593,0.96990568,0.999991107,1.033456449,43108400,44003000,6,5.4,Ppp4r1
F1LRN8;A0A0G2JXP3;D7NIW0;Q5U1Z5;A0A0G2JUY1,-0.796733482,0.529244339,0.999991107,0.575651079,11776000,6758200,2.4,1.4,Nedd4l
F1LRP7;Q9QZ81,0.083937401,0.946824489,0.999991107,1.059906793,54090600,56631600,8,7.6,Ago2
F1LRQ6,-0.790596004,0.532383719,0.999991107,0.578105217,32885800,18838200,5.8,4.6,Cdc23
F1LRS2;A0A0G2K3H2,0.281404637,0.823194964,0.999991107,1.215377625,76806600,92305600,11.2,14,Dock7
F1LRU1;Q9JIL3-2;A0A0G2K2T6;A0A0G2K4U6;Q9JIL3,-0.215666081,0.863990642,0.999991107,0.861148482,697752000,593252000,41.2,31.8,Ilf3
F1LRV4;O88600,0.298260066,0.812813621,0.999991107,1.229660511,1950100000,2368240000,77.4,75.4,Hspa4
F1LRV6;Q9Z244,-1.48343793,0.248389849,0.999991107,0.357635553,79376400,28137200,10.2,3,Gmpr
F1LRY5;Q64380,-0.554399796,0.660515027,0.999991107,0.680940291,167866000,112909200,23.8,11.4,Sardh
F1LS02;A0A0G2K7T6;P37199,-0.206221112,0.869887663,0.999991107,0.866804704,174224000,149102000,19.2,15.8,Nup155
F1LSC3;F1LM37;O88629,-0.311310875,0.804800121,0.999991107,0.805909154,153596000,122376000,16.4,10.6,Sf1
F1LSL2;P52590,-0.132693911,0.916038683,0.999991107,0.912126666,32909200,29648400,5.8,5.2,Nup107
F1LSM5;P55161;Q32PY0,0.026233121,0.983368777,0.999991107,1.018349739,445204000,447878000,29.4,25.8,Nckap1
F1LSQ0;Q924K2,0.589226982,0.640779286,0.999991107,1.504440429,20717200,30708400,2.8,3.8,Faf1
F1LSW7;B5DEM5;Q63507;Q6TUH8,0.03204374,0.979685765,0.999991107,1.022459529,514204000,518990000,20.8,19,Rpl14;LOC306079
F1LT35;D3ZTH8;B5DES1;P62752;D3ZNM1;D4AAL7;D3ZFK7;D3ZTX9;A0A0G2JU90,-0.004903264,0.9968912,0.999991107,0.996607085,581412000,572274000,24.8,24,RGD1564606;LOC689899;Rpl23a;RGD1562755;LOC683904;LOC690335;RGD1565170
F1LT49,-0.260353564,0.836207939,0.999991107,0.834883288,214248000,176688000,19.4,17.8,Lrrc47
F1LT71;A0A0G2K2Z0,0.590556154,0.640031046,0.999991107,1.505827127,10859400,16143000,2.2,2.2,Eml4
F1LTJ5,0.843225902,0.505808023,0.999991107,1.794057217,18690400,33165000,2,5.6,Hspg2
F1LTR1,-0.109354712,0.930761441,0.999991107,0.927002598,24628800,22533600,4,3.4,Wdr26
F1LU48,-0.009973467,0.993676612,0.999991107,0.99311076,70297800,68978200,10.4,8.6,Ergic1
F1LUA1;A0A0G2K051,-0.612386849,0.627805935,0.999991107,0.654113616,19142400,12378000,4.6,1.2,Eea1
F1LUE2;G3V9G3;Q63094;F1LNI8;P08413,-0.475742481,0.706031536,0.999991107,0.719096613,308418000,219056000,22.4,11,Camk2g;Camk2b
F1LVV3,0.286797322,0.819869793,0.999991107,1.219929116,41955200,50526000,3.8,5,Ranbp9
F1LVV4,-0.487092366,0.699386995,0.999991107,0.713461573,336780000,237318000,30.4,26,Rcc2
F1LW74,0.066521355,0.957845076,0.999991107,1.047188642,195264000,201796000,16.8,17.8,Iqgap2
F1LW91,-0.89253279,0.481617569,0.999991107,0.538667605,16737000,8875400,1.6,1.6,Numa1
F1LWE6,0.082392343,0.94780176,0.999991107,1.05877229,131922000,137762000,9.4,9,Msi2
F1LWQ2;Q63199,1.938811293,0.136770491,0.999991107,3.833896241,11823200,44673600,1.8,5.6,Fas
F1LX07;A0A0G2K2J7,-0.665949874,0.598286077,0.999991107,0.630273594,327792000,203900000,23.6,15.6,Slc25a12
F1LXA0,-1.193413873,0.349629366,0.999991107,0.437266924,65572800,28292800,5.2,3.4,Ndufa12
F1LY19;A0A0U1RS25,0.140219112,0.911298106,0.999991107,1.102072482,553018000,601836000,46.2,40.6,Upf1
F1LYI5;A0A0G2QC62;M0R665;P25886;D4A888;D3ZY63;D3Z8Q4,-0.205468954,0.870357623,0.999991107,0.867256736,206366000,176866000,7,6,RGD1564138;LOC686807;Rpl29;RGD1563579;RGD1566073;RGD1563300
F1LYQ8,-0.051941462,0.967077879,0.999991107,0.964637324,91536400,87192400,12.6,10.4,Farp1
F1LYZ8,-1.337842748,0.296058055,0.999991107,0.395611769,33211000,12991200,4.4,2.2,Ppp1r21
F1LZJ4,0.141121753,0.910729707,0.999991107,1.102762224,22032600,23996000,4.8,4,Hyi
F1LZX9;A0A0G2JVZ6,-0.143244319,0.909393309,0.999991107,0.905480628,712698000,637322000,43.2,37.4,Itgav
F1M013;B0K021;P62425;D3ZU22;D3ZPL5;M0R3M3;D4A6B9;D3ZJH5,0.137690571,0.912890609,0.999991107,1.100142626,1357040000,1475140000,48.6,49.6,LOC100910109;LOC100911966;Rpl7a;LOC100361311;RGD1562953;LOC680161
F1M049;B5DFB6,0.418427391,0.739951336,0.999991107,1.336469942,52030400,68707400,5.4,7.2,Atxn2
F1M110;Q700Q7,-0.325317754,0.796224507,0.999991107,0.79812258,29008800,22860800,3.8,3.2,Nmt2
F1M1B3,0.065122812,0.958730465,0.999991107,1.046173993,125590000,129738000,19,15.8,RGD1564420
F1M1D5,0.265589724,0.832966394,0.999991107,1.202127337,87425400,103777600,10,10,Tbcd
F1M265;P0C5E3,0.337751166,0.788634707,0.999991107,1.263785104,55760800,69453000,6.2,7.2,Palld
F1M2P8;F1LS98;B5DFC4;P05696,-2.430366371,0.06689799,0.999991107,0.185518328,184920000,33865800,18.8,4.2,Prkca
F1M3D3;F1LV13;Q62826;Q62826-2,-0.307892504,0.806896951,0.999991107,0.807820967,2422700000,1931580000,106.8,82.6,Hnrnpm
F1M3H8,-0.258796401,0.837172522,0.999991107,0.8357849,590372000,487380000,33,24.8,Hnrnpa0
F1M400,0.3941249,0.754507576,0.999991107,1.314145393,25745800,33350400,2.4,3.8,Ankrd28
F1M446,0.081550106,0.948334523,0.999991107,1.058154366,65581600,68459200,12,7.6,AI314180
F1M471,-0.174113501,0.889991455,0.999991107,0.886311968,72070200,63002200,9.6,7,Epm2aip1
F1M4A4,-0.40354519,0.748853575,0.999991107,0.755998255,65252000,48784800,9.6,8,Kif1a
F1M4H5,-0.38996556,0.757008778,0.999991107,0.763147822,60154000,45320800,5.4,5,Nova2
F1M4W7,-0.037701804,0.976099904,0.999991107,0.97420561,28645200,27565600,5.6,3.8,Cstf3
F1M5V2,0.398094411,0.752123392,0.999991107,1.317766184,164972000,214700000,14.2,13.4,Glipr2
F1M5Z5;A0A0G2K1M7,1.157613462,0.363893124,0.999991107,2.23088085,16091800,35373600,1.4,3.8,Ano6
F1M6W2;Q6UPR8,-0.285891047,0.820428363,0.999991107,0.820234853,176778000,143126000,13.8,8,Ermp1
F1M779;P11442,0.126321989,0.920055305,0.999991107,1.091507459,5728260000,6174680000,229.4,200,Cltc
F1M787,0.241202281,0.848089436,0.999991107,1.181977261,135236000,157910000,19.6,15.8,Ctnnd2
F1M798;Q91WZ0,0.198641039,0.874626082,0.999991107,1.147616837,23081800,26181400,5.2,5,Bmp1;Bmp-1
F1M7B8;A0A0G2JTH7,-0.382329829,0.761607422,0.999991107,0.767197631,49162800,37199200,8.4,6.8,Ube3a
F1M7Q5;O09178,0.483494553,0.701490561,0.999991107,1.398126165,100401000,138628000,12.6,14.2,Ampd3
F1M7S2;Q5XIU5,-0.06121094,0.961207033,0.999991107,0.95845929,13994000,13313200,3.4,3.2,Psmf1
F1M7V6;Q1WIM1,-1.348487813,0.292360077,0.999991107,0.392703453,91761400,35577000,10.2,2.8,Cadm4
F1M7W7;A1L122;Q9Z1A5,-0.091110134,0.942288807,0.999991107,0.938800077,121010000,112220000,14.4,12.4,Nae1
F1M801,0.042736589,0.972909494,0.999991107,1.030065864,24062800,24518000,4.2,3,Anapc1
F1M842,0.511213264,0.685349908,0.999991107,1.425248284,37551600,52875800,6.6,9.2,Tp53bp1
F1M853,0.172045451,0.891289154,0.999991107,1.126654722,1084726000,1206940000,56.6,53,Rrbp1
F1M866;F1M840;F1M865;F1M8Z8;F1M820,0.166165234,0.894980716,0.999991107,1.122071986,223518000,247648000,24,19.8,Sorbs1
F1M8K0;D9IFS3,0.045250921,0.971316404,0.999991107,1.031862631,150346000,153186000,12.4,13.2,Dag1
F1M8V2,-0.089598337,0.943244627,0.999991107,0.93978436,65841200,61087600,8,7.2,Ube4b
F1M949,0.098208732,0.937802021,0.999991107,1.070443561,160250000,169308000,18.4,15.8,Ckap5
F1M951;O88902,0.380501413,0.762710075,0.999991107,1.301794219,53098200,68218800,6.8,8,Ptpn23
F1M953;P48721,-0.354501975,0.77844418,0.999991107,0.782139595,2998680000,2313720000,92.4,73.4,Hspa9
F1M964;Q68FX8;P20069,-0.143953165,0.908947073,0.999991107,0.905035843,59371200,53124200,11.2,6.8,Pmpca
F1M978;P97697,-0.038106881,0.975843201,0.999991107,0.973932113,145086000,139546000,14.4,10.8,Impa1
F1M9D6;Q9QXK0;A0A0G2JX93;Q7TP57;Q6P6Q7,0.52065305,0.679888305,0.999991107,1.434604489,123225800,174604000,12.6,17.8,Stat1;Stat4
F1M9N5;Q7TP51;Q6P7A2,0.46771447,0.710746113,0.999991107,1.382916903,10708000,14657600,1.6,3,Ube4a
F1M9Q8;Q9EQR2,0.082812764,0.947535829,0.999991107,1.059080876,57054800,59691200,9.4,9.2,Agps
F1M9V7,0.129846393,0.917833368,0.999991107,1.094177196,1303740000,1408120000,52.2,51,Npepps
F1M9Y7;A0A0G2K6F1,0.192338916,0.878569394,0.999991107,1.142614637,21712400,24525600,4.4,3.6,Tcp11l1
F1MA52;O88984,-1.25164037,0.327267402,0.999991107,0.419970422,13187400,5507400,2.8,1.8,Nxf1
F1MA87,0.126327416,0.920051882,0.999991107,1.091511565,49963000,53839400,6.2,7.4,Cdk6
F1MA98,0.07569942,0.952036101,0.999991107,1.05387183,252474000,262702000,29.4,21.6,Tpr
F1MAA1;A0A0G2JUX4,0.052890953,0.966476446,0.999991107,1.037341525,52954200,54236800,8,7.4,Usp47
F1MAA3;Q499R1,-0.259590096,0.836680834,0.999991107,0.835325221,139852000,115314600,14.8,12.2,LOC100909464;Ppp2r5d
F1MAA5;Q66H32,0.136950503,0.913356786,0.999991107,1.099578424,184420000,200050000,16,17.2,Rangap1
F1MAP4,0.025230746,0.984004166,0.999991107,1.017642442,29789400,29928800,4.6,4.6,Megf10
F1SW39;Q812D1;Q566D6;Q812D1-2,-0.863754955,0.49565224,0.999991107,0.549520438,146096000,79357000,16.4,6.8,Psip1
F2W8B0;P22734-2;P22734,0.050062342,0.968268223,0.999991107,1.035309661,89474000,91399800,12.6,7.8,Comt
F2Z3Q8;P52296,0.200352633,0.873555701,0.999991107,1.148979162,2113140000,2395460000,99.6,86,Kpnb1
F2Z3R4,-1.06178638,0.404002966,0.999991107,0.479038535,28373800,13414800,5.2,1.4,Nfix
F2Z3T4,0.231489003,0.85413025,0.999991107,1.174046055,23474000,27213400,3.6,3.4,Mbnl2
F2Z3T9,-0.084945178,0.946187103,0.999991107,0.942820362,381928000,355778000,24.8,23,U2af2
F6T071;Q68G33;Q9R064,0.39274879,0.755334866,0.999991107,1.312892497,35058600,45413000,4,5.4,Gorasp2
F7EL93,0.629626211,0.618230496,0.999991107,1.547164086,51487000,78635200,7,8.8,Igdcc4
F7EMB2;Q6QI16,-0.242473635,0.847299479,0.999991107,0.845294733,149538000,124846000,15,9.4,RGD1304704
F7ENH8;B1WBY8,-0.229737054,0.855220819,0.999991107,0.852790307,55158400,46430800,6.2,3.8,Hdac2
