Majority protein IDs,logFC,PValue,FDR,Fold_change,average_C_lfq,average_R_lfq,MS_C_average,MS_R_average,Gene names
F1M787,0.242145938,0.894498362,0.999934107,1.182750637,135236000,157910000,19.6,15.8,Ctnnd2
F1M798;Q91WZ0,0.199439215,0.913007329,0.999934107,1.148251936,23081800,26181400,5.2,5,Bmp1;Bmp-1
F1M7B8;A0A0G2JTH7,-0.381822269,0.834504092,0.999934107,0.767467589,49162800,37199200,8.4,6.8,Ube3a
F1M7Q5;O09178,0.484321433,0.791177984,0.999934107,1.398927729,100401000,138628000,12.6,14.2,Ampd3
F1M7S2;Q5XIU5,-0.060196243,0.973686157,0.999934107,0.959133644,13994000,13313200,3.4,3.2,Psmf1
F1M7V6;Q1WIM1,-1.347983919,0.46792373,0.999934107,0.392840637,91761400,35577000,10.2,2.8,Cadm4
F1M7W7;A1L122;Q9Z1A5,-0.089998723,0.960669163,0.999934107,0.939523581,121010000,112220000,14.4,12.4,Nae1
F1M801,0.043183607,0.981121029,0.999934107,1.030385079,24062800,24518000,4.2,3,Anapc1
F1M842,0.511961413,0.77961877,0.999934107,1.425987577,37551600,52875800,6.6,9.2,Tp53bp1
F1M853,0.172785929,0.924588326,0.999934107,1.127233138,1084726000,1206940000,56.6,53,Rrbp1
F1M866;F1M840;F1M865;F1M8Z8;F1M820,0.167109652,0.927057279,0.999934107,1.122806758,223518000,247648000,24,19.8,Sorbs1
F1M8K0;D9IFS3,0.045974628,0.979901153,0.999934107,1.032380379,150346000,153186000,12.4,13.2,Dag1
F1M8V2,-0.0888292,0.961179775,0.999934107,0.940285516,65841200,61087600,8,7.2,Ube4b
F1M949,0.098919461,0.956775034,0.999934107,1.070971034,160250000,169308000,18.4,15.8,Ckap5
F1M951;O88902,0.381244016,0.834750425,0.999934107,1.302464468,53098200,68218800,6.8,8,Ptpn23
F1M953;P48721,-0.353629379,0.846534876,0.999934107,0.782612805,2998680000,2313720000,92.4,73.4,Hspa9
F1M964;Q68FX8;P20069,-0.143022239,0.937543378,0.999934107,0.905620023,59371200,53124200,11.2,6.8,Pmpca
F1M978;P97697,-0.03716648,0.983751119,0.999934107,0.974567164,145086000,139546000,14.4,10.8,Impa1
F1M9D6;Q9QXK0;A0A0G2JX93;Q7TP57;Q6P6Q7,0.521431145,0.775671699,0.999934107,1.435378429,123225800,174604000,12.6,17.8,Stat1;Stat4
F1M9N5;Q7TP51;Q6P7A2,0.467155822,0.798384733,0.999934107,1.382381506,10708000,14657600,1.6,3,Ube4a
F1M9Q8;Q9EQR2,0.083587898,0.963468353,0.999934107,1.059650054,57054800,59691200,9.4,9.2,Agps
F1M9V7,0.130620031,0.942947708,0.999934107,1.0947641,1303740000,1408120000,52.2,51,Npepps
F1M9Y7;A0A0G2K6F1,0.193446882,0.915609206,0.999934107,1.143492483,21712400,24525600,4.4,3.6,Tcp11l1
F1MA52;O88984,-1.250990265,0.499537999,0.999934107,0.420159711,13187400,5507400,2.8,1.8,Nxf1
F1MA87,0.127475718,0.944318373,0.999934107,1.09238069,49963000,53839400,6.2,7.4,Cdk6
F1MA98,0.076458744,0.966581823,0.999934107,1.054426654,252474000,262702000,29.4,21.6,Tpr
F1MAA1;A0A0G2JUX4,0.053744084,0.976505653,0.999934107,1.037955134,52954200,54236800,8,7.4,Usp47
F1MAA3;Q499R1,-0.258649452,0.887363536,0.999934107,0.835870035,139852000,115314600,14.8,12.2,LOC100909464;Ppp2r5d
F1MAA5;Q66H32,0.137849128,0.939797187,0.999934107,1.100263542,184420000,200050000,16,17.2,Rangap1
F1MAK9,-0.326969746,0.857950903,0.999934107,0.797209194,7277200,5648800,1.6,1.2,Smpd4
F1MAP4,0.026069711,0.988602056,0.999934107,1.018234399,29789400,29928800,4.6,4.6,Megf10
F1SW39;Q812D1;Q566D6;Q812D1-2,-0.862834373,0.638808517,0.999934107,0.549871198,146096000,79357000,16.4,6.8,Psip1
F2W8B0;P22734-2;P22734,0.051141032,0.977643217,0.999934107,1.036084042,89474000,91399800,12.6,7.8,Comt
F2Z3Q8;P52296,0.201127111,0.912274643,0.999934107,1.149596131,2113140000,2395460000,99.6,86,Kpnb1
F2Z3R4,-1.060271894,0.565517138,0.999934107,0.479541676,28373800,13414800,5.2,1.4,Nfix
F2Z3T4,0.232261762,0.898776459,0.999934107,1.174675085,23474000,27213400,3.6,3.4,Mbnl2
F2Z3T9,-0.083873935,0.963343447,0.999934107,0.943520694,381928000,355778000,24.8,23,U2af2
F6T071;Q68G33;Q9R064,0.393681711,0.829456985,0.999934107,1.313741756,35058600,45413000,4,5.4,Gorasp2
F7EL93,0.630490145,0.730742165,0.999934107,1.548090857,51487000,78635200,7,8.8,Igdcc4
F7EMB2;Q6QI16,-0.241631619,0.894720881,0.999934107,0.845788225,149538000,124846000,15,9.4,RGD1304704
F7ENH8;B1WBY8,-0.228881171,0.900240474,0.999934107,0.853296378,55158400,46430800,6.2,3.8,Hdac2
F7EPH4;Q499R7;A0A0G2JUD2,0.339982982,0.852373872,0.999934107,1.265741663,253006000,316030000,24.2,20.6,Ppa1
F7ES73;Q5XIT4,0.033881244,0.98518719,0.999934107,1.023762626,57218200,57705600,8.8,5.2,Nub1
F7EV88;D3ZJI6;B1WC30,-1.162035951,0.529693809,0.999934107,0.446881445,3254780,1437300,1,0.4,Pbx1
F7EWC1;A0A0G2K9C0;B5DEX4,0.705360788,0.70051374,0.999934107,1.630552381,19648600,31607400,3.4,6.8,Vasp
F7EZ89,0.020756269,0.990925011,0.999934107,1.014491143,74238000,74283400,10,7,Tbc1d15
F7F3Z1,0.15484714,0.932393821,0.999934107,1.113303653,16868600,18537800,3.8,4.2,Lman2l
F7FF45,-0.176779035,0.922852005,0.999934107,0.884675923,516972000,451670000,51.8,37,Numa1
F7FG31;A0A0H2UI20;Q9Z2F5;Q6AZ26,-0.100815617,0.95594747,0.999934107,0.932505657,276114000,253938000,26.6,19.8,Ctbp1
F7FLB2,-0.040279608,0.982390341,0.999934107,0.972466456,65038200,62357200,7.8,6.4,Pgm2
F7FM32;B4F797,-0.349630036,0.848245023,0.999934107,0.784785322,24591000,19051200,4.8,2.4,RGD1311345
F8WFF9;A0A0G2KBC0;Q5FVI3,-0.962340766,0.60126758,0.999934107,0.513223535,8556380,4385800,3.8,1.2,Lrrc57
F8WFH8;Q6P7B0;A0A0G2K673,0.203666977,0.911172302,0.999934107,1.151621778,316724000,360020000,24.8,25.4,Wars
G3V614;Q4G074,-1.600207151,0.392082123,0.999934107,0.329829615,32288000,10489000,5.4,1.8,LOC606294;Kbp
G3V617;Q56A33;P70618;P70618-2,0.645634034,0.724585139,0.999934107,1.564426667,12634600,19511400,3.4,5.6,Mapk14
G3V624;B2RYG0,-0.190914644,0.916709034,0.999934107,0.876050145,448378000,387506000,27.4,19.8,Coro1c
G3V640;O35094,0.037424368,0.983638392,0.999934107,1.026279981,57645600,58310200,11,10.4,Timm44
G3V647;D3Z8P5;O35331,0.487205282,0.789969306,0.999934107,1.401726887,56129000,77680600,9,8.4,Pdxk;RGD1566085
G3V661,-0.136955629,0.940186492,0.999934107,0.909436221,11598400,10457800,1.4,0.8,Baz1b
G3V667;Q924W2,-0.170673322,0.925507125,0.999934107,0.888427945,25131600,22022000,4.8,5,Itga6
G3V678,-1.191444418,0.519603835,0.999934107,0.437864254,13951000,6032800,2.6,3.2,LOC100912534
G3V679;Q99376,0.148387673,0.935206413,0.999934107,1.108330132,379758000,415500000,31,22.2,Tfrc
G3V681,-0.903791601,0.623213457,0.999934107,0.534480196,160308000,84489200,21.6,7,Mcm4
G3V6C4;O70199,1.337150566,0.471388209,0.999934107,2.526518188,21890000,54687800,3.8,10.4,Ugdh
G3V6D3;P10719;Q0QEP3,-0.114938708,0.949785407,0.999934107,0.923421541,9759820000,8892020000,423.6,308.2,Atp5b
G3V6F5;Q8CGS5,-1.136332943,0.538611713,0.999934107,0.454914415,54201800,24368000,7.8,4.4,Elac2
G3V6H0;P10536,0.14820661,0.935285266,0.999934107,1.108191042,243010000,265636000,14.6,14,LOC100363782;Rab1b
G3V6H2,0.028771693,0.987420834,0.999934107,1.020143208,583820000,588332000,63,50.6,Prpf8
G3V6H5;P97700,-0.257199544,0.887989935,0.999934107,0.836710506,185716000,153390000,15.4,9,Slc25a11
G3V6I1;Q8K4K5,-0.256413387,0.88832961,0.999934107,0.837166573,675054000,557984000,46,35.2,Llgl1
G3V6I9;D4A1Z2;P12749;D4AE42,0.054496231,0.976176967,0.999934107,1.038496412,342542000,351060000,14.6,12.8,Rpl26;Rpl26-ps2;Rpl26-ps1
G3V6L8;P70483,0.101350775,0.955713914,0.999934107,1.072777419,44714400,47314800,5.2,5.8,Strn
G3V6L9;B5DF03,0.110054226,0.951916176,0.999934107,1.079268802,323142000,344114000,24.8,21.2,Fkbp3
G3V6P2;Q01205;Q8CJG5;D0VYQ0,-0.258993608,0.887214864,0.999934107,0.835670661,394738000,325382000,22.4,18.6,Dlst;DLST
G3V6P6;Q925G0-2,-0.251182346,0.890590413,0.999934107,0.840207549,63168800,52378200,6.2,4.6,Rbm3
G3V6P7;Q62812,0.47804417,0.793810986,0.999934107,1.392854124,3803480000,5231220000,166.6,186.8,LOC100911597;Myh9
G3V6P8;Q45QK0;O35359,1.078262181,0.559084083,0.999934107,2.111491122,23274000,48562000,3.6,4,Gng12
G3V6Q6;Q9JID2,0.051568338,0.977456475,0.999934107,1.036390961,124838000,127600000,15.4,14,Gna11
G3V6S0;Q6XD99;A0A0G2K8W9;A0A0G2JZY6,-0.008127957,0.996446243,0.999934107,0.99438197,2473720000,2428560000,143.4,118.4,Sptbn1
G3V6S2;Q63270,0.13394781,0.941497289,0.999934107,1.097292242,892408000,966266000,43.8,35.2,Aco1
G3V6S3;Q3MID6,0.208388084,0.909123814,0.999934107,1.155396543,277182000,315844000,22.2,20,Calu
G3V6S5;Q5EBC3;P27653,-0.08844693,0.961346678,0.999934107,0.940534696,962580000,893328000,54,40.2,Mthfd1
G3V6S8,0.075650218,0.966934965,0.999934107,1.053835889,33212200,34528000,5.2,4.8,Srsf6
G3V6T1;B5DFK1,0.25674025,0.888188379,0.999934107,1.194776072,1039318000,1225740000,67,61,Copa
G3V6T7,0.536015484,0.769606416,0.999934107,1.449962395,588984000,842204000,33.2,45.4,Pdia4
G3V6U3,-0.181171057,0.920942734,0.999934107,0.881986784,105320000,91528400,16,8.2,Alg2
G3V6W2;Q9WTV0,0.409062335,0.822923793,0.999934107,1.327822528,10307000,13488600,3.2,3.2,Preb
G3V6Y6,-0.535788341,0.769700751,0.999934107,0.689781652,4581660000,3118980000,144.6,96.8,Pygb
G3V6Z3;A0A0G2JVI5;Q8VH46,-0.973198868,0.597243775,0.999934107,0.509375379,6628800,3387600,0.8,0.4,Afap1
G3V700;D3ZQ59;P47245;P47245-2,0.208791926,0.90894862,0.999934107,1.15572001,164112000,187054000,18.8,19,Nrd1
G3V702;Q99M63,0.057059968,0.975056657,0.999934107,1.040343509,103739600,106600800,18,13.4,Smu1
G3V709;Q6XQN1,-0.627704143,0.731877135,0.999934107,0.647205538,39754400,25386200,7.4,3.4,Naprt1;Naprt
G3V721;Q8R478,-0.839047016,0.647954603,0.999934107,0.559012707,6938000,3788600,1.4,2.4,Wbp2
G3V734;Q64591,-0.505334124,0.782385151,0.999934107,0.704497199,326416000,227176000,21.6,13.4,Decr1
G3V741;Q6IRH6;P16036,-0.459893252,0.801440153,0.999934107,0.727040052,1731060000,1242900000,53.4,39.6,Slc25a3
G3V743;A0A0G2K8S6;O88941,-0.040607411,0.982247058,0.999934107,0.972245521,145638000,139756000,13.6,11.8,Mogs
G3V752;B5DFI0;A0A0G2JV51;D4AEB4,1.490786504,0.423842672,0.999934107,2.810421471,3661400,10208000,2.4,1.6,Nat10;RGD1306717
G3V762;B0BNN0,0.300950713,0.869127323,0.999934107,1.231955985,44632200,54238000,7.8,6.8,Tsta3
G3V781;Q9JIM0,-0.490790322,0.788467525,0.999934107,0.711635151,22533800,15824400,4.2,2.4,Mre11a
G3V784;Q5D001,0.037093527,0.983783009,0.999934107,1.026044659,134314000,135942000,21,15.6,Adpgk
G3V790;Q8K1P7,-0.135608957,0.940773361,0.999934107,0.910285524,114834000,103191000,15,12.8,Smarca4
G3V796;P08503,-0.020427642,0.991068685,0.999934107,0.98594041,86416000,84044800,12,7.4,Acadm
G3V798,0.21835526,0.904801457,0.999934107,1.163406493,26964200,30942000,2.4,3.4,Srsf4
G3V7B0;Q4G021,-0.072407415,0.968351406,0.999934107,0.951049664,17131800,16102800,2,2,Nol9
G3V7B6;P0C089,-1.079810555,0.558531961,0.999934107,0.473090942,7300200,3413740,2.2,0.8,Ptpmt1
G3V7C6;Q6P9T8,-0.003589045,0.99843077,0.999934107,0.997515355,20968800000,20625200000,654.4,604,Tubb4b
G3V7E6;A0A0G2K0X1,-0.834261791,0.649802594,0.999934107,0.560869956,8894800,4929800,1.8,1.6,Pcm1
G3V7G0;Q9QXU8,0.330585156,0.856400672,0.999934107,1.257523322,90153200,111870800,11,14,Dync1li1
G3V7G9,-0.101411581,0.955687377,0.999934107,0.932120527,347884000,320082000,28.8,25,Eif3l
G3V7I0;Q9Z0V6,-0.366364766,0.841094776,0.999934107,0.775734696,395792000,303184000,21.8,15.6,Prdx3
G3V7I7;A0A0G2QC24,-0.256988031,0.88808132,0.999934107,0.836833185,51391200,42542200,7.8,3.4,Lrrc40
G3V7J0;Q02253,-0.134259132,0.94136161,0.999934107,0.911137611,971108000,873942000,56.4,48.2,Aldh6a1
G3V7J2;Q4V8C7,-0.159444101,0.93039282,0.999934107,0.895370008,123096000,108751000,14.8,11.2,Prkra
G3V7L6;Q63347,0.131899335,0.942390093,0.999934107,1.095735308,474972000,513570000,47.4,42.6,Psmc2
G3V7L8;Q6PCU2,-0.905478036,0.622575534,0.999934107,0.533855782,66223400,34865400,7.8,6.2,Atp6v1e1
G3V7M0,0.035429336,0.984510468,0.999934107,1.024861769,49933000,50522400,9.6,9.6,Cnot1
G3V7Q6;P28075,-0.258113951,0.887594877,0.999934107,0.836180352,526052000,434234000,32,26.8,Psmb5
G3V7Q7;B5DFH1,0.849271799,0.644015637,0.999934107,1.801591342,98383200,174892000,12.6,20,Iqgap1
G3V7T6,0.063614043,0.972192912,0.999934107,1.045080478,559534000,576948000,44.6,36.4,Sf3b1
G3V7U4;P70615,-0.372878529,0.838315824,0.999934107,0.772240151,2662080000,2028360000,88.8,87.8,Lmnb1
G3V7V6;Q8VHE9,-0.717040218,0.695847382,0.999934107,0.60834422,433444000,260488000,33.6,24.4,Retsat
G3V7W1;G3V7W1-2,0.281995386,0.877289418,0.999934107,1.215875395,64469800,77366000,7.4,7.4,Pdcd6
G3V7Y3;B1WBP7;P35434,-0.484096694,0.791272202,0.999934107,0.714944574,202468000,142876000,4.6,3.4,Atp5d
G3V7Z4;P07092,-0.845635476,0.645415321,0.999934107,0.556465644,398590000,218752000,33,16.6,Serpine2
G3V7Z8,0.016658679,0.992716479,0.999934107,1.01161384,81836000,81618600,11,8.6,Pabpn1
G3V803;Q9Z1Y3,0.364320725,0.841967313,0.999934107,1.287275389,381780000,484942000,21.8,19.2,Cdh2
G3V805;Q5PQR8,-1.303299392,0.482321651,0.999934107,0.405198463,10458000,4156720,2.8,0.8,LOC100910911;Tprkb
G3V818;Q9HB97,0.442734306,0.808673329,0.999934107,1.359177906,99707600,133736000,10.6,12.6,Parva
G3V827;Q08415-2;Q08415,-1.438612123,0.439604418,0.999934107,0.368922038,17630600,6372600,3,1.2,Ccbl1
G3V845;P10686,0.511239091,0.77992007,0.999934107,1.425273798,26140200,36789600,4.2,5.6,Plcg1
G3V852;Q498D4,0.646769571,0.724124402,0.999934107,1.565658504,2108340000,3258720000,123.4,148.6,Tln1
G3V888;A0A0G2K5E7;G3V9G4;P16638;P16638-2,0.736880983,0.687951897,0.999934107,1.666568923,875822000,1440960000,49.6,72.8,Acly
G3V8A5;B5DFC1,-0.034044529,0.985115812,0.999934107,0.976678383,1059690000,1021284000,42.6,35.2,Vps35
G3V8B6;A0A0G2JTW5;O88761;Q5PPJ7;A1A5N2;Q3KR62,0.069437266,0.969648866,0.999934107,1.049307314,1091042000,1129856000,57.2,47,Psmd1
G3V8B8;Q75N36;A0A0G2K435,-0.323587879,0.859401749,0.999934107,0.79908015,25324400,19904600,4.8,4,Dnajc7
G3V8C3;P31000,0.24796106,0.891983154,0.999934107,1.187527613,46962800000,55025000000,910,1027.8,Vim
G3V8C4;A3FM27;Q9Z0W7,0.737083661,0.687871451,0.999934107,1.666803068,326672000,537256000,27,29.8,Clic4
G3V8D5;P85971,0.292870351,0.872604715,0.999934107,1.225075234,284060000,343520000,23.2,22.8,Pgls
G3V8E2,0.370508738,0.839326565,0.999934107,1.292808634,16734800,21349000,3.8,3.6,Strip1
G3V8F5;Q75Q40,-0.096649496,0.957765819,0.999934107,0.935202378,117944000,108970400,15.8,10.2,Tomm40
G3V8F8;P21263;P21263-2;D3ZWJ2,-0.480250995,0.792885009,0.999934107,0.716852898,3646260000,2579000000,158.8,105,Nes
G3V8G2;B2RYP1,0.160309068,0.930016369,0.999934107,1.11752652,331154000,365194000,32.2,29,Psmd5
G3V8G5;Q62638,0.083686144,0.963425451,0.999934107,1.059722218,528980000,553512000,44.4,40,Glg1
G3V8I4;Q08850,0.111824769,0.951143759,0.999934107,1.080594144,42335400,45152600,4.2,4.6,Stx4
G3V8L3;P48679;A0A0G2JTC5;P70482;Q6P6U3;A0A0G2K3R2;A0A1B0GWU9,-0.112207543,0.950976778,0.999934107,0.925171325,1403060000,1280042000,63.8,75.6,Lmna;C2.1
G3V8L9;P85125,0.691848317,0.705929398,0.999934107,1.61535171,256490000,408900000,18.8,28.6,Ptrf
G3V8M5;Q5BJ92,0.152093411,0.933592733,0.999934107,1.111180673,36944800,40496600,7.6,4.8,Ppp4c
G3V8Q1;B1WBX7;A0A0U1RRT4,0.160538211,0.929916644,0.999934107,1.11770403,182786000,201782000,15.2,13.8,Cope
G3V8Q8,0.359881404,0.843863119,0.999934107,1.283320399,118882000,150586000,11,12.6,Sec23ip
G3V8R1;Q9JI85,0.375159322,0.837343134,0.999934107,1.296982777,3096760,3947200,0.8,0.8,Nucb2
G3V8R2;P55067,-0.118734031,0.948130061,0.999934107,0.920995473,308762000,280738000,21.4,16.6,Ncan
G3V8T4;Q9ESW0,0.220829302,0.903729084,0.999934107,1.165403301,878884000,1010804000,53,48.6,Ddb1
G3V8T7;Q6PCT7,-0.038783571,0.983044215,0.999934107,0.973475401,22414000,21568600,4.2,3.8,Tdrkh
G3V8T9;Q9JKL3;Q63690,0.270286931,0.882338936,0.999934107,1.206047669,86283200,102607200,12.6,12.6,Bax
G3V8U4;M0RBS9;Q8K4V4-2;Q8K4V4,-0.512415872,0.77942919,0.999934107,0.701047512,222336000,153862000,27.8,17.6,Snx27
G3V8U9;P34067,-0.198699493,0.913328457,0.999934107,0.871335669,335748000,288486000,22,13.4,Psmb4
G3V8V0;O08697,0.154142583,0.932700552,0.999934107,1.112760091,27945000,30695400,4.8,4,Arl2
G3V8V6;A0A0G2K5F1;Q8K4G6;Q7TNX8,-1.039782292,0.572894125,0.999934107,0.486400868,2960900,1424680,1.2,0.4,Macrod1
G3V8W1;Q3B7D5,0.641795536,0.726143704,0.999934107,1.560269817,6230600,9519200,1.8,1.8,Rassf2
G3V8W2;Q91XU8,-1.655037859,0.376827151,0.999934107,0.317529413,48441200,15295200,4.2,2.2,Cds2
G3V8Y5,0.033722087,0.985256764,0.999934107,1.023649691,108402400,109472000,13,8.8,Polr2b
G3V8Y8,0.030963851,0.986462514,0.999934107,1.021694482,92125600,93000400,13.2,8.8,Hip1
G3V8Z9;F1MAA2;Q1JU69,-0.286923656,0.875165739,0.999934107,0.81964798,38246200,30906600,7,4.4,Cops7a
G3V918,0.321811004,0.860164293,0.999934107,1.249898552,138604000,171026000,20.2,17.8,Gart
G3V928,-0.818908843,0.655748766,0.999934107,0.566870523,1924120000,1077784000,134.2,66.6,Lrp1
G3V936;Q8VHF5;Q0QEL8,-0.257571473,0.887829244,0.999934107,0.836494829,1723460000,1422480000,62,48,Cs
G3V940;O89046;Q6P7R0,0.401990437,0.825925968,0.999934107,1.321329647,250392000,326508000,20.2,24.2,Coro1b
G3V945;P51650;P51650-2,-0.986148352,0.592464996,0.999934107,0.504823735,125938000,62741000,15.8,5.6,Aldh5a1
G3V949;A0A0G2JZF2;O55156,0.253840384,0.889441501,0.999934107,1.192376944,130074000,153048000,15.4,18,Clip2
G3V960;P10868,-0.998476639,0.587934399,0.999934107,0.500528236,159182000,78773600,18.2,7.4,Gamt
G3V982,0.140229871,0.938759877,0.999934107,1.102080701,55634200,60434800,9.8,6.2,Elmo2
G3V9D1,0.141484903,0.9382131,0.999934107,1.103039842,1111114000,1209060000,52.6,43.2,Plcd1
G3V9D3;F1LQ92;Q80Z70,0.414748566,0.820512296,0.999934107,1.333066329,35057200,46181400,4.2,5.8,Sel1l
G3V9D7;A0A0G2JW28;D3ZCH7,-0.346603058,0.849540049,0.999934107,0.786433641,420154000,325920000,24.8,16.4,Add3
G3V9E3;Q62736;A0A0G2JTV2,0.099188055,0.956657805,0.999934107,1.071170441,338142000,357334000,17.6,20,Cald1
G3V9H0;P50904,-0.083580583,0.963471547,0.999934107,0.943712565,63454000,59143600,9,7,Rasa1
G3V9K0;B2RYA5,0.164573543,0.928160659,0.999934107,1.120834713,159444000,176370000,19,15.2,Cars
G3V9N0;D3ZSR2,0.246002324,0.89283022,0.999934107,1.18591641,91904600,107451200,8.6,9.8,Pabpc4
G3V9N1;Q562B5,-0.26318596,0.88540415,0.999934107,0.833245797,31128800,25661400,6,4,Pgam5
G3V9N6;Q6PEC3;A0A0H2UHX7;Q6PEC3-2,0.442670317,0.808699982,0.999934107,1.359117622,2724400,3682800,0.6,1,Yif1b
G3V9P0;Q9WTV5,-0.204901155,0.910636676,0.999934107,0.867598128,26797600,22971400,5.8,3.8,Psmd9
G3V9R0;A0A0G2QBZ8,1.433239145,0.4412492,0.999934107,2.700523579,1627740,4321760,1.4,1.8,Luc7l
G3V9U0;B1WC11,0.288883182,0.874321691,0.999934107,1.221694175,157508000,189738000,14,15.4,Acss2
G3V9U2;A0A0G2K642;P13437,-0.692770736,0.705559129,0.999934107,0.618664546,132754000,81017400,18.8,8,Acaa2
G3V9W2,-0.050314769,0.978004312,0.999934107,0.965725602,17457800,16625200,3,2.2,Jak1
G3V9W6;A0A0G2JY43;P30839,0.220768926,0.903755252,0.999934107,1.16535453,97311400,111868200,14.4,12.6,Aldh3a2
G3V9Y1;Q9JLT0,0.115880328,0.949374691,0.999934107,1.083636076,1472760000,1575620000,100,79.8,Myh10
G3V9Y9;B2RZ62,-0.872793307,0.634997667,0.999934107,0.546088505,5013200,2696000,1.4,1.2,Ap3s1
G3V9Z6;A0A0G2K7G7;A0A0G2JVY6;B0BNF1,-0.370073378,0.839512285,0.999934107,0.773743142,164562000,125654000,20,12.2,8-Sep
H2BF30;Q920R3,0.124937123,0.945425138,0.999934107,1.090460206,60371800,65020600,8.8,6.2,Fads1
H9BFG4;F1LPK1;Q7TQ89;P40190,-0.84772881,0.644608855,0.999934107,0.555658804,7558600,4142200,1.4,0.4,Il6st
H9KVF3;B0LT89;F1LXV3,1.608549786,0.3897324,0.999934107,3.049451532,4467140,13496400,1.2,2.4,Stk24;Stk26
I6L9G6,-0.052688853,0.976966794,0.999934107,0.964137722,786070000,747678000,37,25.8,Tardbp
I6L9I0;D4A414,-1.378755234,0.458175078,0.999934107,0.384550445,23889000,9120600,5.8,1.2,Cox15
I6LBX8;A0A0G2K9D7,-0.483363527,0.791579595,0.999934107,0.715307996,184154000,130046000,15,9,Pcdhgc3
I7FKL4;I7EFB0;P02688-5;P02688-2;P02688;P02688-4;P02688-3,0.323714377,0.859347525,0.999934107,1.251548654,59392000,73355200,7.4,5.8,Mbp
M0R3M8,-1.033469976,0.575179056,0.999934107,0.488533711,7372800,3484400,3,0.8,Rrp12
M0R3V4,0.121530589,0.946910502,0.999934107,1.087888417,38809200,41623200,2.6,3,LOC501282
M0R402,0.227941885,0.900647318,0.999934107,1.171163003,69801400,80677400,13.4,12,Tmx3
M0R4H5;P36202,0.244457331,0.893498464,0.999934107,1.184647082,207618000,242606000,18.8,20.6,Pdlim4
M0R4L7;G3V9C7;G3V8B3;D3ZWM5;A0A0G2JXE0;D3ZNH4;A0A0G2JXI9;Q00715;D3ZLY9;A0A0G2K7R1,-0.5288637,0.772578593,0.999934107,0.693100421,12618820000,8623320000,293.4,247.4,Hist1h2bl;Hist1h2bk;LOC100910200;Hist1h2bb;Hist1h2bo;Hist1h2bh
M0R565;A0A096MJB3,-0.108812561,0.952457897,0.999934107,0.927351023,27418800,25097800,6.4,5,Wdr82
M0R567;Q5EIC4,0.996495013,0.588661345,0.999934107,1.995146955,80025600,157544000,5,9.4,Irf2bpl
M0R5F8;B4F777,-1.379998467,0.457783911,0.999934107,0.384219204,17455800,6619400,2.4,0.8,Hmgn5
M0R5N4,-0.042879419,0.9812539,0.999934107,0.970715599,14460800,13755000,2,2,Pfdn4
M0R5Q3;M0RD63;M0R920,-0.250328029,0.890959743,0.999934107,0.84070524,79538200,65933800,7.8,7.4,Ranbp3
M0R5Y9,-0.062557937,0.972654328,0.999934107,0.957564825,9950600,9423400,1.2,2.6,Zbtb8os
M0R608,-1.078178786,0.559113622,0.999934107,0.473626338,18736000,8865400,3.6,2.4,Rtn1
M0R617;Q62985-2;Q62985,-0.026971969,0.988207603,0.999934107,0.981478133,10661200,10342600,1.8,1.2,Sh2b1
M0R649;M0RBF8;Q62824,-0.011967847,0.994767366,0.999934107,0.991738833,46976200,46036200,8.6,5.2,Exoc4
M0R6K0;P15800;Q5M7W9,0.449021407,0.806020748,0.999934107,1.365113974,36062400,48637800,4.8,8.8,Lamb2
M0R6T1,0.758140455,0.679535751,0.999934107,1.691309225,1278220,2150200,0.8,0.8,Tatdn1
M0R6T4,0.241725837,0.894680117,0.999934107,1.18240628,69247800,80801800,10,8.4,Mms19
M0R735;Q7TP47;A0A0G2K9J1,-0.343778471,0.850748873,0.999934107,0.787974872,852536000,663238000,35.6,36.8,Syncrip
M0R7E6,0.130251799,0.943108217,0.999934107,1.094484709,44411400,48015000,5.2,5,Srrt
M0R7G4;M0R7V3,-0.934249421,0.611745127,0.999934107,0.52331466,20278800,10535200,3.6,2.6,Apoo
M0R851;B2GUZ1,0.212609174,0.907292896,0.999934107,1.158781996,23540000,26914200,4.4,4.2,Usp4
M0R8E8,0.169240036,0.926130548,0.999934107,1.124465997,45344200,50287400,6.8,5.6,Ipo11
M0R907,-0.298176219,0.870320992,0.999934107,0.813279854,242164000,194382000,11.8,9.6,Snrpd3
M0R919,-0.15849353,0.930806503,0.999934107,0.895960149,29307000,25806200,3.6,3.6,Vbp1
M0R961;A0A0G2K2B3;Q99PF5,-0.036217271,0.98416604,0.999934107,0.975208583,834966000,803456000,34,31,Khsrp
M0R979;Q71SA3;A0A0G2JV24;CON__Q28194,0.572928186,0.75433102,0.999934107,1.487539715,4061600,5866400,2.6,2.8,Thbs1
M0R9Q1;M0R3R6,0.043875678,0.98081854,0.999934107,1.03087948,200602000,204090000,24.4,17.8,LOC100911677
M0R9X8;F1LRT9;P38650,0.306369403,0.866797079,0.999934107,1.23659185,3610780000,4411320000,218.8,223,Dync1h1
M0RAD5,-1.719308332,0.359505844,0.999934107,0.303694286,36038800,10904200,4.2,2.8,Clpp
M0RAM5;P04041;Q6PDW8,-0.012001891,0.994752482,0.999934107,0.991715431,188194000,184112000,14.4,13.4,Gpx1
M0RAP5,1.188982384,0.520444252,0.999934107,2.279918706,16870400,37816800,1.6,4,Sbf1
