lipid,logFC,logCPM,LR,PValue,FDR,Transition,type,Control1,Control2,Control3,Control4,RAC1,RAC2,RAC3,RAC4,blank
1_ADP,0.001857486469806138,9.234805315026438,2.5354051656097934e-4,0.9872958563644173,0.9998533477824489,426 -> 158.9,NEG1,1222.9400787352,1222.3200912473,1229.8000831603,1220.8400917053,1225.4400787351,1221.1400909421,1227.760082245,1221.7600860596,1219.8400878908
1_ADP-Glu,-8.000743741613158e-4,9.286265363501364,4.714174844833857e-5,0.9945217797073101,0.9998533477824489,588.1 -> 346.1,NEG1,1269.5801010129,1265.4800949095,1272.4800872802,1270.8800811768,1268.7200775145,1265.8000984192,1269.7400856017,1265.020095825,1264.6600952147
1_ADP-Rib,0.002160315209721102,9.233938124864967,3.429329615617623e-4,0.9852252597387136,0.9998533477824489,558.1 -> 366.1,NEG1,1222.4400901794,1222.4000892638,1226.6000862122,1220.140083313,1225.9800872804,1220.4600944518,1225.5600891115,1220.8000869751,1220.8200798034
1_Alanine,-7.087487170492767e-4,9.240602277742711,3.692176137696417e-5,0.99515182157484,0.9998533477824489,88 -> 42,NEG1,1225.2400856017,1230.8600845338,1233.7400932311,1228.9200935359,1226.4000778198,1225.6200828551,1229.100097656,1229.1000938416,1227.2600860595
1_Allantoin,0.0025508190635622615,9.23322661904208,4.78101505220283e-4,0.9825552193929675,0.9998533477824489,157 -> 114,NEG1,1222.7600784302,1218.9000930782,1226.3200798035,1220.3800964358,1224.9200897215,1219.7000846865,1223.8400917054,1222.4400939941,1220.5000877379
1_Anthranilic acid,0.003801980944298804,9.238455258993547,0.0010623560425622133,0.9739985111020579,0.9998533477824489,136 -> 92.1,NEG1,1221.8000946042,1226.4800949096,1228.1200866699,1226.0200996397,1224.2200889588,1223.9800949096,1233.6200790402,1227.4400901797,1228.1000976559
1_Arginine,0.0024545248587373677,9.425889926992895,4.4616418542666814e-4,0.9831478575785789,0.9998533477824489,173.1 -> 156.1,NEG2,1397.3000869753,1397.8600997926,1394.9200859067,1397.1600952148,1397.9600868223,1395.7401008608,1399.1000900269,1396.9800987244,1396.860107422
1_Argininosuccinic acid,8.659069630289726e-4,10.23316781968742,5.6868131506322174e-5,0.9939831328192463,0.9998533477824489,289.1 -> 271.1,NEG1,2446.8001747131,2446.7601661683,2454.9001808165,2442.5201721189,2450.1201705932,2441.0401649476,2450.8801841733,2442.60017395,2441.0201644897
1_Asparagine,0.0025707456334828358,9.425945472909639,4.894164021341961e-4,0.9823500330080925,0.9998533477824489,131 -> 114,NEG2,1396.0800933837,1396.8801040647,1398.6001091001,1395.5601005555,1396.9200973511,1395.900108337,1401.9600982665,1395.3400955201,1397.1401023863
1_Atenolol,0.0031282313704281113,9.4280542658532,7.247425956273903e-4,0.9785227091280184,0.9998533477824489,265.2 -> 150.1,NEG2,1396.4400939943,1398.4201011657,1398.5400962832,1398.6800956724,1398.3801040648,1400.9801063536,1401.940093994,1395.9400978088,1403.4600906371
1_ATP,0.0016391008109237397,9.233939699880889,1.9741952070525572e-4,0.9887896074968597,0.9998533477824489,506 -> 408,NEG1,1223.1400794982,1222.4000854491,1226.200088501,1221.4000930783,1223.6200866699,1221.4600868223,1226.2400817873,1221.2800827026,1219.4800834657
1_Bilirubin,-4.5726316595613725e-4,9.428408998378105,1.5485867299993737e-5,0.9968601658601264,0.9998533477824489,583.3 -> 285.1,NEG2,1399.5401039125,1404.8801002501,1401.4400978088,1397.160095215,1397.3000869752,1397.7200927733,1399.8600883485,1399.3800849914,1398.620098114
1_Caffeine,1.0575013133063825e-4,9.42849487737632,8.282514739445593e-7,0.9992738587470527,0.9998533477824489,193.1 -> 178,NEG2,1397.260093689,1402.7401046754,1398.4000930783,1402.8001022339,1396.1601028442,1402.6400947572,1401.3201026915,1394.5200996397,1400.8000984192
1_cAMP,0.002378051053815259,9.236290569323094,4.155834558259861e-4,0.9837355603083269,0.9998533477824489,328 -> 134,NEG1,1223.3000793457,1226.2000846864,1226.280090332,1222.8400764467,1226.0400810242,1224.800086975,1225.9600868228,1223.7800865173,1223.9800872803
1_Caprylic acid,0.009894498335070947,9.205763839092894,0.007185299037746118,0.9324473104218381,0.9998533477824489,145.1 -> 89.1,POS2,1175.180076599,1156.400085449,1236.680088043,1218.5800971985,1145.6800880432,1251.8200874326,1248.5800933837,1167.9600791931,1191.340084076
1_Carotene,-0.0798570449856548,9.256623746095572,0.46915199522912643,0.493377549251727,0.9998533477824489,536.4 -> 445.4,POS2,1277.4400901794,1263.5200881962,1276.2600936889,1323.1201019286,1205.7600860595,1215.0601005552,1231.0200958252,1205.7400894164,1182.2400856017
1_CDP,6.099220948449774e-4,9.234191348560925,2.733559993213985e-5,0.995828402603421,0.9998533477824489,402 -> 158.9,NEG1,1224.1000938417,1224.3200912477,1226.7800827028,1219.900085449,1225.0800857544,1220.6000823972,1225.0800781249,1220.3000984193,1220.9800987242
1_Cholesterol,-0.11746574590353955,9.534795697419217,1.025313981879564,0.31126182545401454,0.9998533477824489,369.4 -> 161.1,POS2,1793.3201217655,1409.2201004033,1665.540122985,1372.520095825,1475.3401069635,1410.1000862128,1474.0601081847,1385.5800933838,1576.2601013185
1_Citalopram,0.039841853478962665,9.296757236734798,0.1169468615953162,0.7323697493070073,0.9998533477824489,325.2 -> 262.1,POS2,1162.5200881958,1311.9600982669,1254.1400794984,1313.0401039124,1203.7400779723,1387.9400901792,1263.4400978088,1321.3800926208,1277.3800811767
1_Citric acid; 1_Isocitrate,0.0010428506153081973,10.426877816901706,8.281854042298795e-5,0.9927389763205192,0.9998533477824489,191 -> 111,NEG2,2793.8202056884,2799.0802116389,2802.4001922607,2800.9602088925,2795.6802062988,2794.8201904299,2805.9601936342,2793.9601898193,2796.3601913448
1_Citrulline,-4.7300121305461385e-4,9.426930327622092,1.6569251575757754e-5,0.9967521922921043,0.9998533477824489,174.1 -> 131.1,NEG2,1397.5600929259,1407.8201026913,1394.5801048277,1397.2801094053,1396.4400978089,1395.1800956728,1400.3001213072,1396.5200958251,1397.3000869753
1_Creatine,0.0032022661406929205,9.235077961471056,7.535627049295047e-4,0.9780999443855238,0.9998533477824489,130.1 -> 112,NEG1,1222.820083618,1222.0001029967,1230.2200889587,1220.1400947568,1233.9800796507,1220.0600852966,1225.6200828554,1220.2600898742,1218.8000869752
1_Creatinine,2.9514939930499345e-4,9.4274498913534,6.4516291302997054e-6,0.9979733708194245,0.9998533477824489,112.1 -> 68,NEG2,1397.5600929259,1403.2800941468,1398.0800971987,1398.520107269,1397.1200981141,1395.9201087951,1402.0001106261,1396.5801010132,1398.4600906373
1_Cryptoxanthin,0.11657889208229176,9.499113412070692,1.0099458314129581,0.3149158164771237,0.9998533477824489,552.4 -> 551.4,POS2,1688.4601211547,1393.8801078802,1457.4801139828,1219.5400848388,1448.6000938412,1440.4600944521,1730.4201240553,1617.320102691,1234.7800750733
1_CTP,0.0011445340870327142,9.235300352619621,9.626217579990107e-5,0.9921718177016003,0.9998533477824489,482 -> 159,NEG1,1223.5200920101,1225.7800903321,1226.8800811768,1221.3200836182,1224.8200874327,1222.0000915526,1227.1400833127,1221.3200874327,1222.8400917053
1_Cytidine,0.0038157792893073346,9.427410948037982,0.001078294763060006,0.9738042543165862,0.9998533477824489,242.1 -> 110,NEG2,1397.2400970458,1397.1600952152,1397.4000930787,1395.4200820925,1398.920097351,1393.3600921629,1406.3201026915,1396.4601020813,1404.9000968933
1_D-(-)-Arabinose; 2_D-(+)-Xylose; 1_L-(+)-Arabinose; 1_Ribose; 1_Ribulose,0.00307310285719745,11.558143729833462,7.30391094184091e-4,0.9784391970159928,0.9998533477824489,149 -> 71,NEG1,6128.4204368597,6122.7004089355,6148.8404426572,6121.5604553213,6144.3204269406,6128.4204292295,6141.74042511,6128.6604385373,6120.3804092408
1_D-(+)-Xylose,0.005350171030316263,9.238214985648746,0.0021037379175548746,0.9634166369846685,0.9998533477824489,149 -> 77,NEG1,1224.7200813295,1227.8200912475,1224.8600921633,1223.5200920105,1230.0600852964,1219.8200912475,1234.820095062,1228.3200836182,1224.0000801083
1_D-Biotin,9.730741512905065e-4,9.427244966986265,7.012429566370724e-5,0.9933185727833287,0.9998533477824489,243.1 -> 200.1,NEG2,1396.5201034544,1398.480091095,1401.9600982664,1397.080101013,1397.8401069639,1396.5001029968,1400.5000991821,1396.000102997,1400.8400993346
1_D-Erythrose 4-phosphate,0.0034336247853086334,9.434940802246157,8.73438121209848e-4,0.9764227626783113,0.9998533477824489,199 -> 97,NEG2,1400.7801094053,1409.4401016234,1404.5400962827,1409.8200874329,1402.5801010131,1406.3200988771,1415.6001091002,1406.5000991821,1397.5800933838
1_D-Fructose 6-phosphate,0.0013991016156116142,10.459148500686142,1.4916231240894376e-4,0.9902555166341372,0.9998533477824489,259 -> 97,NEG2,2839.3001976012,2864.3002128598,2854.6402053831,2895.5402221677,2861.5802078247,2872.7802009582,2856.1001892092,2860.1602058409,2848.5801925658
1_D-Galactose,0.005806347869850644,9.23852896165211,0.0024777655615741477,0.9602999685638902,0.9998533477824489,179.1 -> 91,NEG1,1227.020084381,1223.9400787354,1226.9400939941,1221.8600769043,1226.8200798035,1227.360092163,1233.2000923157,1226.020084381,1227.1800842285
1_D-Glucose; 1_D-(+)-Mannose; 1_D-Fructose,0.0029176292862467357,10.83572107156482,6.52822084101945e-4,0.9796159615666372,0.9998533477824489,179.1 -> 89,NEG1,3711.04026413,3718.4202575682,3754.0002632141,3695.7202796933,3703.2802734374,3728.4002685544,3745.5002517703,3713.6002693175,3669.6402511596
1_D-Lactose,0.0026278495010978215,9.236808373943393,5.074901643135048e-4,0.9820271419540496,0.9998533477824489,341.1 -> 143,NEG1,1225.8400764466,1226.4600906374,1226.080089569,1221.760082245,1225.3600883484,1222.1800880433,1228.7800941469,1226.6400985716,1224.0600814818
1_D-Mannitol,0.001968773772119132,10.236370398555744,2.940019705948028e-4,0.9863197541572107,0.9998533477824489,181.1 -> 163.1,NEG1,2449.3001670837,2448.8401756288,2463.8001785277,2447.8801727293,2456.5401802062,2440.9001693725,2454.5601730347,2458.9601745601,2444.8201866149
1_D-Ribulose 5-phosphate,0.001761726448692917,9.431466046161953,2.29897724268395e-4,0.9879026357521168,0.9998533477824489,229 -> 139,NEG2,1400.6800956728,1400.8400993346,1402.7601051329,1407.3000984192,1402.7801017763,1399.4600982665,1403.4200973512,1405.7800979615,1399.620098114
1_D-Sorbitol,0.0016116738511860811,9.2355155848532835,1.908794975365659e-4,0.9889768456931658,0.9998533477824489,181.1 -> 73,NEG1,1224.9800949098,1222.9600830076,1227.3200874328,1222.6600875853,1225.0400924683,1220.7200813293,1230.8000793454,1220.7400817872,1222.0600967406
1_D-Xylulose 5-phosphate,0.001710245134946109,9.431804881543684,2.1665663630028933e-4,0.9882561531860817,0.9998533477824489,229 -> 161,NEG2,1401.5000991819,1405.3601036068,1397.0401000977,1407.200111389,1402.3001060484,1402.8201103209,1403.34009552,1402.3000946046,1403.7400970456
1_D(-)-hydroxy butyric acid,0.01195028442567865,9.55878908690193,0.010633086381720391,0.91787022568157,0.9998533477824489,103 -> 59,NEG2,1530.2801170348,1555.1801071167,1504.0801048276,1583.7601165768,1578.7801094052,1528.0601005554,1580.0801048281,1530.1201057435,1398.7401008606
1_Dihydroxyacetone phosphate; 1_Glyceraldehyde 3-phosphate,0.006088051456190374,10.444917898579712,0.002823625786567035,0.9576221139551792,0.9998533477824489,169 -> 97,NEG2,2842.9201965326,2827.2601928711,2830.9401969906,2830.2402114867,2829.060180664,2839.8001861572,2872.0801925657,2824.2802085876,2803.7001838686
1_Diphenylamine,0.0014142199843770785,9.426913416994124,1.481190543133771e-4,0.9902896517494565,0.9998533477824489,168.1 -> 166.1,NEG2,1396.8800926208,1397.9400978089,1396.8000984192,1401.6400871276,1397.9201087948,1396.5801010131,1401.0401039124,1396.2400970459,1397.7800941469
1_DL-3,0.007115813496813803,9.240643096138077,0.0037218478747952297,0.9513536745478451,0.9998533477824489,183 -> 139,NEG1,1223.5600891112001,1220.9400863645,1229.7400970458,1233.3800849913,1225.9000892638,1220.0800933839,1235.6000976562,1244.2000885008,1223.160079956
1_DL-Homoserine,0.0031386601093710857,9.42571867818882,7.295336884004977e-4,0.9784518527617405,0.9998533477824489,118.1 -> 100,NEG2,1400.1001052856,1393.8001136781,1395.0800933838,1396.2201004027,1397.3600959779,1394.1400985716,1401.9801063538,1396.9200897218,1396.8001060485
1_Dulcitol (i.e. Galactitol),0.00145769292791277,9.235569978269776,1.5614879749049925e-4,0.990029932899602,0.9998533477824489,181.1 -> 101,NEG1,1224.4800834657,1224.3000831602,1227.4000816342,1222.3000831604,1226.0200767517,1222.3000831603,1227.1800842282,1221.8200912475,1221.8800926209
1_Elaidic acid,6.655419909787811e-4,9.238743941033846,3.255566118866467e-5,0.9954474894063512,0.9998533477824489,281.2 -> 96,NEG1,1227.9000816344,1227.7800750734,1227.7400817869,1228.9400863645,1227.62008667,1224.2000885007,1232.8200683595,1223.8800849913,1221.1200790406
1_FAD,0.007220590855964033,9.312572422970208,0.003844229195433667,0.9505613600866429,0.9998533477824489,784.1 -> 784,NEG1,1302.5000915527,1305.3600921629,1271.9000930789,1287.0800895691,1299.800098419,1286.0200920103,1310.3800926207,1290.1400833131,1269.5800895691
1_FMN,0.01605933370153867,9.615948196815758,0.019233636318861658,0.8896987666934975,0.9998533477824489,455.1 -> 213,POS1,1721.4201278686,1576.1201019299,1602.6801300043,1471.5401000974,1612.2401275633,1525.8201065057,1634.6601333614,1662.2401161196,1540.6601219172
1_Folic acid,0.001872579237434077,9.427767172416264,2.5970183988490965e-4,0.9871424335593777,0.9998533477824489,440.1 -> 396.1,NEG2,1400.3000984193,1401.8001022339,1397.2600975036,1397.1600990292,1400.7000999451,1399.5401115417,1401.1400985717,1395.4201011653,1396.960094452
1_Fumaric acid,0.0020902112579921687,10.426740332309087,3.3270668113989524e-4,0.9854471939648867,0.9998533477824489,115 -> 85,NEG2,2796.4601783753,2801.0001945498,2797.9202156063,2794.8002014158,2797.7001838682,2793.9201927187,2807.320198059,2793.5201759336,2798.0001907346
1_gabapentin,-0.07422616591263656,9.506250131620801,0.4087835094204393,0.52258759453304,0.9998533477824489,174.1 -> 93.1,POS2,1626.7601280211,1433.540103912,1560.6801109308,1332.8400917053,1321.2001037597,1436.0000877378,1472.3201065058,1418.7201042178,1693.7001113893
1_GDP,0.004680910989737554,9.236120629783938,0.0016102137696653116,0.9679915023254053,0.9998533477824489,444 -> 152.1,POS1,1517.1000976563,1317.7200813293,1380.7200965881,1323.960090637,1339.2800941466,1512.7601013181,1476.7001037594,1341.760089874,1333.2400856023
1_GDP,0.004680910989737554,9.236120629783938,0.0016102137696653116,0.9679915023254053,0.9998533477824489,442 -> 344,NEG1,1226.2000808716,1221.5600891114,1225.8200874331,1222.4000930785,1229.0200920105,1221.0600814819,1226.500076294,1229.1800918577,1220.1400756837
1_Glutamic acid,-0.0018424325888223958,9.428653253099293,2.514187210316012e-4,0.9873491219328877,0.9998533477824489,146 -> 128,NEG2,1400.920097351,1401.2600975034,1404.6001091002,1401.6001014708,1398.3000946046,1395.080093384,1399.6801071165,1401.1801033022,1395.4201011654
1_Glutamine,-0.016059573939176473,9.448324577806048,0.01911760409658545,0.8900298601032588,0.9998533477824489,145.1 -> 127.1,NEG2,1439.06010437,1447.2201156614,1403.0200920105,1431.620098114,1420.2401046752,1418.8400917053,1403.4401054381,1407.9601097106,1399.820098877
1_Glyceric acid,0.0016573234284813407,9.234042741514097,2.018295887651427e-4,0.9886650953691928,0.9998533477824489,105 -> 75,NEG1,1222.6800842284,1221.8000946043,1226.0000839235,1221.1000976563,1225.5400886536,1220.5601005552,1226.3800811765,1218.6200866698,1223.3200912476
1_Glycerol,0.0029554640027887324,9.425948786899724,6.468630100710956e-4,0.9797091892313535,0.9998533477824489,91 -> 59,NEG2,1401.5000991821,1397.6601028439,1392.2801055908,1395.1000976563,1397.100105286,1397.7600898742,1400.0200881959,1396.1401023862,1396.8401031494
1_Glycine,-0.08300423563482175,9.369190203854728,0.509101064110339,0.4755282576763591,0.9998533477824489,76 -> 48,POS1,1404.8801002499,1321.0000839233,1458.5601005555,1362.3000907902,1347.4400825497,1254.6800804138,1351.9200897217,1276.0800857542,1312.1800956727
1_Glycolic acid,-0.01097687921274465,9.39710718030129,0.00891371303606156,0.9247815165482621,0.9998533477824489,75 -> 73,NEG2,1353.6800842285,1399.0400962828,1402.5400962829,1352.3801002498,1354.2200965879,1352.6000900268,1356.5000877382,1395.7200965879,1358.540092468
1_GTP,0.002647699997462979,9.233961409732947,5.151278265336243e-4,0.9818924254523195,0.9998533477824489,522 -> 424,NEG1,1222.960079193,1221.1600799558,1225.3000793459,1221.7800827027,1226.0400886532,1220.0400810241,1226.7600898741,1221.2400932315,1220.1000823972
1_Guanine,-0.1285733086344397,9.622403771720206,1.2331279621276225,0.26679958526072156,0.9998533477824489,152 -> 135,POS1,1598.580104828,1961.5601577756,1643.0401153558,1573.8601188656,1533.9001159666,1341.1600875854,1664.3001327504,1652.6401290885,1443.6001052855
1_Guanosine,-0.003999248404868939,9.247361011672321,0.0011760302996793263,0.9726432690101161,0.9998533477824489,282.1 -> 150,NEG1,1240.7200889587,1238.3800926209,1242.4200897217,1233.0400772094,1239.2000923156,1230.0200843811,1228.1200866698,1237.30009079,1219.0400772094
1_Hexanoylcarnitine,-0.025427147748979775,9.318311125499692,0.04768421551214397,0.8271430525209876,0.9998533477824489,260.2 -> 201.1,POS2,1243.1000747681,1294.760097504,1305.2400779724,1406.7800903328,1141.880088806,1312.4800949099,1443.1001014708,1255.2800865177,1267.2400817868
1_Histidine,9.739784851172742e-4,9.427252774851773,7.025571923438014e-5,0.9933123148563672,0.9998533477824489,154.1 -> 137,NEG2,1402.1200981141,1397.1601066589,1400.7801017761,1395.4601020813,1398.7001037597,1395.7801055907,1401.5601119995,1396.2800979612,1397.960105896
1_Homocysteine,0.0028090070010795753,9.427828764816637,5.843816499611762e-4,0.9807138273911618,0.9998533477824489,134 -> 33,NEG2,1397.7601051331,1400.2401046751,1399.1000976561,1396.7401008605,1400.3401031493,1397.860103607,1402.5600891114,1397.0000953676,1399.2200965883
1_hydrocortisone,8.757468255304191e-4,9.42595184710108,5.679570902872874e-5,0.9939869652556765,0.9998533477824489,361.2 -> 331.2,NEG2,1396.4600982663,1397.9601058962,1398.1400909425,1397.3801002503,1396.0000953673,1393.980102539,1401.8801040647,1394.5200958249,1398.1200866698
1_Hydroxybupropion,-0.08171748827801775,9.439321377870588,0.4944515301722534,0.48194827018446074,0.9998533477824489,256.1 -> 238.1,POS2,1384.7400932317,1261.580078125,1453.0000953675,1651.5601310729,1279.6000976562,1614.9001121525,1232.5400772095,1300.1000938412,1512.8401069635
