lipid,logFC,logCPM,LR,PValue,FDR,Transition,type,Control1,Control2,Control3,Control4,RAC1,RAC2,RAC3,RAC4,blank,solvent_blank_media
3_Uric acid,-0.006458513885425811,8.21829423774742,0.002094189164739302,0.963499698292805,0.9993770129592536,167 -> 96,NEG1,1221.6000862124,1223.9000892639,1220.0000877379,1216.2400817872,1227.9800796511,1225.8600883482,1216.3200874329,1219.6600799559,1225.4800910949,1218.8600959776
3_Uridine,-0.006144087583152914,8.411715751389883,0.0019054474634929708,0.965182254408758,0.9993770129592536,243.1 -> 82,NEG2,1400.6400947569,1397.1401062008,1394.5600929259,1390.6000976563,1402.1000938417,1402.8401031495,1395.5001029969,1393.2001037594,1401.0200881958,1398.8600959778
3_UTP,-0.00648188039663743,8.218869786135853,0.0021093860950622267,0.9633675943331105,0.9993770129592536,483 -> 79,NEG1,1222.4200897219,1222.1600799561,1219.8000907897,1218.2200965879,1227.9600715638,1224.0400886535,1219.3400840761,1219.4000930784,1228.2000885009,1223.2200889587
3_Xanthine,-0.16994173965234785,8.815980020304503,1.4704640958593682,0.2252724841094525,0.9993770129592536,153 -> 136,POS1,2069.8201560969,1538.0401039123,2319.3401680001,1918.3801269538,1682.360118867,1667.0401268004,1947.0201416017,1708.3401184082,1834.8401184084,1408.1600914003
3_Zeaxanthin,0.04188363400067388,8.639622817918887,0.08904353933020182,0.7653966367767295,0.9993770129592536,569.4 -> 119.1,POS2,1606.2001075744,1474.4001045227,1832.7201347347,1547.5001029968,1417.9401092528,1722.5401268006,1874.9401397708,1676.3201141359,1609.5401306153,1301.8400917055
4_(+)-alpha-Tocopherol,-0.009460471119283413,9.51704481725341,0.0046096000685103,0.9458699867098052,0.9993770129592536,431.4 -> 430.4,POS2,3065.1602211008,2717.2001838681,3543.5002746577,2663.9201812754,3039.5802154523,2910.1802253733,2935.1202316291,3062.0402069078,3174.1002120982,1564.8400993356
4_2-Aminoadipic acid,0.023683451227511733,8.735652738233018,0.02854893122610047,0.8658247301073304,0.9993770129592536,162.1 -> 144.1,POS1,1546.5800857551,1608.8201103208,2173.3401489261,1776.8201065064,1553.5000991817,1764.8001174928,2056.7201461788,1884.3801040652,1427.9401130675,1364.5400848391
4_2-isopropylmalate; 5_2-Isopropylmalic acid,-3.0972631734988375e-4,9.750414770334933,4.954660979716863e-6,0.9982239848154694,0.9993770129592536,177.1 -> 131.1,POS1,3452.0002555858,3176.0602226257,4121.9402923577,3410.9202270507,3505.5802574158,3374.16022873,3979.560276032,3370.4002189638,3508.5602607725,2910.9602165225
4_2-isopropylmalate; 5_2-Isopropylmalic acid,-3.0972631734988375e-4,9.750414770334933,4.954660979716863e-6,0.9982239848154694,0.9993770129592536,177.1 -> 131.1,POS2,1681.8001060474,1987.1601371761,1866.2801284789,1340.3000907898,1412.4800910946,1870.6001281734,1582.3201065058,1741.1801109317,1757.5801010126,1229.1400909421
4_3-Indoleacetic Acid,0.06435255099303984,8.711298544011495,0.21051085750127663,0.6463672935153237,0.9993770129592536,176.1 -> 103,POS2,1646.1201057438,1481.2600898744,1886.0001373281,1712.8601264954,1544.1401138306,1884.4601287844,1925.840133667,1719.1001243588,1711.0601081854,1381.0000953676
4_5'-CMP,-0.11508358127593446,10.382011806192633,0.6876963707242965,0.40694903736052596,0.9993770129592536,324.1 -> 97,POS1,7962.6206016554,6900.1605529778,4583.9803581219,3816.9002494815,3905.2002830508,5023.1803779593,7298.9205322229,5571.5203590405,4325.7402839675,12505.560867312
4_6-Hydroxynicotinic acid,-0.005142148151534254,8.678664123543548,0.0013433725243747752,0.9707624441494552,0.9993770129592536,140 -> 94,POS2,1647.8401222233001,1385.0800971983,2019.2201538082,1703.7401199343,1433.3201103212,1755.2001342775,1804.6601333617,1767.8801269527,1653.0001296999,1502.6201133725
4_Aconitic acid,-0.06615952066094578,8.774928125939187,0.22275935072233244,0.636945427049237,0.9993770129592536,175 -> 139,POS1,1795.3601303102,1636.5401153561,2125.7201576238,1759.5601463321,1627.360122681,1514.6201057435,2063.8201522817,1825.1801300044,1869.440135956,1484.1800994867
4_Adenine,-0.01693735512337943,8.898133630739299,0.014642211154690443,0.9036870711739952,0.9993770129592536,136.1 -> 92,POS1,2178.8001899722,1873.2401313788,2205.980155944,1699.4201164244,2102.8601455686,1748.6401290892,2305.5801887525,1755.9601287843,1788.3801383968,1816.8401260381
4_ADP,-0.10177461314667623,8.807927676270568,0.5277055675193134,0.46757308699051403,0.9993770129592536,428 -> 348.1,POS1,2016.3401336668,1522.600101471,2463.8001594544,1722.2201156614,1577.5801048276,1731.6401138301,2118.5001487734,1801.1601333617,1659.7201232905,1247.2000999451
4_ADP-Glu,-0.030491835555680236,8.835658038983711,0.047396979634509506,0.8276562607775004,0.9993770129592536,589.1 -> 135.9,POS1,1829.5601196287,1629.5001106262,2350.8601760864,1840.6001205444,1648.3601150511,1796.120147705,2227.3001365655,1858.020137787,1749.6401214598,1452.4000968933
4_ADP-Rib,-0.017611730780338536,8.828285262801693,0.015807330811371756,0.8999478639541414,0.9993770129592536,560.1 -> 542.1,POS1,1900.8801307682,1718.1001281742,2197.9401474001,1711.7401084899,1799.4801139838,1588.0601005555,2284.8601684571,1812.2401428225,1822.4401245113,1365.7200851437
4_Allantoin,-0.03515917159291977,8.726962588318917,0.06287628280063728,0.802006290360105,0.9993770129592536,159.1 -> 61,POS1,1646.8401145931,1584.6201171873,2116.4401245104,1739.9001197813,1623.0401077276,1643.5201148981,2191.3001670836,1505.0401153562,1649.2001037599,1450.7001075746
4_Anthranilic acid,-0.09657018561292811,9.05152280643329,0.47701681291576303,0.48977669410833735,0.9993770129592536,138.1 -> 92,POS1,2113.1401329046,1776.7201309209,2752.920181274,2324.0401649468,2087.2401237485,2035.5001525885,2511.3401641843,1792.440120697,2265.800151825,2044.9801216122
4_Arginine,0.060469652198069795,9.472148918302397,0.188306521318097,0.6643298382908183,0.9993770129592536,175.1 -> 116.1,POS2,2189.6601486208,1904.8201560971,2383.9401931757,5179.7603721613,1674.7801170355,1963.3001441953,2210.8001441947,6385.1204490655,2322.0401687623,1722.0001106261
4_Atenolol,0.02545188923917848,8.71443069753427,0.032911688472756495,0.8560412267275295,0.9993770129592536,267.2 -> 225.1,POS2,1660.7001228331,1541.5000991821,1819.2801246637,1660.8801116948,1417.2001075743,1757.0401306153,1857.4201202393,1813.3401489259,2009.1601371758,1306.0600929257
4_ATP,-0.19454245607571755,8.73497796963397,1.9236649750779997,0.16545319811961381,0.9993770129592536,508 -> 410,POS1,1791.4201393131,1505.9601020812,2112.4001388551,2088.4401321404,1534.3801078795,1563.0801162721,1826.6201400757,1664.1001205439,1680.68012619,1441.6400947574
4_Bilirubin,-0.03209130983640024,8.678673554650697,0.052292798459753875,0.8191206044898931,0.9993770129592536,585.3 -> 300.1,POS2,1629.1401252743,1429.1401023863,1975.7001495364,1669.980117798,1485.9001197813,1723.2001228331,1773.700134278,1603.7801132208,1873.0401306157,1210.4800910948
4_Caffeine,0.03304755896579573,8.613479773113564,0.055386891019194806,0.8139415940954867,0.9993770129592536,195.1 -> 138.1,POS2,1671.6201210023,1440.7201042174,1694.840129852,1492.6200981145,1274.5400924681,1902.0001258852,1811.0801086427,1504.0000953676,1699.7401161196,1299.5000953674
4_cAMP,0.029931266551966134,9.040394296593306,0.04584479426819388,0.8304581780708734,0.9993770129592536,330.1 -> 136.1,POS1,2055.0801544186,2060.2001266481,2420.4201889028,2137.5001640311,2048.1401443488,2058.3401336665,2548.4601707447,2257.6401786788,1908.8201446534,1512.4601058962
4_CDP,-0.006495225258870052,8.796893317983532,0.002148920102902796,0.9630261500775404,0.9993770129592536,404 -> 208.1,POS1,1767.8401298524,1507.4801025391,2053.8601417546,2036.6201324461,1590.5001144416,1840.4201240535,2025.8601455684,1918.7001419076,1720.6201400754,1350.8800964351
4_Citric acid,-0.027340551395772104,8.617531000803867,0.037925597660628085,0.8455926162959507,0.9993770129592536,193 -> 139,POS2,1575.3401145937,1425.5801048279,1972.8201370245,1552.38010788,1353.9600944518,1700.7401084896,1752.3801422126,1625.9201240545,1582.7201080318,1243.7800827025
4_Citrulline,0.013917557603012498,8.819259673967403,0.009870970896576292,0.9208581892652661,0.9993770129592536,176.1 -> 113.1,POS1,1798.2601356519,1805.5001487736,2062.4801330563,1771.9801177972,1768.2401237488,1864.3201332107,1936.240139007,1980.0801391599,1720.6201171871,1523.8801116946
4_Creatine,-0.17088106280467957,8.903568232831812,1.4890302738944934,0.22236697928831609,0.9993770129592536,132.1 -> 87.1,POS1,2298.4001693731,1541.9601135255,2425.0601463311,2028.0601348877,1904.1401367191,1631.2001152041,2078.6601638798,1785.1001167303,2035.5601387027,1848.320148469
4_Creatinine,-0.1869223967164493,12.549563938243544,1.8271292255253098,0.17646700371010107,0.9993770129592536,114.1 -> 44.1,POS2,33077.64225769,26286.281799334,23600.181602475,27635.481849676,28270.941879263,19984.781387329,22484.721588143,27041.0418777573,13088.6408805869,4528.4603080739
4_CTP,-0.02090111749184449,8.785934489458056,0.02224923803880685,0.8814259739164153,0.9993770129592536,483.9 -> 111.9,POS1,1694.1401176453,1601.7601127624,2295.9601783753,1783.4201202388,1680.3601303102,1805.7201347341,2155.6801719667,1663.1001129147,1675.7601089477,1412.7000999452
4_Cytidine,-0.02458287926166836,8.782944047597498,0.030783984533003128,0.860723184948884,0.9993770129592536,244.1 -> 112.1,POS2,1862.0801391613,1462.2800979614,2057.0801391596,2051.1401519784,1404.5601158142,2185.1401405341,1899.6201477051,1857.5601272582,1523.6801109316,1229.9200935365
4_D-Biotin,0.014480109340169297,9.147094476136168,0.010747428035041473,0.9174313912858881,0.9993770129592536,245.1 -> 123,POS2,2721.6401672377,1906.3601303107,2392.3601722715,2334.7001762386,2052.1201438899,2635.8601951583,2601.580158232,2225.5801734919,2110.3201446536,2111.2401390067
4_D-Erythrose 4-phosphate,0.1003218389511081,9.13387599203376,0.5155984624413501,0.4727253159416672,0.9993770129592536,201 -> 85,POS2,2138.2601623529,2123.7601547248,2280.4201736446,2401.7601585392,2352.3201484682,2384.9601783734,2445.4601745636,2464.0801811217,2179.2801704409,1712.7601203922
4_D-Fructose 6-phosphate,-0.009288615816143653,9.951131497214696,0.004464584164075469,0.9467269566608049,0.9993770129592536,261 -> 109,POS2,3880.1402740486,3740.4202804573,4458.4403152446,4171.8802757268,3915.1802864077,4345.0603408805,3998.8402824406,3961.700271607,4147.4602890028,3538.7602615362
4_D-Galactose,-0.07554672968368967,8.783779482879206,0.2905904834764943,0.5898423828784635,0.9993770129592536,163.1 -> 91,POS1,1861.4001350402,1582.0401229851,2386.6601715095,1645.6401138306,1523.5001068113,1933.6201400753,1846.0601310729,1811.1001281741,1733.6201133723,1505.3400993343
4_D-Glucose,-0.11399626519734005,9.009522292140364,0.6639795741477661,0.415158509615031,0.9993770129592536,163.1 -> 97,POS1,2210.7401542657,2038.4201431276,2523.7801704397,1882.080135345,1892.5401344297,1760.5201225282,2332.7201614368,2057.8001480103,2380.2601661675,1336.620098114
4_D-Lactose,-0.03180181702809018,8.908285338543415,0.05162715870496415,0.8202557046280946,0.9993770129592536,361 -> 343,POS1,1926.8601379385,1804.840129853,2462.1201705926,1854.4801254274,1828.4401397702,1723.2601127625,2307.6401557918,2053.0401382454,1839.5201377862,1366.8600997921
4_D-Mannitol; 4_D-Sorbitol; 4_Dulcitol (i.e. Galactitol),-0.018356834418065102,10.859090489783963,0.017548350404199997,0.8946124026277232,0.9993770129592536,183.1 -> 129.1,POS1,7477.1405029288,6822.3004913321,9611.1606712333,7446.6605339039,7415.9005355806,7492.2005157458,8913.5406379687,7280.6405143732,6414.1004371645,5591.5003890986
4_D-Ribulose 5-phosphate,4.895054990658539e-4,9.023815407947527,1.2256584916769953e-5,0.9972066592722488,0.9993770129592536,231 -> 99,POS2,2321.0401611317,1889.5001182554,2230.2401390077,2154.0401649482,1851.7201194758,2206.600139619,2454.3001708988,2149.3601531985,2006.5401458741,2331.6001777648
4_Diphenylamine,-0.001448537576157088,8.681234106766611,1.0651801159644592e-4,0.9917653740436484,0.9993770129592536,170.1 -> 92.1,POS2,1509.1201057432,1594.2601013181,1892.6401405325,1578.96011734,1426.3200836183,1773.8801116944,1846.6401214609,1560.9601097109,2005.4401435847,1210.2000808714
4_DL-3,-0.14059735898070724,8.851011771353393,1.0078813665577124,0.31541093352683436,0.9993770129592536,167 -> 111,POS1,2081.0201377868,1652.8001174937,2287.200145721,2071.0801277164,1691.3001022342,1524.7201118465,2484.6201820381,1701.0601158135,1621.3801116943,1316.4200935363
4_Elaidic acid,0.0806317832476062,8.87482741934224,0.33160424462012905,0.5647159741715845,0.9993770129592536,283.3 -> 67.1,POS1,1908.2201347348,1700.5001029973,2096.8201293944,1823.9601325993,1775.9601173399,1786.2601318359,2191.1801452643,2255.4401779173,1836.4801445001,1498.5401153567
4_FAD,0.0028785283473549846,8.710212188667969,4.211937103697494e-4,0.9836261610674315,0.9993770129592536,786.2 -> 348.1,POS1,1761.0201339718,1442.8201179504,1957.0801467902,1688.6801185612,1594.9201087953,1570.4401206969,2040.3401260376,1700.1401176454,1751.6001167296,2329.0201835624
4_Folic acid,0.05931944210156521,8.655047649379622,0.178636758456181,0.67254741565381,0.9993770129592536,442.1 -> 313.1,POS2,1489.0801010133,1534.0601005554,1877.5001335148,1561.4801063538,1445.4400978089,1748.2801170346,1769.8201103212,1803.0001029979,1686.7601203923,1217.1400985714
4_Fumaric acid,-0.0077166513213475655,9.411388947207989,0.003063029229530778,0.955863898684265,0.9993770129592536,115 -> 27,NEG2,2804.260196686,2801.0802040097,2790.7601966856,2781.2801933285,2805.6601982114,2803.160205841,2789.0001983643,2788.8001976011,2802.9201965334,2799.8001747129
4_Glutamic acid; 4_L-Glutamate,-0.2107234053164617,10.677398884152625,2.3078728934614965,0.12872009116498198,0.9993770129592536,148.1 -> 84,POS2,7682.9205436702,5267.4403800969,5586.6203842152,10359.7407913204,4981.2003898617,5811.5004119887,5794.4604530338,8596.2205085777,6384.4604873665,7010.8605232226
4_Glutamine,-0.1553267884517815,10.59086308680588,1.253692052754218,0.2628484850403528,0.9993770129592536,147.1 -> 130,POS2,5395.6003417947,4826.620422364,5838.4603843682,10308.2607231022,4412.7202606157,5360.0004272461,5211.3203468319,8852.9806365979,6760.1004295364,1821.0201110838
4_Glyceraldehyde 3-phosphate,-0.046942767717901096,8.937496180156588,0.112533617553078,0.7372778821816905,0.9993770129592536,171 -> 81,POS2,2082.6401405348,1682.9601173404,2503.0001945495,1957.4601211542,1949.5201301573,1960.5401306159,2123.5001564021,1956.4201354981,1937.3401298522,1989.3801383972
4_Glycerol,0.21526102944673775,9.325566467269008,2.3794180079720597,0.1229433419151385,0.9993770129592536,93.1 -> 45,POS2,2292.4201736452,2295.7801513687,2819.7401962287,2536.5401802075,3712.8402900677,2876.8801956194998,2741.6002044667,2241.44013214,2207.9001541146,1243.6400947569
4_Guanosine,-0.13988785657333563,8.74871775938823,0.9951182361366215,0.3184946421367007,0.9993770129592536,284.1 -> 152.2,POS1,1791.5201416019,1608.1801033017,2105.5601501469,1881.9201507565,1647.6601142877,1519.2001113888,1981.6001510613,1596.8201103211,1789.4601173399,1517.2801017766
4_hydrocortisone,0.089873100497602,9.348361980755653,0.41499485639617006,0.5194451387781269,0.9993770129592536,363.2 -> 271.2,POS2,2731.8001976023,2265.7601661677,2581.9801902779,2686.8401832586,2959.3002090456,2835.3402214052,2650.8601989756,2536.0201988215,2840.1801567082,1278.3800888062
4_Hypotaurine,-0.07738017042866555,8.841737977376138,0.30525015324152616,0.5806096135646123,0.9993770129592536,110 -> 45.1,POS2,1626.5001296987,1761.4801216125,2279.2201690683,2142.8201408387,1464.6201019278,1877.6001243599,2058.2201423651,2044.5001449601,1732.8401184078,1947.5201377873
4_Inosine,-0.07697240975199986,9.34717292968122,0.3044143745725094,0.5811281479055819,0.9993770129592536,269.1 -> 137,POS1,2547.4801521296,2422.060180664,3253.2602539069,2648.4001770018,2417.3601951593,3082.6202354437,2797.7201995847,2054.2601432791,2890.9402427685,2764.1002120976
4_L-Arabitol,0.0645402042427869,8.751369571178246,0.21194100275263206,0.6452503011885541,0.9993770129592536,153.1 -> 117.1,POS1,1689.4601249687,1678.3801269533,2037.8001480097,1537.0201187135,1672.4601440432,1818.5601272584,2027.0001525882,1780.8001060477,1711.8001327516,1302.560081482
4_L-Aspartic Acid,0.1792016718442307,8.782910315522274,1.6335879314472015,0.20120750460172074,0.9993770129592536,134 -> 70,POS2,1667.2001190181,1507.7401046752,1886.8801345825,1690.1401062018,1742.7201118462,2130.0201568608,1907.320137023,1899.6401252738,1859.700149536,1713.9001121522
4_L-Cystine,-0.10895699028059752,8.887411480576516,0.605859741630093,0.4363509629537656,0.9993770129592536,241 -> 122,POS2,1599.3000984192,2153.2401428222,2099.1201515191,2392.0001716608,1574.9201164245,2296.1801605221,1935.8601341254,1891.2201309207,1564.8201026917,1339.1800918573
4_L-Phenylalanine,0.12058339825929537,9.093587654226068,0.7445353775330137,0.388211897077007,0.9993770129592536,166.1 -> 131,POS2,2309.3001708981,1914.8601341256,2356.7201309211,2163.180171967,2358.5401649484,2455.2401695257,2035.9001502997,2684.5802040105,1913.4601325995,1280.5400924679
4_L-Serine,-0.22415425059098376,11.075015852649045,2.6166874005207177,0.10574498703953362,0.9993770129592536,106.1 -> 60,POS2,7111.9804382348,5774.4804153427,7039.4805183425,19621.801406851,6224.9803199785,6041.9604301462,6200.5405349737,15630.94100189,5927.6003684988,2950.8801918025
4_L-Tryptophan,-0.055480829223904626,9.934084096925123,0.15919720133989657,0.6898967117880522,0.9993770129592536,205.1 -> 188.1,POS1,4443.8803329484,2744.3202095031,3545.9002494819,5185.2403564453,3701.3802452102,3209.3802185072,4164.500247954,4365.7803688035,4797.8802986145,1564.9401206967
4_L-Tyrosine,-0.015263492609894295,9.916591743106268,0.012050664834786673,0.9125874057420246,0.9993770129592536,182.1 -> 165.1,POS1,3750.5202598585,3824.1002616875,4286.2403488161,3930.8402824401,3322.360225677,3830.3402671826,4136.5402870168,4432.3002853385,4250.8002662667,8547.640529628
4_Malic acid,-0.2658739050311953,10.849652864040227,3.675944656261592,0.0552029634973463,0.9993770129592536,135 -> 45,POS2,12589.200859077,9083.160614014,5073.2603607192,7122.640495302,5902.0804290756,10182.600723266,6966.800468445,5465.9403915419,5680.620414736,10755.78070831
