lipid,logFC,logCPM,LR,PValue,FDR,Transition,type,C1,C2,C3,C4,C5,R1,R2,R3,R4,R5,blank
TAG(54:7)_FA 18:2,-0.024927309,6.835001558,0.072598448,0.787590346,0.998556814,894.8 -> 597.8,TAG2,1066.860073,1022.940071,1043.740074,997.9000587,1013.080074,1028.500072,1007.40007,1024.240074,984.0400734,1027.500061,990.3200607
TAG(54:7)_FA 20:0,0.020295435,6.83773575,0.04813627,0.82633863,0.998556814,894.8 -> 565.8,TAG2,975.4600677,1122.220078,1000.900066,986.2400627,991.5600662,1049.140079,1006.340069,1093.000069,1019.100079,996.7600784,987.9800758
TAG(54:7)_FA 20:4,-0.092475388,6.887768677,1.002507502,0.316704525,0.998556814,894.8 -> 573.8,TAG2,1083.420074,1038.440071,1072.100071,1206.220089,1067.340076,1060.600075,1034.760071,1006.720085,1035.700081,1007.320068,1010.640079
TAG(54:8)_FA 16:0,-0.051287573,6.821274064,0.307169686,0.579422195,0.998556814,892.7 -> 619.7,TAG1,1028.960072,1084.820076,1035.900074,960.5000687,1055.82008,1025.700081,1018.22007,1004.280079,973.5200653,978.8400688,935.3000679
TAG(54:8)_FA 16:1,-0.015260741,6.808275382,0.027165,0.869087171,0.998556814,892.7 -> 621.7,TAG1,980.0400734,992.3200722,1065.860073,962.8200607,1038.120075,1036.780067,1052.660072,1022.300068,940.7800598,948.5800667,961.4000664
TAG(54:8)_FA 18:0,-0.007307258,6.807527102,0.006223397,0.937121302,0.998556814,892.7 -> 591.696,TAG1,980.4800644,1080.060078,986.6200752,972.5000725,964.8800697,1071.800076,959.1000748,970.1600723,992.4600754,980.9800758,1033.860073
TAG(54:8)_FA 18:1,0.083844994,6.817646535,0.819765388,0.36524877,0.998556814,892.7 -> 593.7,TAG1,954.2800674,978.820076,1015.020069,952.8000755,960.7000656,1094.18008,968.5400734,1072.440071,1012.780071,1020.360069,1041.620079
TAG(54:8)_FA 18:2,-0.011943361,6.838615458,0.016670045,0.897268609,0.998556814,892.7 -> 595.7,TAG2,1002.940067,998.7000694,1013.88007,1025.120068,1093.060074,1039.320072,983.0000687,1039.380077,1059.320072,986.9600754,992.2800713
TAG(54:8)_FA 20:0,-0.026813538,6.847655805,0.084053838,0.771877134,0.998556814,892.7 -> 563.7,TAG2,1030.360073,1024.220074,1102.58009,1010.780075,1014.48008,1054.200077,999.740078,1046.400074,1009.760075,991.9400673,1021.22007
TAG(54:8)_FA 20:4,-0.034015654,6.857367326,0.135407541,0.712889909,0.998556814,892.7 -> 571.7,TAG2,1022.520077,1045.160076,1045.200073,1104.980072,1033.340076,978.0200653,1016.56007,1059.120071,1005.68008,1085.540073,985.2600746
TAG(56:0)_FA 16:0,0.024731631,6.907221921,0.071758811,0.788792959,0.998556814,936.9 -> 663.9,TAG1,1045.06007,1077.92009,1124.040073,990.5400734,1048.940075,1067.600071,1055.800072,1183.180088,1001.080063,1086.020077,1102.520073
TAG(56:0)_FA 16:1,-0.00950625,6.84636202,0.010568092,0.918120733,0.998556814,936.9 -> 665.9,TAG1,1012.440071,1020.840073,1035.940067,1055.600075,1041.840073,1017.160065,1077.360081,1023.340069,990.1600647,1040.660072,979.7000771
TAG(56:0)_FA 18:0,-0.062506572,6.83940838,0.456554925,0.49923845,0.998556814,936.9 -> 635.9,TAG1,1074.260082,1044.000076,993.5200691,984.9400673,1126.520073,983.9200745,990.3400764,1019.980068,996.5400658,1026.980076,998.3000641
TAG(56:0)_FA 18:1,-0.063899962,6.892422442,0.478962008,0.488892861,0.998556814,936.9 -> 637.896,TAG2,996.8600616,1178.500095,1149.440079,1072.740078,1048.040073,1156.040085,997.9800682,1046.460079,1036.920071,987.7000656,994.3200684
TAG(56:0)_FA 18:2,-0.07797416,6.851723514,0.711095404,0.399080404,0.998556814,936.9 -> 639.896,TAG2,1156.700077,1041.520061,1060.600075,989.8800697,1055.020088,987.480072,1000.740074,1048.960079,967.2000504,1035.480072,993.840065
TAG(56:0)_FA 20:0,-8.54E-04,6.886191474,8.54E-05,0.992625756,0.998556814,936.9 -> 607.9,TAG2,991.1800728,1039.020073,1088.74007,1093.260078,1086.420071,1074.080082,1105.320076,1016.200077,1049.540066,1066.500076,1001.840069
TAG(56:0)_FA 20:4,-0.010002304,6.824318457,0.011674869,0.913955787,0.998556814,936.9 -> 615.9,TAG2,990.1800652,1054.100075,977.9800758,1036.940067,993.6200714,983.9600716,1017.060062,1004.440071,1028.22007,1000.060059,1034.40007
TAG(56:1)_FA 16:0,0.004478644,6.863428687,0.002348002,0.96135268,0.998556814,934.9 -> 661.9,TAG1,1042.960075,1055.56007,1110.400074,1010.680077,977.5200806,975.7200699,984.0600662,1030.900074,1129.240078,1107.400074,1006.100075
TAG(56:1)_FA 16:1,-0.010636705,6.925658016,0.013295959,0.908200914,0.998556814,934.9 -> 663.9,TAG1,1109.580093,1136.780079,1092.780079,1083.100079,1029.380066,1091.520073,1092.080086,1172.080082,1042.520077,1030.400066,1055.240074
TAG(56:1)_FA 18:0,-0.002025358,6.864410698,4.80E-04,0.982525154,0.998556814,934.9 -> 633.9,TAG1,1037.720066,1035.420078,1025.300079,1034.020065,1025.040077,1002.760075,1031.480068,1078.040081,1069.060062,985.2200737,1110.160072
TAG(56:1)_FA 18:1,-0.047939257,6.835638191,0.268561655,0.604298262,0.998556814,934.9 -> 635.9,TAG2,1017.680069,1013.860077,1022.420071,1110.100079,1033.380077,1054.040073,1015.280067,1011.640068,970.2000656,993.0400658,969.3200645
TAG(56:1)_FA 18:2,-0.038390273,6.887672297,0.172848846,0.67759226,0.998556814,934.9 -> 637.896,TAG2,1072.340069,1152.940075,1119.700073,1008.500065,1031.680069,1022.240078,1023.680073,1012.640072,1032.420071,1166.760071,982.760067
TAG(56:1)_FA 20:0,0.04913256,6.84366579,0.28201779,0.595381726,0.998556814,934.9 -> 605.896,TAG2,988.4600677,996.0000763,1014.280067,1009.520065,1003.140064,1001.660069,1073.560078,1046.720074,1059.400074,1019.560059,1059.540077
TAG(56:1)_FA 20:4,-0.011004278,6.835664041,0.014147954,0.905318795,0.998556814,934.9 -> 613.9,TAG2,1029.160076,995.7400742,1064.960083,1014.980076,1013.620064,992.500061,1024.580082,1076.060081,995.2000656,1006.680069,998.3000755
TAG(56:2)_FA 16:0,0.029823717,6.881975565,0.104230994,0.746810168,0.998556814,932.9 -> 659.9,TAG1,996.0000725,1047.760071,1071.560078,1037.780079,1058.740078,999.2800751,1165.800083,1117.320084,1044.800072,1009.740074,1029.360073
TAG(56:2)_FA 16:1,0.006724537,6.84096863,0.005285577,0.942043278,0.998556814,932.9 -> 661.9,TAG1,1005.520069,1055.640091,1016.340069,988.0800667,1045.700073,1042.520073,1029.700077,1046.960075,1051.940075,980.0600662,990.8000717
TAG(56:2)_FA 18:0,-0.04620029,6.840342672,0.249486044,0.617437202,0.998556814,932.9 -> 631.9,TAG1,1041.200073,1044.72007,1027.840069,1077.98008,1014.820072,1007.740074,1018.780071,1023.440075,1001.880066,1006.620071,982.5800705
TAG(56:2)_FA 18:1,-0.007230338,6.904775897,0.006136085,0.937563037,0.998556814,932.9 -> 633.9,TAG2,1043.480076,1105.140079,1133.720066,995.3200607,1094.920071,1019.900063,1116.740082,1101.08007,1078.220066,1044.920071,1030.680061
TAG(56:2)_FA 18:2,-0.016993501,6.847111392,0.033760234,0.854217755,0.998556814,932.9 -> 635.9,TAG2,1040.580086,1045.020073,1038.180069,1028.800068,1010.560066,1004.660076,1023.320076,997.9200668,1013.720074,1078.200081,1018.82008
TAG(56:2)_FA 20:0,-0.015694499,6.851884529,0.028804474,0.865231282,0.998556814,932.9 -> 603.9,TAG2,1076.220081,987.4800606,1024.74007,996.3200645,1091.360081,1007.08007,1048.540077,1051.860081,999.1400681,1029.660072,1024.800068
TAG(56:2)_FA 20:4,-0.016184664,6.840276517,0.03062097,0.861088681,0.998556814,932.9 -> 611.9,TAG2,1113.620064,1005.08007,1008.280071,1021.880077,1008.800072,1024.400078,1053.800079,1024.340069,1004.420071,1009.24007,973.7200661
TAG(56:3)_FA 16:0,-0.002786832,6.924000285,9.13E-04,0.975896609,0.998556814,930.8 -> 657.8,TAG1,1035.640079,1298.360088,1027.600063,1098.48008,988.0000801,1062.520081,1036.960083,1188.160091,1117.580078,1049.580067,1019.660065
TAG(56:3)_FA 16:1,-0.026891214,6.8814785,0.084746566,0.770965177,0.998556814,930.8 -> 659.8,TAG1,1076.24007,997.1600761,1142.940079,1058.620079,1044.120079,1074.820076,1073.90007,1017.260067,1011.840073,1058.140068,1019.460064
TAG(56:3)_FA 18:0,-0.032394262,6.909394349,0.123264339,0.725520669,0.998556814,930.8 -> 629.8,TAG1,1195.220085,1048.640068,1050.360077,1097.920086,1072.960072,1130.920082,1137.360085,1019.000076,1020.900063,1052.760075,975.5200768
TAG(56:3)_FA 18:1,-0.043949652,7.105530575,0.229635067,0.631794553,0.998556814,930.8 -> 631.796,TAG2,1269.060085,1157.34008,1358.920109,1305.100098,1238.900093,1279.640087,1157.320084,1148.580078,1372.360092,1199.580082,1040.440071
TAG(56:3)_FA 18:2,0.020706016,6.85022984,0.050103654,0.822883006,0.998556814,930.8 -> 633.8,TAG2,985.3200645,1087.820076,993.1600647,1015.160069,994.3000793,1000.340076,1071.48008,1073.100079,992.000061,1028.240067,1081.880074
TAG(56:3)_FA 20:0,-0.030957969,6.843994939,0.112053148,0.737818656,0.998556814,930.8 -> 601.8,TAG2,1046.160072,1019.100075,1005.700073,1097.800079,1024.420071,1001.880066,1052.060081,1008.38007,1031.720074,1005.360069,982.9600716
TAG(56:3)_FA 20:4,0.002786767,6.851199322,9.08E-04,0.975964296,0.998556814,930.8 -> 609.8,TAG2,983.0400658,995.3000641,1005.940071,1081.120071,1051.860077,1020.480072,1042.800072,1034.420074,998.6000671,1047.560078,1068.580086
TAG(56:4)_FA 16:0,-0.015084141,6.956073084,0.026789674,0.869986595,0.998556814,928.8 -> 655.8,TAG1,1148.080078,1091.900074,1141.620071,1149.560081,1047.280075,1045.880074,1133.000092,1037.760071,1081.08007,1238.340096,1073.680069
TAG(56:4)_FA 16:1,0.00805138,6.856285774,0.007584622,0.930600186,0.998556814,928.8 -> 657.8,TAG1,1025.020077,1007.420082,1073.820076,1051.90007,1004.660061,988.3600655,1181.16008,1038.660072,1018.660069,980.3600769,1003.320076
TAG(56:4)_FA 18:0,-0.105375303,6.928407899,1.304110822,0.253463698,0.998556814,928.8 -> 627.8,TAG1,1253.860092,1077.640083,1034.400074,1164.160095,1077.460087,1068.480076,1048.840069,1074.220081,971.7800674,1066.960079,1115.520065
TAG(56:4)_FA 18:1,-0.075000891,7.23141624,0.673398946,0.411869084,0.998556814,928.8 -> 629.8,TAG2,1386.660091,1255.60009,1453.16008,1647.920109,1273.140091,1168.360081,1015.600079,1466.420105,1739.420105,1293.160095,1064.00008
TAG(56:4)_FA 18:2,-0.044948777,6.877407602,0.236646686,0.626638615,0.998556814,928.8 -> 631.8,TAG2,1035.520084,1089.84008,987.6400719,1126.260082,1081.84008,1011.440075,1064.480072,1060.040073,1042.980068,996.4800758,1042.18008
TAG(56:4)_FA 20:0,3.87E-04,6.852671856,1.75E-05,0.996665352,0.998556814,928.8 -> 599.8,TAG2,1065.360081,999.820076,1005.580082,986.1200714,1075.22007,999.680069,1079.82008,1010.780067,982.3600693,1076.600075,1060.480076
TAG(56:4)_FA 20:4,-8.11E-04,6.855065723,7.69E-05,0.993005188,0.998556814,928.8 -> 607.8,TAG2,1086.380081,981.9000664,1023.000076,1009.100071,1055.680077,1063.120079,1019.640072,1033.460068,1022.000061,1031.280064,1036.600079
TAG(56:5)_FA 16:0,-0.041159625,7.012542508,0.200189764,0.654567718,0.998556814,926.8 -> 653.8,TAG1,1081.860065,1503.000111,1108.920082,1066.860073,1111.860077,1159.300087,1185.800087,1069.660076,1127.66008,1180.700089,1082.620079
TAG(56:5)_FA 16:1,-0.067716554,6.912703544,0.538468043,0.463068313,0.998556814,926.8 -> 655.8,TAG1,1089.50008,1148.48008,1043.120075,1103.160076,1133.640079,1037.320068,1013.74007,1108.580082,1084.640083,1037.960072,1027.020077
TAG(56:5)_FA 18:0,-0.024084232,6.825801729,0.067730479,0.794670321,0.998556814,926.8 -> 625.8,TAG1,1036.100067,1057.460087,1005.640068,975.6200638,1036.060074,984.0800743,984.4200783,1040.900078,999.3800659,1032.900063,982.3000755
TAG(56:5)_FA 18:1,-0.208362736,7.109602819,5.159569742,0.023118624,0.199431347,926.8 -> 627.796,TAG2,1191.420086,1323.420082,1674.440117,1482.98011,1069.680069,1121.900078,1068.380074,1204.100079,1277.000107,1177.880085,979.5600777
TAG(56:5)_FA 18:2,-0.161636223,6.929435563,3.071176105,0.079691798,0.540643046,926.8 -> 629.8,TAG2,1076.280087,1035.680065,1350.84008,1215.480083,1118.58007,1024.840076,995.0200806,1049.260075,1020.180077,1107.220074,975.8200798
TAG(56:5)_FA 20:0,-0.021149734,6.827394152,0.052204521,0.819270703,0.998556814,926.8 -> 597.8,TAG2,1021.940075,1035.100075,1056.620068,970.5800781,994.8400688,987.4400711,1011.980072,999.7200699,1004.380077,1015.960068,1047.200077
TAG(56:5)_FA 20:4,-0.087868381,6.885212518,0.904765098,0.341507218,0.998556814,926.8 -> 605.8,TAG2,1063.920078,1051.120079,1144.940079,1096.920082,1079.480076,994.7000732,991.680069,1052.060074,1020.120075,1071.720078,1036.760059
TAG(56:6)_FA 16:0,0.065197309,7.228631143,0.50807756,0.475972252,0.998556814,924.8 -> 651.8,TAG1,1286.040096,1607.900127,1137.580082,1356.120083,1156.000088,1222.220104,1912.580109,1261.220089,1117.92009,1352.880093,1315.140095
TAG(56:6)_FA 16:1,-0.062232638,6.909846176,0.454784975,0.500071362,0.998556814,924.8 -> 653.8,TAG1,1128.560078,1023.480072,1097.520077,1165.640083,1091.380077,1000.140076,1013.420067,1142.460075,1040.080074,1095.240074,1006.340073
TAG(56:6)_FA 18:0,-0.054022557,6.864946896,0.341365453,0.559042115,0.998556814,924.8 -> 623.8,TAG1,1102.660076,1065.940079,981.0200729,1022.840073,1088.580074,1025.360069,996.8600883,1075.90007,1011.240067,975.3800697,1092.520069
TAG(56:6)_FA 18:1,-0.027838999,6.902699711,0.09099187,0.762919965,0.998556814,924.8 -> 625.8,TAG2,1026.220078,1080.480072,1103.040077,1104.360077,1113.980076,1080.620075,1039.820068,1041.50008,1022.820076,1155.740101,978.3600578
TAG(56:6)_FA 18:2,-0.019246942,6.901393472,0.04347988,0.834824298,0.998556814,924.8 -> 627.8,TAG2,1037.520081,1068.140068,1039.840073,1134.980091,1112.360077,1022.340076,1083.980087,1090.48008,1126.200073,1016.020077,1002.960079
TAG(56:6)_FA 20:0,-0.018088068,6.891493325,0.038331823,0.844778338,0.998556814,924.8 -> 595.8,TAG2,1054.72007,1010.580074,978.3800697,1132.300087,1108.160069,1028.720078,1086.660065,1098.580082,1000.280079,1022.520069,1128.50008
TAG(56:6)_FA 20:4,-0.160701869,7.013082797,3.051617544,0.080656775,0.540643046,924.8 -> 603.8,TAG2,1113.620094,1121.34008,1268.880081,1261.88007,1385.960098,1109.620075,1014.220078,1217.60009,1117.68008,1062.700073,1010.640068
TAG(56:7)_FA 16:0,0.011660717,6.87019092,0.015930043,0.899562312,0.998556814,922.8 -> 649.8,TAG1,1048.520077,951.5400581,1077.400082,1081.100079,1070.920086,1048.760071,1095.040073,1088.480076,1049.58007,1006.96006,966.6800652
TAG(56:7)_FA 16:1,-0.082877091,6.842879246,0.802911939,0.370224171,0.998556814,922.8 -> 651.8,TAG1,1095.980064,1069.240082,1010.380074,1061.620075,1046.480068,1042.620071,976.0600662,950.260067,1044.200081,991.4400749,978.7200699
TAG(56:7)_FA 18:0,-0.004768798,6.820304841,0.002653576,0.958916843,0.998556814,922.8 -> 621.8,TAG1,1020.060078,961.1000671,1011.100067,1052.120071,994.5800743,1040.56007,1017.680073,994.9600677,967.0000648,1018.120068,1013.520073
TAG(56:7)_FA 18:1,-0.0212653,6.851531686,0.052894688,0.818100743,0.998556814,922.8 -> 623.8,TAG2,1035.120083,1041.160065,1040.340076,1090.440075,992.5000725,1010.14006,1069.720066,1044.200085,1033.300083,982.2800751,996.3000793
TAG(56:7)_FA 18:2,-0.009215883,6.878128314,0.009948703,0.920548214,0.998556814,922.8 -> 625.8,TAG2,987.8400612,1066.600079,1069.840069,1060.320068,1073.460075,1004.420071,1044.34008,1093.88007,1003.740067,1094.200077,1047.320068
TAG(56:7)_FA 20:0,-0.084349412,6.874123081,0.833262862,0.361330732,0.998556814,922.8 -> 593.8,TAG2,1093.820068,1036.140072,1069.500076,1093.140072,1101.600086,1024.340073,1016.260075,1054.020081,1009.720078,1000.000084,1015.620071
TAG(56:7)_FA 20:4,-0.00472262,6.887683839,0.002613899,0.959224879,0.998556814,922.8 -> 601.8,TAG2,1055.040066,1055.54007,1072.780067,1095.560085,1001.000072,991.1800613,1032.820076,1128.200085,1079.060074,1047.740078,1063.860069
TAG(56:8)_FA 16:0,-0.01332611,6.82668702,0.020747245,0.885469642,0.998556814,920.8 -> 647.8,TAG1,962.3000793,1008.880058,1130.560078,980.6400681,1038.880074,1049.400066,930.1200676,994.7400742,1046.460072,1067.400082,935.2600708
TAG(56:8)_FA 16:1,-0.096503542,6.837611736,1.087940252,0.296928033,0.998556814,920.8 -> 649.796,TAG1,1026.520058,1100.740093,1021.460079,1036.200069,1090.120079,1009.960072,945.1600723,1062.460083,944.8200645,987.4600639,1001.040062
TAG(56:8)_FA 18:0,-0.010324207,6.797296162,0.012423023,0.911252682,0.998556814,920.8 -> 619.8,TAG1,1001.780071,943.4000664,998.6000748,1030.460068,1014.500065,1071.84008,954.7600632,994.9400597,942.7600632,1005.06007,958.3600693
TAG(56:8)_FA 18:1,0.035903085,6.872488185,0.150996609,0.697584777,0.998556814,920.8 -> 621.8,TAG2,1012.080078,1031.800079,1050.500072,1053.840069,1031.080074,1015.800076,1080.400078,1084.880077,1124.760075,1020.360069,997.0400696
TAG(56:8)_FA 18:2,0.041489395,6.852231158,0.201287663,0.653683483,0.998556814,920.8 -> 623.8,TAG2,972.4200668,1001.540062,1016.160084,1076.56007,1006.420071,1108.18008,1053.380066,1089.000076,983.4200706,1004.480072,1028.98008
TAG(56:8)_FA 20:0,0.03175032,6.841330331,0.117829637,0.73140045,0.998556814,920.8 -> 591.8,TAG2,996.6600685,1035.020069,988.4400711,986.8800735,1060.060081,1034.200077,1026.580078,1028.640079,1069.920082,1036.700073,992.2200584
TAG(56:8)_FA 20:4,-0.04591781,6.867577404,0.24671035,0.619401006,0.998556814,920.8 -> 599.8,TAG2,1150.540081,1055.580063,1025.40007,1025.040066,1009.74007,990.1600647,1029.420074,1035.700066,1028.420063,1033.280067,1076.760071
TAG(58:0)_FA 16:0,-0.061964593,6.855897795,0.449067058,0.502778327,0.998556814,964.9 -> 691.9,TAG1,1114.280087,1006.120071,1010.220074,1074.520077,1065.700077,1057.360073,994.6400681,1002.380066,1006.760075,1004.82008,1031.100075
TAG(58:0)_FA 16:1,-0.028537613,6.812143818,0.094906885,0.758029365,0.998556814,964.9 -> 693.9,TAG1,995.1200714,997.5600815,994.6200714,1005.700077,1022.180077,993.2200699,988.2200813,981.7800751,985.5000648,983.680069,1078.220074
TAG(58:0)_FA 18:0,-0.003743071,6.874508196,0.001641299,0.967684186,0.998556814,964.9 -> 663.9,TAG1,1023.84008,1035.480076,1116.880085,1067.920067,1009.220081,1106.340084,1004.320072,1035.680077,1073.880077,1035.060078,1010.500072
TAG(58:0)_FA 18:1,-0.061074155,6.868839323,0.436544061,0.508795224,0.998556814,964.9 -> 665.9,TAG2,1064.120075,1046.940067,1033.720081,1054.660069,1107.500076,1075.08007,994.320076,993.9200745,1013.760067,1026.24007,1059.940075
TAG(58:0)_FA 18:2,-0.011038601,6.872558,0.01426775,0.904920682,0.998556814,964.9 -> 667.9,TAG2,1025.460072,1036.900074,1047.720074,1050.740082,1078.780079,1082.360081,989.5000687,1054.760075,1049.06007,1040.560066,1045.440086
TAG(58:0)_FA 20:0,-0.011972936,6.873793502,0.016776079,0.896944221,0.998556814,964.9 -> 635.9,TAG2,1010.860065,1010.060066,1037.180073,1082.500088,1069.920082,1085.900074,1007.460075,1014.820076,993.5800667,1082.260078,1113.660084
TAG(58:0)_FA 20:4,-0.016353607,6.882446441,0.031324675,0.859517986,0.998556814,964.9 -> 643.9,TAG2,1033.160069,1046.600082,1061.700085,1076.940083,1048.620075,1058.460079,1097.020081,985.0200691,1021.780079,1061.160069,1088.300087
TAG(58:1)_FA 16:0,0.016579061,6.854378535,0.032154462,0.857689073,0.998556814,962.9 -> 689.9,TAG1,1012.520069,1056.700085,1011.260078,1056.180077,1001.680073,1039.760075,1024.280067,1037.440071,1074.220078,1038.320068,1005.300076
TAG(58:1)_FA 16:1,-0.05158554,6.856927218,0.311340513,0.576858756,0.998556814,962.9 -> 691.9,TAG1,1027.980072,1024.400078,987.5600739,1187.240078,1042.900074,1025.560066,977.7400703,1073.960075,1042.440071,983.3800812,1003.220078
TAG(58:1)_FA 18:0,-0.018003024,6.846149893,0.03789154,0.845661091,0.998556814,962.9 -> 661.9,TAG1,1028.560078,1013.400078,1063.200073,1009.280075,1052.020081,978.8800812,1069.180069,1013.860065,1049.420078,1006.160069,1008.940075
TAG(58:1)_FA 18:1,-0.052105031,6.890190291,0.318147364,0.572723144,0.998556814,962.9 -> 663.9,TAG2,1176.800079,1031.420063,1070.04007,1071.040085,1013.780075,1067.580086,1004.520065,1032.200069,1074.660072,1010.000065,1089.840076
TAG(58:1)_FA 18:2,-0.003106276,6.823650437,0.001126262,0.973228161,0.998556814,962.9 -> 665.9,TAG2,1012.860073,1018.360073,1001.960068,1017.08007,1003.560066,1014.100063,1017.420074,1004.320072,998.3800697,1024.380077,1004.720062
TAG(58:1)_FA 20:0,0.004231795,6.824969552,0.002090398,0.963532727,0.998556814,962.9 -> 633.9,TAG2,1053.100075,991.8800659,999.1400681,1002.480072,996.900074,1053.720078,1000.500069,983.6200752,984.3200684,1051.800076,1009.740086
TAG(58:1)_FA 20:4,-0.010255054,6.848765643,0.012295022,0.911709189,0.998556814,962.9 -> 641.9,TAG2,1016.920071,1072.460072,984.2600784,1078.620068,999.6600723,1035.900082,1028.200073,1031.360077,1029.400074,1007.240074,1028.120079
TAG(58:10)_FA 16:0,-0.01071551,6.829479061,0.01340087,0.907841068,0.998556814,944.8 -> 671.8,TAG1,1023.720074,987.5800667,993.0000648,1066.440086,989.8800697,1061.540081,994.6000786,983.180069,972.4000664,1027.700073,1060.040073
TAG(58:10)_FA 16:1,-4.14E-04,6.831493872,2.00E-05,0.996432632,0.998556814,944.8 -> 673.8,TAG1,1025.240074,1016.780067,1020.660084,1002.720062,1024.680065,1097.500076,973.8600693,996.5000648,977.2400665,1059.280079,984.6800728
