lipid,logFC,logCPM,LR,PValue,FDR,Transition,type,Control1,Control2,Control3,Control4,RAC1,RAC2,RAC3,RAC4,blank,blank_solvent
Lyso_PC(2:0),0.009498405161254754,7.2349258209132294,0.008672326482090709,0.9258039970263268,0.9999898852101796,300.1134 -> 184.1,SM,1080.6000671387,1046.1400718689,981.6600646972,1026.7800750734,978.5000686646,1007.5200843812,1069.1200637817,1098.840084076,1104.3000793456,1053.9600868225
Lyso_PC(20:0),0.05904241454524159,7.156830912118598,0.3330143843114355,0.5638894773225511,0.9999898852101796,552.3951 -> 184.1,SM,1031.0600814823,894.0400657654,935.0200767516,959.5600662229,937.8400611875,1070.7200736996,947.5400657654,1015.6200752258,1108.9600715645,1013.2000770568
Lyso_PC(20:1),0.12269920484584201,7.337013423106495,1.4585583644904578,0.22715963937366027,0.9999898852101796,550.3794 -> 184.1,SM,1138.4800872799,980.54006958,1172.1600914001,1048.8200721741,1271.8200912478,1225.1001090993,1186.5200843809,1035.2600708006,1027.5000648501,1076.4800796507
Lyso_PC(20:2),-0.0014395819034908664,7.2927605825332735,2.0026919027760215e-4,0.9887089940396844,0.9999898852101796,548.3638 -> 184.1,SM,1060.3600845334,1047.7400741576,1106.120075226,1177.4800949102,1098.3000869751,1061.4400711059,1122.5600814822,1097.2000885008,1006.6600685118,1098.2400817875
Lyso_PC(20:3),0.037319553039037265,7.351304041125173,0.1346225658773097,0.7136865405235474,0.9999898852101796,546.3481 -> 184.1,SM,1069.8200683592,1159.1400794978,1025.1000747682,1089.960075379,1252.1200942984,1134.1800765995,1015.5800857543,1051.8000755312,1391.9801139829,1033.7800636291
Lyso_PC(20:4),-0.08450101839057352,7.348908642682218,0.6900242549676641,0.4061561308230169,0.9999898852101796,544.3325 -> 184.1,SM,1148.2600860597,1301.8800964356,1149.8600692748,925.3600616456,1063.7200698857,1187.1000862107,977.8400650022,1034.9600715637,1382.2001037597,979.2800750732
Lyso_PC(20:5),0.1499366302258529,7.2207168189201925,2.1602395264653342,0.14162261225033418,0.9999898852101796,542.3168 -> 184.1,SM,983.2000770569,984.980064392,927.5800666807,1045.0600738526,1024.1400756836,1365.4200935362,1025.6400756835,952.6600608823,994.9600830076,996.300075531
Lyso_PC(21:0),-0.01782701218994446,7.16176345428866,0.030375245932935613,0.8616415215767933,0.9999898852101796,566.4107 -> 184.1,SM,967.8800621029,951.3000640868,959.4600677489,1061.1400756834,1049.3800697321,977.1000671384,910.9200553893,948.6200637816,1105.7200813294,1059.8200721741
Lyso_PC(21:4),-0.026523609014104107,7.208553993110429,0.06743773045737722,0.7951046382414648,0.9999898852101796,558.3481 -> 184.1,SM,1123.0800704959,950.5800590514,967.2400665282,1029.4400749215,1027.4200744627,1005.1800727843,1039.8600730894,916.7800674438,1167.7400817871,1044.7800712583
Lyso_PC(22:0),0.1081565242147412,7.259123064731892,1.1274693832334761,0.28831576836995365,0.9999898852101796,580.4264 -> 184.1,SM,1011.1000671386,1004.5600624084,1081.8000831603,1021.3000755305,1288.9400901794,1036.6200714112,1063.8400764465,1044.6800689695,1001.480075836,1093.860080719
Lyso_PC(22:1),0.027739822300245902,7.34693643502627,0.07451652126089048,0.7848707848510124,0.9999898852101796,578.4107 -> 184.1,SM,1179.8800811772,1144.7400741581,1011.4000816345,1113.5600776678,996.1200752257,1241.1400871272,1207.5800895685,1082.900074005,1176.6800880431001,1022.1600685119
Lyso_PC(22:2),-0.1411296232886663,7.254064178448564,1.9174773124906386,0.16613502679040382,0.9999898852101796,576.3951 -> 184.1,SM,972.1400642395,1117.9800834655,1098.1000862117,1255.0000801088,1018.3000679017,1078.1800804136,930.4800605772,997.2400703428,1052.7600708006,1002.2000770569
Lyso_PC(22:4),0.08615405504364114,7.228316372954602,0.711724647528404,0.39887186460514945,0.9999898852101796,572.3638 -> 184.1,SM,943.0000648499,1054.8400688175,936.8600654601,995.0800704954,1161.2200813289,994.5800666807,964.0400619506,1046.9200744631,1257.3400917052,1043.5000610354
Lyso_PC(22:5),0.08287746672801032,7.50256257826503,0.6672266972979415,0.4140201806789331,0.9999898852101796,570.3481 -> 184.1,SM,1341.6600914011,1037.3000564571,1080.0400733944,1069.1000671391,1438.3401031497,1145.0800895686,1041.8400688172,1163.6600799561,2009.7801475523,1008.8400764466
Lyso_PC(22:6),1.760695150911035e-4,7.209855466014902,2.976116005193319e-6,0.998623536264845,0.9999898852101796,568.3325 -> 184.1,SM,1014.3600654599,1014.3400764469,1150.3200836188,916.0600624083,1087.0200805663,911.0000572206,994.7200660702,1095.5600776667,1048.0800704955,1045.9200744626
Lyso_PC(24:0),0.06534702751114123,7.345206653548456,0.414074997772075,0.519908410252332,0.9999898852101796,608.4577 -> 184.1,SM,1056.4600753784,1067.9600753781,1226.4400787357,1111.2000770567,1140.8800811766,1158.040081024,1123.660079956,1237.84008789,1016.9600753786,1008.7000694275
Lyso_PC(24:1),-0.10289604444534539,7.316525782425886,1.0253274018298235,0.31125865890983495,0.9999898852101796,606.442 -> 184.1,SM,997.2200698852,1279.3000984196,1180.0000724795,1209.5600814818,1124.5000724793,1179.0200805666,980.2200660706,1057.44008255,932.4000625612,1001.560077667
Lyso_PC(3:0),-0.12945182142015652,7.261047490850061,1.6125261633395307,0.20413706465867099,0.9999898852101796,314.129 -> 184.1,SM,1102.9600830081,988.1400566103,1162.6200828548,1147.9000816344,998.5600624086,1068.3000679016,957.3400688171,992.8200683594,1150.3000793455,1264.7000923148
Lyso_PC(3:1),-0.05256742770921517,7.12442470329412,0.26388276522283605,0.6074651038347515,0.9999898852101796,312.1134 -> 184.1,SM,980.4400672913,990.2200698855,994.2200737001,990.1200675965,957.7800636293,983.4400672912,969.0400733947,897.6000671387,937.4800796508,939.0400695803
Lyso_PC(4:0),0.023437413761885857,7.191112724171255,0.05270041287790583,0.8184292586624954,0.9999898852101796,328.1447 -> 184.1,SM,1165.2600784307,875.2800674438,995.1800689698,998.5600700375,1121.5600814823,953.7600708009,1039.6000747682,977.4600639344,988.2400741576,1025.3800697325
Lyso_PC(5:0),0.09701345914887724,7.3584477096742065,0.912295976703069,0.3395059616041028,0.9999898852101796,342.1603 -> 184.1,SM,1117.9200820914,1049.760066987,1077.1800727838,1156.8200874327,1111.5600776677,1011.2200622557,1456.8200988769,1117.3000793451,1134.4400825499,1250.7200813293
Lyso_PC(7:0),0.020164101611078285,7.325109316531702,0.039326874118522426,0.8428024926524403,0.9999898852101796,370.1916 -> 184.1,SM,1250.7800865176,1168.5400772094,1001.1800804139,982.1000633241,1174.7800788878,1026.7000770569,1162.800075531,1092.5600929259,1142.2800712583,1217.2600784304
Lyso_PC(8:0),0.09612777892732269,7.4819483532291,0.8982176250791474,0.3432600813320154,0.9999898852101796,384.2073 -> 184.1,SM,1098.8400802615,1169.3000831608001,1266.0601043701,1010.6600761413,1240.6600875849,1064.8800735476,1279.3800926214,1264.2400894166,1761.9201202406,1079.9400901792
Lyso_PC(9:0),-0.1643564387050783,7.3595386512886725,2.6153521580219703,0.10583402767307484,0.9999898852101796,398.2229 -> 184.1,SM,1179.1400833128,1117.7000846862,1231.7000885007,1244.0400924675,1076.6600837706,1105.6400718696,997.180076599,1072.3000717165,1221.3600845334,1182.0800819399
Lyso_PE(12:0),-0.004532581369751386,7.294055538292966,0.0019831934106477878,0.9644795002386487,0.9999898852101796,398.2229 -> 257.2229,PE,1105.4400749205,1116.5600738524,1085.8400802612,1036.9200630189,1076.5400695802,1135.3200836186,1081.4600791931,1031.5400733945,1119.1200790401,1005.6000633239
Lyso_PE(13:0),-0.040892254389271264,7.204001248681639,0.16042939860992983,0.6887614873518962,0.9999898852101796,412.2386 -> 270.2386,PE,1080.7600708006,1010.4800796507,1000.880077362,1034.2000694276,1000.060066223,1036.660068512,989.6400756834,978.0200691224,1065.2600784299,1081.4400825499
Lyso_PE(14:0),-0.015133064647495859,7.28503477022012,0.02209553730912117,0.8818332282858123,0.9999898852101796,426.2542 -> 284.2542,PE,1061.5000686645,1034.0200843813,1125.7400779726,1116.3000831607,1040.6600723268,1082.6600799555,1075.3200683594,1085.9200744628,1104.7600708006,1072.6400718691
Lyso_PE(14:1),0.04502134515565583,7.281622208196975,0.19521212691649925,0.6586135562084079,0.9999898852101796,424.2386 -> 282.2386,PE,1080.3600845339,997.5400619507,1021.1400718689,1069.2000694274,1113.6600799558,1116.4000740052,1036.2800674436,1027.560070038,1245.3000869748,997.7800674439
Lyso_PE(15:0),-0.005481024380249807,7.2512828834575895,0.0028919819397561497,0.957112714253345,0.9999898852101796,440.2699 -> 298.2699,PE,1144.000076294,989.2800750732,1057.6800727844,1029.4600715639,1070.6000671385,1048.6200752258,1028.1600723265,1049.3600730897,1085.8800697326,998.8000679014
Lyso_PE(15:1),0.07783098577793089,7.367839671156637,0.5880441252906388,0.4431764415068617,0.9999898852101796,438.2542 -> 296.2542,PE,1202.4600791933,1136.0800857542,1093.8600845339,1067.9800720215,1083.7400779724,1336.42010498,1105.0400848387,1216.5800857543,1059.3800811767,1097.7400779725
Lyso_PE(16:0),-0.02014959979026515,7.239145418968977,0.0390462346839302,0.8433570949772506,0.9999898852101796,454.2855 -> 312.2855,PE,1087.4200820922,1061.7200698852,1036.2000694275,1013.5400733947,1031.9600715634,990.3000679017,1091.280075073,1019.6800613403,1089.6800727843,1065.5200767517
Lyso_PE(16:1),-3.6236440976767216e-4,7.274250480478807,1.2665108483078669e-5,0.9971604886968676,0.9999898852101796,452.2699 -> 310.2699,PE,1083.7600822446,1082.9800758362,1082.5200729371,1051.3000793458,1034.5000762938,1111.5400772094,1096.3600730891999,1049.9600715635,1060.9400863646,978.7400665283
Lyso_PE(17:0),0.003931330371008761,7.228064640913058,0.00148546161245533,0.969255794991884,0.9999898852101796,468.3012 -> 326.3012,PE,1078.6000785827,992.3200607298,1035.7000694278,1031.2600746156,1003.6800727841,1028.6400756834,1022.6800689696,1086.0000686645,1070.7200813293,995.8200645447
Lyso_PE(17:1),0.07984643865301469,7.309092383168586,0.6164546067971315,0.4323678355571145,0.9999898852101796,466.2855 -> 324.2855,PE,1080.0000648498,1079.4800796507,1097.7200775151,1044.6400718687,1230.8400840759,1083.6800765994,1157.9600830078,1067.7600784299,1048.6400794984,1033.2200736999
Lyso_PE(17:2),-0.034398643661318576,7.234195643581842,0.11383640339853285,0.7358180169408709,0.9999898852101796,464.2699 -> 322.2699,PE,1081.8400802613,1054.2800788879,1061.4000701904,1038.4200630187,1002.3800735473,1023.1800727844,1061.440071106,1041.5600738524,1024.1600761414,987.1600761411
Lyso_PE(18:0),-0.024437689774947924,7.373461469567513,0.057926781670827765,0.8098032710558891,0.9999898852101796,482.3168 -> 340.3168,PE,1180.2200889588,1091.4200782773,1247.7000808712,1094.9800796508,1254.1800994868,1113.6600799562,1087.9200744627,1074.7400741578,1200.8600692755,988.6000671387
Lyso_PE(18:1),-0.066800012615864,7.328240909202941,0.43101590659146316,0.511490878978609,0.9999898852101796,480.3012 -> 338.3012,PE,1116.2200775146,1092.9800796509,1140.1200904844,1124.8200874331,1047.8600692748,1081.1000709535,1051.8400802612,1083.4800720215,1286.8000907898,1072.1000785827
Lyso_PE(18:2),-0.02628900444495495,7.258020654536748,0.06663399678101456,0.7963022443852766,0.9999898852101796,478.2855 -> 336.2855,PE,1064.1200790406,1051.4600791929,1164.8200836185,1041.0200729369,1190.600086212,991.760066986,1029.0400695798,1026.1400680542,987.4200630186,1021.8600769043
Lyso_PE(18:3),0.03974970927488355,7.2137496943414785,0.15176297647456827,0.696856255998364,0.9999898852101796,476.2699 -> 334.2699,PE,1080.5200767518,1022.5600738524,979.5400695802,977.0000648496,1084.100070954,1018.9600715636,1071.2200736999,992.0800704954,1031.6800613401,1054.3600654602
Lyso_PE(18:4),0.030991830161658,7.259521068086633,0.09246336464089999,0.7610685491711254,0.9999898852101796,474.2542 -> 332.2542,PE,1051.7800827026,1006.9200744626,1028.7800712585,1080.4800796508,1078.44008255,1099.5000724792,1058.0400733948,1015.9000778197,1138.0400733944,1105.2200737001
Lyso_PE(19:0),0.01741332996983126,7.251478450888788,0.029181698649999088,0.864360178585736,0.9999898852101796,496.3325 -> 354.3325,PE,1102.580078125,1052.4000816343,982.6200675963,1036.3400726317,1068.6000747681,1105.3600807189,1045.0800743103,999.3000717163,1112.2600860594,998.4200706482
Lyso_PE(19:1),0.04291898236602236,7.221008793189715,0.17697780609185088,0.673983434642658,0.9999898852101796,494.3168 -> 352.3168,PE,1033.5600700379,1002.2600746156,1017.7800674439,1013.6800804137,1000.3000679016,1111.6200828554,1054.2800750733,1016.9600715638,1053.7600822448,990.3600654604
Lyso_PE(20:0),-0.01000166026508086,7.298250941390576,0.009654437157308404,0.9217282255318326,0.9999898852101796,510.3481 -> 368.3481,PE,1112.0800819396,1056.2200775145,1127.940086364,1047.1400794985,1030.1000671387,1203.9200859067,1016.7200698852,1056.0000686644,1168.4000816345,1027.6200637818
Lyso_PE(20:1),-0.018302160581788803,7.224151486009525,0.03217502992144694,0.8576440495499748,0.9999898852101796,508.3325 -> 366.3325,PE,1006.5600700378,1079.5400848389,1068.2000885014,988.4600715638,983.8200721739,1034.4400787351,1052.7800788879,1012.9200744628,1097.1200866703,1034.04006958
Lyso_PE(20:2),0.039393343075891825,7.234370535101991,0.1493294301283462,0.6991770041875445,0.9999898852101796,506.3168 -> 364.3168,PE,1068.0000762939,1028.2400779722,1010.8400764463,1032.1000709532,1098.5000801086,1007.4000587465,1040.1600646973,1100.2000808712,1004.4000663757,1005.9200782777
Lyso_PE(20:3),-0.02172077842976638,7.204973220920163,0.04529471692641854,0.8314630302178783,0.9999898852101796,504.3012 -> 362.3012,PE,1045.2400741578,1021.3800697327,1031.1000709534,1028.9400749209,1009.5000686646,1010.2600669858,1049.1800765993,989.1400680542,1015.9600639345,1028.2000808717
Lyso_PE(20:4),0.07541284098289402,7.304412548775984,0.548939567001232,0.4587513104526292,0.9999898852101796,502.2855 -> 360.2855,PE,1042.920082092,1021.2400741577,1076.4200782774,1087.6600799559,1042.8200798034,1035.5200729372,1253.8000946043,1113.5400772093,1183.7400817871,1024.5600776672
Lyso_PE(20:5),0.0012030324089623199,7.268853831601302,1.3956302656259467e-4,0.9905742666592923,0.9999898852101796,500.2699 -> 358.2699,PE,1062.3400650024,1002.0400695801,1188.2000961305,1036.8800849913,1006.3800735473,1008.0400733948,1124.920074463,1144.2200698854,1043.1400794984,1043.7400703432
Lyso_PE(21:0),-0.03440969667696339,7.289110412194364,0.11428729156296447,0.7353149326990153,0.9999898852101796,524.3638 -> 382.3638,PE,1099.5400619504,1115.3600730898,1058.6600723268,1113.7800788881,1092.2400779726,1056.0800743102,1015.7600708007,1112.9000740049,1089.9600791931,1041.480075836
Lyso_PE(22:0),0.011059499531554487,7.244037540852675,0.01177238921902013,0.9135985716284737,0.9999898852101796,538.3794 -> 396.3794,PE,1026.5200729369,1036.9200744628,1051.5600776672,1073.5800704958,1017.620071411,1026.0200767517,1079.2800827024,1089.9800796506,1051.1400680542,1016.9000701906
Lyso_PE(22:1),0.04294509772216864,7.226787724635325,0.1772878483445841,0.6737144561443797,0.9999898852101796,536.3638 -> 394.3638,PE,1015.1400680541,1070.9800758363,1009.4600677491,993.700065613,1083.0400810241,1040.2800788877,1113.000068665,970.6400680539,1044.9800720214,1076.5200729373
Lyso_PE(22:2),-0.04715100041207007,7.258932768555098,0.21421843093472548,0.6434809427472311,0.9999898852101796,534.3481 -> 392.3481,PE,1074.5200767516,1094.9600791928,1093.8600807189,1061.9400863646,1030.1800689696,1122.0400924677,1018.2600669861,1009.7400665284,1046.9800796507,1069.420070648
Lyso_PE(22:4),0.05671914414111965,7.282487114058787,0.31046785045173353,0.5773932354443955,0.9999898852101796,530.3168 -> 388.3168,PE,1080.7600898743,1055.8600616455,1082.2600784301,1026.4800758361,1060.9200706483,1004.8000564574,1195.280078888,1145.3000755307,1055.6400756836,984.3400650026
Lyso_PE(22:5),0.003555242467829408,7.261459986652745,0.0012188564316423234,0.9721498126172559,0.9999898852101796,528.3012 -> 386.3012,PE,1059.0800781251,1041.440071106,1071.0200729369,1111.6400718685,1150.480091095,1082.2200813294,1024.840084076,1030.3400688172,998.4400711059,1032.0200729368
Lyso_PE(22:6),-0.08735473784596522,7.281440335362679,0.7361785777746384,0.39088777254719254,0.9999898852101796,526.2855 -> 384.2855,PE,1088.2400741575,1083.8600883482,1099.9600753785,1178.1200904847,1047.6400718689,1017.9800720213,1012.5800666811,1102.9600791931,1070.800071716,1042.3600769042
Lyso_PE(24:0),0.09323424708475933,7.229944764264593,0.8360990346508319,0.36051483750050994,0.9999898852101796,566.4107 -> 424.4107,PE,1042.660068512,997.1200790404,1016.4400672911,993.9000663757,995.8400650025,1068.2000617979,1240.2000885005,1007.7800750731,997.9200706481,1062.8800697325
Lyso_PE(24:1),0.03302341144367355,7.24400031901915,0.10497965869365511,0.7459337596683854,0.9999898852101796,564.3951 -> 422.3951,PE,1009.5400810244,1010.2600708006,1110.3600769043,1033.86006546,1040.0200767515,1097.3800811768,1008.980064392,1106.8800811764,1035.7800788879,1079.0200691222
Lyso_PE(24:6),0.016090692133741744,7.225184039228567,0.024891680066367106,0.8746372719760436,0.9999898852101796,554.3168 -> 412.3168,PE,1050.8000755311,1010.0800666811,1068.8800773619,1002.5000610354,1004.82006073,1071.0200767516,1032.8200645447,1062.4800796508,1027.0600700379,1060.320072174
Lyso_PG(12:0),-0.07342048867014345,7.37875404191015,0.522321100782674,0.46985324245429944,0.9999898852101796,446.2175 -> 257.2175,PG,1256.4400863646,1110.6600914004,1227.0800743099,1050.4200668336,1071.7600746157,1075.2000885009,1095.0800819397,1162.9800872802,1333.4000930779,1126.0800781252
Lyso_PG(13:0),0.16747854135027682,7.410772458440761,2.7266095575658955,0.09868858827495078,0.9999898852101796,460.2332 -> 271.2332,PG,1083.9400749205,1062.9600791928,1171.540084839,1137.3000755308,1221.0800933837,1188.340080261,1366.940093994,1218.3800811764,1162.1600837702,1134.8800735473
Lyso_PG(14:0),1.2028688378508066e-4,7.361033785458593,1.4025694117236753e-6,0.999055064551322,0.9999898852101796,474.2488 -> 285.2488,PG,1206.1800842285,1125.2200813291,1064.3000793456,1151.4000701908,1089.7200813295,1153.180080414,1106.4800758361,1189.4000930785,1168.1000900267,1083.2200813293
Lyso_PG(14:1),0.0742950489118896,7.456138263026698,0.5378676141180581,0.4633178022593658,0.9999898852101796,472.2332 -> 283.2332,PG,1112.8200721741,1316.7400703434,1174.9600830078,1105.0000686645,1120.7600784302,1321.0400962828,1328.7801017756,1180.7200775142,1291.4800796513,1080.2200736999
Lyso_PG(15:0),0.023736413568444796,7.480110940296665,0.05497532805481953,0.8146215323812214,0.9999898852101796,488.2645 -> 299.2645,PG,1238.1000862126,1223.8400802609,1154.2600822449,1248.3600845339,1389.8800926203,1194.0000724791,1112.1200675964,1242.7800865169,1337.2600975031,1055.2800750733
Lyso_PG(15:1),0.014337537366092504,7.4226877469291495,0.02001056658998679,0.8875075767490854,0.9999898852101796,486.2488 -> 297.2488,PG,1278.260086059,1132.1400947569,1114.4000740053,1220.3600959783,1246.4800834653,1174.600074768,1185.1000938414,1177.980079651,1174.2600822444,1181.8200874325
