lipid,logFC,logCPM,LR,PValue,FDR,Transition,type,C1,C2,C3,C4,C5,R1,R2,R3,R4,R5,blank,solvent_blank_media
2_Adenine,-0.010773247837160233,7.994925733541133,0.008546878476149586,0.9263410481442057,0.9995488517464919,134 -> 92,NEG1,1232.9800910948,1224.1600837708,1223.6000938413,1229.2600784302,1215.0200881959,1223.4600868224,1220.2600975033,1221.80009079,1217.4800834655,1227.200088501,1230.3200874327,1233.1600799559
2_adipic acid,-0.02050229973679164,8.208557247515898,0.031168901462466023,0.8598640982486045,0.9995488517464919,145.1 -> 83.1,NEG2,1425.3600997924,1433.2201042172,1425.280109406,1443.6801033018,1403.5800971982,1407.2001037596,1425.0400962827,1409.0201034543,1401.3000984191,1423.24010849,1420.9201087949,1431.5201034546
2_ADP,-0.006811634343414805,7.9900104608721705,0.0034161669218339893,0.953391793766163,0.9995488517464919,426 -> 134,NEG1,1223.140090942,1219.5000801088,1216.1600913999,1223.1200866701,1212.6800842282,1220.560081482,1217.7600822447,1216.4400863647,1216.2400817873,1225.540081024,1228.6400909424,1222.0600852965
2_ADP-Glu,-0.008155232644838428,8.045942194082983,0.004906022370015174,0.9441594316483517,0.9995488517464919,588.1 -> 241,NEG1,1271.1000938416,1266.7000923156,1268.6200790407,1270.3200836182,1259.6001014707,1268.6200904844,1267.0000915528,1266.4400901793,1261.9400939938,1268.4000930788,1282.3400840757,1266.680103302
2_ADP-Rib,-0.008804660597466783,7.996943251560217,0.00570908883903519,0.9397703441463772,0.9995488517464919,558.1 -> 97,NEG1,1230.6600837709,1223.6800880433,1228.1600875851,1226.580089569,1219.3800811765,1227.0000953672,1218.7600898742,1223.0600776671,1225.3600807189,1227.8600921629,1234.0600929262,1222.8600883484
2_Allantoin,-0.007244728058587294,7.9899017251627225,0.0038644046320074413,0.9504319635313192,0.9995488517464919,157 -> 113.8,NEG1,1224.8600807192,1219.6000938413,1216.3800849913,1222.9000778199,1212.3400878906,1222.0000953671,1217.3000907899,1217.2400856018,1216.9400863647,1222.7200851438,1226.44008255,1222.0600814819
2_Anthranilic acid,-0.007059647446888525,7.991975249369135,0.003669748773501201,0.951694935294633,0.9995488517464919,136 -> 65,NEG1,1225.1600875852,1222.620082855,1220.3400840758,1223.0800895691,1213.4200706481,1226.180091858,1217.8400917053,1218.220085144,1220.2600822449,1223.0600776674,1227.8600845336,1224.4400901796
2_Arginine,0.01952676593807821,8.229864504024206,0.0282950559157491,0.8664170176670091,0.9995488517464919,173.1 -> 131.1,NEG2,1405.6200904847,1405.9801025391,1402.9801063537,1406.7201004026,1538.2201042174,1414.3801116943,1408.4400978088,1398.260097504,1455.3801040647,1617.8801116941,1399.9201011659,1416.9001083373
2_Argininosuccinic acid,-0.00788084944537796,8.989700126945591,0.004690337857424232,0.9453987313888722,0.9995488517464919,289.1 -> 227.1,NEG1,2456.3601722714,2442.5001831051,2432.7601699829,2447.880176544,2425.0801773077,2446.8401756284,2437.0201797484,2436.5401802061,2434.0401649476,2445.0201644894,2451.4601669307,2460.0601806637
2_Asparagine,-0.007005822894797465,8.183414589862986,0.0036366798170479747,0.9519128069891691,0.9995488517464919,131 -> 113,NEG2,1398.8000793459,1398.0801010131,1395.2001037599,1396.580089569,1385.6800956725,1394.1000862122,1397.3000946044,1390.0200996398,1394.2201004028,1400.0000877378,1397.9601020814,1398.8200912477
2_Atenolol,-0.019016794833830383,8.403345494376289,0.02695834370130168,0.8695816028420664,0.9995488517464919,265.2 -> 97,NEG2,1778.2401313781,1610.840110779,1563.6801071168,1587.3401145935,1577.8401069641,1547.0401077269,1699.2401161193,1503.6601181029,1622.3801116943,1680.5401191709,1706.3401222228,1638.8401184082
2_ATP,-0.00952607151839197,7.990632268224719,0.006681551917481404,0.9348528646483308,0.9995488517464919,506 -> 158.9,NEG1,1225.9400978089,1219.8800888062,1219.280090332,1222.4200935362,1216.6200790407,1220.9600830077,1216.4200897217,1216.1800880431001,1216.5200805662,1224.5400886532,1226.7800865176,1226.240081787
2_Bilirubin,-0.02610876762134295,8.194701418797832,0.050525670808740625,0.822151079080662,0.9995488517464919,583.3 -> 253.1,NEG2,1448.9801063538,1445.0800971986,1393.000099182,1402.1001014705,1389.5200920108,1397.0200996398,1396.9201049801,1393.2201004027,1399.8600997924,1400.6000976559,1401.420108795,1398.1201057435
2_Caffeine,-0.006303248829510513,8.183332508119221,0.002943841456561666,0.9567302655981411,0.9995488517464919,193.1 -> 177,NEG2,1402.9601020812,1396.9000968934,1391.7001075745,1396.5001068113,1384.1200981143,1397.6800956729,1399.0401000977,1389.6201019286,1391.5000953673,1399.0001029963,1397.9600906372,1399.7600975036
2_cAMP,-0.006176764299012934,7.991007341813113,0.0028091586441558666,0.9577307152596312,0.9995488517464919,328 -> 79,NEG1,1223.6600837706,1220.5600891113,1216.5200805668,1223.5000915524,1214.000087738,1222.9800834653,1219.8200798038,1217.7200927734,1218.4000740052,1223.9200782779,1227.9600906371,1223.3000869749
2_Caprylic acid,-0.04531198499099785,9.099639834343018,0.1553441408160694,0.6934797397908806,0.9995488517464919,145.1 -> 57.1,POS2,2164.5001487744,2587.940219879,2780.6401786809,2728.4601898182,3097.6601943969,3009.5602226256,2660.920185091,1845.0401382448,3590.1602325448,1897.3401374817,2629.0401916519,1615.1201171872
2_Carotene; 1_Lycopene,-0.030472587306209175,9.369796022534052,0.07054370871600257,0.7905467799638927,0.9995488517464919,536.4 -> 444.4,POS2,3046.800220489,3206.5602264404,2998.6002311711,3093.120212555,3664.3602409357,3281.2802276601,3024.3002090452,3112.7202262879,3322.0602302556,3011.480236053,3201.52022934,2399.0601692195
2_CDP,-0.006603458872819731,7.990381685104786,0.0032106320019602355,0.9548140951958201,0.9995488517464919,402 -> 110,NEG1,1223.9600868226,1220.0800819401,1215.8200836181,1223.0200881959,1214.4000930786,1224.5400886535,1216.6000785828,1218.8000831603,1216.260089874,1223.9000930786,1225.8400840761,1221.2800827026
2_Cholesterol,-0.058667908011073834,8.420930785837404,0.25665127148842215,0.6124301670174616,0.9995488517464919,369.4 -> 147.1,POS2,1700.7801322937,1731.9601325992,1620.8801231385,1616.2601127623,1635.0201072692,1401.34009552,1708.2401161205,1587.3201179509,1733.9001235954,1584.7801017772,1776.9201164243,1391.2201080319
2_Citalopram,-0.031259427241341196,8.41767516105436,0.07286434230511496,0.7872110609512096,0.9995488517464919,325.2 -> 234.1,POS2,1685.8201141358,1540.2401123054,1537.3600997924,1574.0201148988,1883.4601402281,1624.7801132201,1431.8601074217,1623.6201286314,1764.8201293948,1642.3001098633,1756.2401313781,1254.0200767518
2_Citric acid,0.0017130586787452396,8.191905206339477,2.1748130600794668e-4,0.9882338254703652,0.9995488517464919,191 -> 87,NEG2,1408.4000930782,1398.2601013186,1393.9801025392,1396.3201065061,1389.2200965882,1419.0200920104,1396.0601005556,1392.7801055906,1412.3001098629,1409.9000968934,1422.7801017762,1399.8001022338
2_Citrulline,-0.007081571828608626,8.185140167423976,0.0037158859956752804,0.9513926041894721,0.9995488517464919,174.1 -> 83.1,NEG2,1401.9000968932,1398.3801078796,1395.9000968931,1397.5800933836,1386.7200965884,1397.3001060483,1398.1601066588,1392.7401008604,1393.780086517,1399.4201011659,1404.4600906373,1402.0401000977
2_Creatine,-0.009784819183169844,7.9953202239840495,0.007050611341233859,0.9330819389704602,0.9995488517464919,130.1 -> 88,NEG1,1229.2000885009,1223.5800895689,1219.4400863648,1237.220092773,1215.4400825501,1227.9800834655,1218.7800827027,1219.240081787,1218.34009552,1229.8200912475,1230.340080261,1229.240081787
2_Creatinine,-0.008666679650028961,8.185337632970976,0.005565583076170076,0.9405307179485628,0.9995488517464919,112.1 -> 41,NEG2,1401.940086365,1401.9201011658,1395.5200920105,1397.8201026917,1387.9400901796,1396.9001121519,1396.1000976562,1392.1001129149,1394.060100555,1399.2800941463,1404.8600883483,1405.0800933838
2_Cryptoxanthin,-0.07253783542453185,8.392505044585752,0.39203824451114055,0.5312299551308092,0.9995488517464919,552.4 -> 460.4,POS2,1410.580104828,1817.3001403802,1702.9601249689,1492.6400909422,1755.6001243591,1479.7601127624,1306.9800910948,1642.8801078795,1837.8001365664,1556.7201118461,1747.980140687,1293.2200889588
2_CTP,-0.007194094550006259,7.989233009265462,0.003810525935956724,0.9507782809213593,0.9995488517464919,481.9 -> 383,NEG1,1226.4600868225,1220.9000892638,1214.1000862122,1222.9800872802,1209.9000740052,1226.4400863647,1215.8000869752,1215.2200889588,1215.5200881958,1221.7200889587,1223.3800926206,1222.3600807189
2_Cytidine,-0.005649721674069816,8.184595507776505,0.0023651194141926096,0.9612121746058184,0.9995488517464919,242.1 -> 109,NEG2,1401.0201034545,1400.6800994869,1392.9801025388,1396.3800964355,1384.4201011658,1395.52009964,1402.6400947569,1388.9800987242,1393.9001007076,1402.2800979614,1401.6400985718,1403.5801048279
2_D-(-)-Arabinose; 3_D-(+)-Xylose; 2_L-(+)-Arabinose; 2_Ribose; 2_Ribulose,0.04821497574318861,10.458927278719441,0.17846990504221744,0.6726914907219904,0.9995488517464919,149 -> 59,NEG1,6666.960475921,6502.320480346,6549.020469665,6648.4404792781,6646.4004478454,6876.9004974358,6720.7404670708,6748.5405006406,7060.7205047606,6902.700489044,7083.1005058288,6128.3804473878
2_D-Biotin,-0.00805482232772475,8.182994972589382,0.004807188910299139,0.9447238468271152,0.9995488517464919,243.1 -> 166.1,NEG2,1400.8400917053,1397.9000968934,1393.0001068114,1396.660102844,1385.7800979614,1395.4600944517,1394.740093231,1390.4001045228,1391.9600944519,1397.8600959779,1398.8600997923,1397.5601043701
2_D-Erythrose 4-phosphate,-0.00803229915830888,8.183851474384092,0.004780468962562179,0.9448774371523904,0.9995488517464919,199 -> 79,NEG2,1401.5200920104,1397.8400993347,1394.5200958254,1397.300113678,1387.1400947573,1397.1600990292,1395.1800842283,1390.2800903322,1392.5201034545,1399.5200958252,1399.6200866699,1402.5201034544
2_D-Fructose 6-phosphate; 5_Cyclophosphamide,-0.005298124611420827,9.193801130148506,0.0021270317544530362,0.9632148009521578,0.9995488517464919,259 -> 79,NEG2,2817.480190277,2813.5802116391,2800.0802116392,2813.4001960755,2800.2202072145,2815.2402038569,2812.4801788333,2791.6202049253,2813.5802040103,2831.1001968383,2831.5201950073,2861.3802185052
2_D-Galactose,0.028261910843927297,9.0891882432402,0.06044059976385707,0.8058009050615701,0.9995488517464919,181.1 -> 85,POS1,2375.1601829534,2587.7401885982,2964.620231628,2749.9802093502,2395.8601875299,2578.1401748648,2375.3401832581,2281.6601791377,3174.5002517678,2998.6001968366,2302.7201690665,1657.820114136
2_D-Lactose,-0.0075825095317113385,8.033773488953557,0.004240025068670342,0.9480820594097437,0.9995488517464919,341.1 -> 101,NEG1,1248.100090027,1256.5600891113,1276.4600944518,1255.0400848385,1264.6600952148,1271.280090332,1261.2400932309,1258.2800903321,1244.560089111,1263.7800941466,1233.5001029971,1225.3800888058
2_D-Ribulose 5-phosphate; 2_D-Xylulose 5-phosphate,-0.009370288461305807,9.204668126879502,0.006654504783789386,0.9349845643754295,0.9995488517464919,229 -> 97,NEG2,2858.9802093508,2833.5401992796,2837.3802108762,2830.0801963805998,2822.220176697,2848.3601951603,2808.4001922605,2835.8202018737,2830.3201789854,2839.1802101135,2829.9202041625,2813.2801971431
2_D(-)-hydroxy butyric acid,-0.009798340033392302,8.190058179595818,0.007115132628478876,0.9327771694734273,0.9995488517464919,103 -> 41,NEG2,1405.8400993346,1407.3600997924,1395.5000991823,1398.640106201,1407.4201011657,1398.8601074219,1406.6001129146,1399.7401046754,1396.1801071166,1400.9601020812,1401.6801033019,1400.8200874331
2_Dihydroxyacetone phosphate; 2_Glyceraldehyde 3-phosphate,-0.00778251352085362,9.183472500528836,0.004588841667394469,0.9459918192786823,0.9995488517464919,169 -> 79,NEG2,2802.2001914972,2798.3401947018,2787.2001800532,2798.9001922608,2775.2002105713,2793.1601867673,2792.5202140806,2781.9601745604,2787.5201950071,2801.7601928709,2800.3601913449,2803.6801948546
2_Diphenylamine,0.005474721979865857,8.209459067903659,0.0022225045290214032,0.9623989006722363,0.9995488517464919,168.1 -> 92.1,NEG2,1414.4000892637,1422.1000976564,1407.4400978088,1420.7600975035,1401.9401016234,1433.8400993345,1411.9801025393,1416.4800987246,1428.5401115416,1438.8000907897,1432.1600990295,1398.0200996399
2_DL-3,-0.0037446593785073743,7.9913009799896075,0.0010324859393614078,0.9743665296891619,0.9995488517464919,183 -> 137,NEG1,1222.1001014705,1221.1200904844,1216.3200836182,1222.3600807188,1212.6200752257,1220.7200889586,1221.7000808715,1216.8800964357,1222.4400901794,1227.7200813296,1227.8401069638,1224.5400848387
2_DL-Homoserine,-0.00775543367075635,8.186379197145529,0.0044569576865341465,0.9467724094455797,0.9995488517464919,118.1 -> 72,NEG2,1412.9801063538,1399.3400993347,1394.1801109311,1397.5400962828,1386.5201034548,1395.8601074216,1393.9601058959,1402.2601127621,1397.5800971984,1398.7600860595,1400.560108185,1401.2600975034
2_Elaidic acid,-0.004698448740534664,7.9977279699950925,0.0016258116095199393,0.9678369293820265,0.9995488517464919,281.2 -> 71,NEG1,1226.400085449,1232.8000755311,1221.320087433,1226.6000785826,1218.1000976561,1232.0800857544,1225.3800888059,1223.640083313,1222.4400863647,1232.6600837706,1230.3400878907,1222.7000808715
2_FAD,-0.006193989256360968,8.041366242068243,0.0028297234558481363,0.9575764238370897,0.9995488517464919,784.1 -> 346.1,NEG1,1269.0000801086,1264.1400909423,1260.0200920105,1266.7601013182,1255.8400764466,1270.9400825503,1261.0400886538,1261.4400787353,1260.1800994871,1266.8800926208,1270.5800895691,1271.5200805664
2_FMN,0.146798683524486,10.286848621661404,1.6522493388795674,0.19865306035358143,0.9995488517464919,455.1 -> 97,POS1,6681.4004631055,6886.8404121407,5320.8603706373,5479.4604339592,4676.020378115,6666.9405097958,6540.2604103069,6415.420471192,7890.8005218508,4835.7603645332,4601.4203186032,2294.3201599122
2_Folic acid,-0.005276869508402051,8.193079039205179,0.0020637652012890084,0.9637656191863548,0.9995488517464919,440.1 -> 311.1,NEG2,1405.1800994874,1401.8600997925,1398.6800956726,1408.3201026916,1400.3800964354,1409.8801002503,1398.1200904845,1402.4400978084,1406.740097046,1406.9400901796,1413.0401077268,1398.8800888065
2_fumaric acid,-0.013223524477084218,8.188640615255776,0.012957993442415244,0.9093700337069549,0.9995488517464919,115 -> 71,NEG2,1403.6800994873,1402.5401039124,1403.5601005552,1401.4000892636,1399.3600997927,1398.0000953674,1400.0801010133,1390.7001037598,1393.8200874327,1398.9600982667,1411.6200904848,1417.0001029966
2_gabapentin,0.013146243728051956,8.335004390020446,0.012859496116862434,0.9097136630135835,0.9995488517464919,173.1 -> 154.1,POS2,1499.3401069636,1406.1601028441,1526.8601074214,1469.2201156615,1757.9601287845,1638.8601074215,1416.7800865171,1581.8400993348,1591.0001144408,1539.5600967407,1628.8801269531,1247.0000991819
2_GDP,-0.006592204610525881,7.990936326678867,0.003199734057883548,0.9548907664176193,0.9995488517464919,442 -> 158.9,NEG1,1224.3800773622,1220.5400810245,1214.6600837709,1225.8400878905,1213.2200927735,1222.5400886533,1217.1800804138,1217.000087738,1216.1600952146,1228.6400871276,1228.2800827026,1220.4400825502
2_GDP,-0.006592204610525881,7.990936326678867,0.003199734057883548,0.9548907664176193,0.9995488517464919,444 -> 135,POS1,2621.8001747134,2639.3401947013,2748.680194855,2970.2002029425,3074.200195314,3239.1402282718,3100.1802024827,3020.7802276641,3568.4002761868,3526.8002395621,2121.7601509095,1841.7001495361
2_Glutamic acid,-0.008450224732474785,8.187913669231076,0.005291509331898474,0.9420108200103429,0.9995488517464919,146 -> 102.1,NEG2,1402.4001083372,1403.7401046751,1396.2600975035,1399.7201004026,1396.400093079,1401.140098572,1399.9001007078,1393.0600891114,1392.7200927735,1405.9400939942,1404.6801147458,1406.8000946043
2_Glutamine,0.012836563554413016,8.24599513909342,0.01223190645836672,0.9119351734849268,0.9995488517464919,145.1 -> 74,NEG2,1462.0201072693,1435.3601036072,1446.820098877,1448.7401046748,1439.7000961305,1475.1600990294,1433.8201026917,1433.0801010129,1494.6800994873,1498.200099945,1462.9201011659,1401.5800933836
2_Glyceric acid,-0.006089025688841117,7.992218437726876,0.0027300663549571155,0.9583294636814403,0.9995488517464919,105 -> 59,NEG1,1226.000083923,1220.3000869753,1217.3800926206,1222.7000808714,1218.2400856018,1222.9800987241,1221.3000946041,1216.9200782779,1216.8000907898,1231.6000862123,1226.1200904847,1223.580089569
2_Glycerol,-0.004452908535643396,8.194918126922198,0.0014697329359892389,0.9694189141185554,0.9995488517464919,91 -> 43,NEG2,1407.5400886534,1407.2601051331,1403.6600990294,1404.6000976563,1405.4001007078,1409.4600906371,1413.7800979614,1401.0001106259,1414.9201049803,1402.9200897218,1400.4200935362,1402.34009552
2_Glycine,0.035479788703724875,8.474317555346257,0.09402241386910903,0.7591244490007455,0.9995488517464919,76 -> 47,POS1,1523.3201103211,1636.5201072692,1763.1201171875,1733.0001335143,1747.8601226803,1626.9401321411,1903.0401458739,1859.4801254281,1655.4801101682,1605.5401115417,1727.3601264952,1348.500099182
2_Glycolic acid,-0.026266774446054415,8.1636528989362,0.05109276507785834,0.8211725747838784,0.9995488517464919,75 -> 49,NEG2,1399.7801055907,1399.8800888064,1395.2601013181,1354.0600929262,1386.5400886538,1353.5200920106,1395.4000968934,1348.4400863645,1392.5001068114,1355.1000938416,1357.2800979612,1355.1600837707
2_GTP,-0.009202329371448778,7.991350205296695,0.006235277947245786,0.9370614354900769,0.9995488517464919,522 -> 176.9,NEG1,1223.6200904845,1220.4800834655,1216.9600791929,1228.0400886535,1217.360080719,1221.6400833131,1217.4400901792,1218.5600852966,1218.0200881954,1222.5600891114,1227.6200790406,1221.4200820924
2_Guanine,-0.03233405910383618,8.63537407845148,0.07840994070030116,0.7794638863711261,0.9995488517464919,152 -> 109.9,POS1,1877.6601181037,1963.4801330564,1954.3201446521,1815.3601264956,2079.0601539615,1837.5601310726,1777.260131836,2077.3801498417,2029.4601516722,1803.9401283262,1788.7801322935,1914.5601348877
2_Guanosine,-0.006919410072937045,7.989589084018551,0.0035251108026610675,0.9526553018909211,0.9995488517464919,282.1 -> 133,NEG1,1223.9000816345,1219.6000900268,1215.9000854492,1222.1800918578,1212.7400856019,1221.8000831604,1216.920085907,1216.8600845336,1217.0200805662,1223.2200889586,1225.6800918579,1222.0800895688
