lipid,logFC,logCPM,LR,PValue,FDR,Transition,type,C1,C2,C3,C4,C5,R1,R2,R3,R4,R5,blank,blank_solvent
PE (40:8),-0.29515100803825206,7.288876365405333,9.711980145287075,0.0018307065362114943,0.03271298227206492,788.5226 -> 647.5226,PE,1954.2601318356,1107.740081787,1071.4600715637,1458.5800971986,1591.7201118469,1171.8800697326,1067.2400703428,1118.3400802613,1396.8401069629,1085.2000846862,1181.7800903321,1059.5600852967
C32:0,0.2834397686822832,12.296712126159115,9.625646204657706,0.0019187892561449557,0.03388356086439504,479.4 -> 479.4,FFA,44047.643058779,29838.5221214315,43477.4833908099,35767.0425872775,37539.3226776102,52650.4235610878,43398.1630096302,43900.8031578013,46000.8632278501,45508.9232406582,35537.4225235013,27392.7618980404
PCo(36:1),-0.286712006068845,8.207458021147522,9.48971113014872,0.002066273510925049,0.036063680696494176,774.6 -> 184.1,SM,2754.2002067554,2911.140182494,2413.3601303113,2636.2201728831,2987.8602027887,2127.2201499946,2152.1001586918,2116.1001586903,2526.9401779169,2285.1001472476,1945.6801376349,1094.8800849914
(9Z)-3-hydroxyoctadecenoylcarnitine,0.2799293238578959,10.494955821991443,9.336356047598489,0.002246517900611823,0.0387588892967626,442.3 -> 85.1,AC,13115.8609428412,9702.4807243304,10803.7008132917,11589.3608398431,11253.9408531194,15107.1611213682,12046.5209388746,13415.0208702075,14254.5410461423,13591.5209884637,6355.7004623414005,4985.3403587331
PS (38:9),-0.28716941908612253,7.566096697678671,9.312897100653105,0.002275463932128197,0.03881217456959572,802.4655 -> 617.4655,PS,1672.4801101691,1806.7801475511,1618.3801116954,1765.1601181038,1847.7601394666,1407.7000999439001,1381.200119018,1164.7400817871,1418.2201004026,1745.1601028449,1373.3200988772,1050.2000732422
TAG(48:3)_FA 18:1,0.2880760243484549,7.2363857520790615,9.235577360822361,0.00237357548363314,0.04003075057228476,818.8 -> 519.8,TAG1,1129.2400741579,1234.1400794981,964.5000610352,1187.7600936887,1199.3600845337,1219.7600936892,1134.4200820923,1854.04013443,1206.4200744634,1557.0400924689,1005.1000709533,948.7600708006
PC (38:6),-0.28754507600442353,7.312119052960417,9.206579370790028,0.002411468584267472,0.040217937166505284,806.6 -> 184.1,SM,1395.6201019286,1492.8601264954,1442.6800918571,1496.6201057432,1206.020095825,1113.1800804137,1029.1600761413,1166.1600799564,1118.3400878907,1323.5600891119,1642.0601387023,993.8600730896
PEo (34:4),-0.27355527552974485,7.23181956222923,8.324065421769129,0.003912326137223253,0.0645318849667264,698.512 -> 557.512,PE,1261.2600860597,1280.8601074217,1531.300102234,1558.2401199337,1253.9400901789,1050.6000747682,1264.3800849918,1190.3000755313,1136.5000839235,1047.1200790405,1070.8000793458,1031.9400672913
SM (d18:1/24:0),-0.2662620004030606,8.32644454951042,8.218137865993853,0.004147373669730106,0.06766530302461836,815.7 -> 184.1,SM,3307.280242921,2865.4001770018,3130.9202003474,2885.6001968371,2940.3201599131,2536.4601631142,2217.8001556392,2634.4402160635,2353.5801734934,2806.2602195742,1499.5600814811,1079.0600814819
C15:1,-0.25799860409543673,13.967359851269165,7.990123306183307,0.004703321178145102,0.07585520378255557,239.3 -> 239.3,FFA,100581.667114225,296181.520446784,99597.487030039,71911.464790316,129012.288925189,72884.585540753,195083.013732912,165248.451950101,61997.544128422,87278.9060516289,177585.792037977,57815.444252006
C24:6,0.2579743309904271,12.107181175460266,7.972082429014147,0.004750425819826931,0.07585520378255557,355.3 -> 355.3,FFA,32264.12219238,28301.4819641143,34169.3224792497,32911.3623275751,32211.60224151,42368.583160404,35055.022506713,35619.362457272,39897.762771607,37852.802787783,50489.563385013,35320.762634278
C22:0,0.2570988841748801,13.206175111514941,7.930668780096035,0.004860382908642358,0.07679404995654926,339.3 -> 339.3,FFA,58711.684310912,65920.344604502,94859.7468567,80742.54566956,58219.164123534,86534.765747066,77708.345458963,84443.006027201,91600.966720585,87482.466384876,72842.465148918,96949.946716315
22:0 Sitosteryl ester,0.2577973021986648,9.970925382708911,7.888368700140983,0.004975371984131481,0.07779201404355576,754.7097 -> 369.1,CE,5717.8804016099,7592.2005615211,10581.2207756054,6151.60044098,7717.7205543526,8507.680648804,9245.96066284,8934.0406303402,7841.1205635047,10488.8807754514,8433.1406250015,5464.94039154
Lyso_PS(17:0),0.25378037359241135,10.56367452851653,7.677256827580493,0.005592111122430568,0.08653359582235343,512.291 -> 327.291,PS,8156.2205352788,22141.7414589002,8328.24061966,8352.8405227673,11492.1807632471,13762.2810668946,27034.7619094797,9763.8406486513,10268.6407432563,8743.7405853264,9485.8606452912,5179.8004417425
Stearidonyl carnitine,0.2535524285780109,10.28830054912973,7.649464446041057,0.005678917805757151,0.08698015945348452,420.3 -> 85.1,AC,11955.4808006297,8791.6606445293,9018.4206352221,9076.6206970219,8494.0405616763,11191.3207397465,13496.2209434486,10134.3007163971,10949.6408233667,10484.080734252,10116.1407394394,6439.7604866018
PE (28:2),0.25961142135292814,7.303820357939152,7.52530167410702,0.0060838365861232155,0.09131838715770946,632.4287 -> 491.4287,PE,1103.7200851436,1281.7000961312,1080.0000801085,1547.4801216123,1005.9600639344,1222.5800857537,1503.8001136783,1131.54007721,1736.2601127626,1595.9201049806,1118.9600791932,1085.3800697327
SM (d18:2/18:1),-0.2590211405690972,7.464910304461962,7.543222797677858,0.006023620490531472,0.09131838715770946,727.6 -> 184.1,SM,1846.6001243588,1615.2201271061,1645.7400856004,1286.1600914001,1596.5001029973,1449.3601150511,1414.8800849912,1221.7000885006,1341.4201087953,1230.0600814819,1405.8200950622,1047.0800781251
Cholesteryl nitrolinoleate,0.2469355181177,10.13342985881241,7.2520760551100665,0.007081908921383003,0.1052469830791672,711.5696 -> 369.1,CE,7969.9405479443,8598.70060730061,10060.1607284553,7981.9005203248,10318.4606781024,8804.8006896988,10424.8007049568,14236.2210388192,9547.3606796268,10245.5407752992,3985.8202896119,3871.1802864073
"(5Z,8Z)-tetradecadienoylcarnitine",0.24711152362852032,9.40158760496658,7.2071712468268485,0.007261284951320824,0.10668494406792715,368.3 -> 85.1,AC,4717.98033905,4601.0403480517,5491.1803550702,5238.3603782654,5515.3803901674,5886.6004638666,5795.9403686525,5825.540428161,6338.8804397597,6429.7604064976,5617.8204269421,4534.9603233324
"3-hydroxylinoleoylcarnitine,",0.24581932511761379,10.324023410183957,7.192517739315585,0.007320818946699864,0.10668494406792715,440.3 -> 85.1,AC,12096.6607627852,7774.1005363452005,9709.7406387328,9617.0806884785,9652.7006835926,12329.5609283438,11218.340824126,12045.7608871442,11539.5008163463,10665.7206993119,9955.3406524662,5167.9003677377
"PIo (40:6), PIp (40:5)",0.25058612399608865,7.647698179079013,7.11035236007951,0.007664004355400371,0.11061221670630728,914.5853 -> 637.5853,PI,1714.9001121515,1278.900100708,1577.5601196296,1558.1001052862,1384.4000930784,2072.7401657103,1545.6000938423,1702.4601249685,1795.7201271051,1804.080135346,1782.200119018,1180.2800865172
20:5 Cholesteryl ester,0.2441279064247339,9.770671527311599,7.066340352570425,0.007854552920908966,0.11139990635032938,688.5689 -> 369.1,CE,6013.2204093968,5811.5404396062,7680.0005073545,7729.9605598463,7161.6604995751,6035.3204421996,9821.2207031256,9987.8406410261,7196.020507812,7657.380535127,4303.9203109746,3677.260284424
TAG(56:6)_FA 16:0,-0.24965753767875715,7.622446411556201,7.063499982695163,0.007867015371842048,0.11139990635032938,924.8 -> 651.8,TAG1,1263.2000770571,3742.780269622,1374.5001029968,1185.1400871279,1499.040103912,1073.9800720216,2595.2601661684,1583.1401252744,1091.5800743102,1264.2600936894,1220.7000846869,1324.9601020813
TAG(54:0)_FA 20:0,0.24867242444461674,7.339442778564241,6.9131503751315435,0.008556410302856608,0.12002964359427822,908.9 -> 579.9,TAG2,1355.9400863647,1357.8000946046,1189.7600822451,1130.4800758359,1109.0200767519,1392.1001129151,2254.2001495365,1251.0000953676,1185.6000785827,1195.3000869752,1283.1800994872,1089.4200782778
PCo(36:5),-0.24461335495521488,7.431931651462815,6.707817013829963,0.009599116423997035,0.13340994215203286,766.6 -> 184.1,SM,1446.7201156625,1777.4001312253,1361.1601028442,1390.5201072692,1608.4401054391,1232.4800872799,1203.5800895695,1265.8000869752,1364.200107575,1321.8800888056,1707.6401176462,1032.8200683593
PG (38:0),-0.2421853898462831,7.526694147005035,6.623153762645391,0.010066143114538309,0.13861725518277065,824.6111 -> 635.6111,PG,1616.3401031486,1414.4001007079,1863.2001380916,2214.3201255802,1381.7601089481,1413.5000991821,1363.3000946047,1247.3000907896,1522.9401016237,1617.6401138301,1079.5000724793,1072.9400749206
PE (38:4),-0.24081137895984872,7.426281345507151,6.502790416750287,0.010770532546032762,0.14696881228722886,768.5539 -> 627.5539,PE,1797.8601188657,1399.0000877384,1353.0600891107,1293.740077972,1762.5201339722,1688.7001152041,1227.3400878904,1045.4400634767,1093.8600807187,1362.580101013,1601.200111389,1800.8201522826
15:1 Cholesteryl ester,-0.23205640889164078,10.538137907687023,6.420799541236743,0.011279136884524489,0.1485086356462391,626.5532 -> 369.1,CE,10562.3007240285,13947.2610588064,15372.2810020449,13962.8609924342,15760.961151125,8265.8006248459,11119.4807777379,14267.8209991454,12815.2608985916,12712.0608787551,6372.5404663088,4162.9003181456
"Docosa-4,7,10,13,16-pentaenoyl carnitine, Clupanodonyl carnitine",0.23335560314959097,9.43784572239646,6.431627484008889,0.011210581015235832,0.1485086356462391,474.4 -> 85.1,AC,6029.3004112244,4871.1203422557,5153.9003601078,5673.8603973373,4817.680343629,6048.1204566957,5700.7403755183,6300.9804496757,6986.7605171212,6106.5804214497,5358.6803741458,4534.6003265382
PC (40:10),-0.24112795483934366,7.131230937959987,6.4348350425279905,0.011190354935382025,0.1485086356462391,826.5 -> 184.1,SM,1257.7600898748,1300.7000923154,1219.2800827026,1438.9400825501,1128.2200813295,1071.1800651546,1115.620075226,1007.5600776671,1083.1800651555,1081.3800659181,1018.9000778197,936.8200683592
TAG(52:2)_FA 16:1,0.2426331144061424,7.006196197914361,6.467878112082567,0.010984160247493343,0.1485086356462391,876.8 -> 605.8,TAG1,939.7200698853,977.8000717162,1040.9600715637,935.6000595092,1012.6600685119,1225.0200843815,1215.1600952152,1297.4801025391,1062.0400810241,999.2200775146,966.8200683595,1010.1400718688
16:3 Stigmasteryl ester,0.22925608332964198,11.684795856293954,6.294364110519524,0.012112246141438394,0.15809114311564373,662.5532 -> 369.1,CE,20280.8015174963,26887.3618469259,28810.9219474934,29264.9020652654,30809.1621856519,25710.8417320347,22851.2815055834,44185.3232192715,31911.5818672136,34813.0822334378,3831.4202995295,3492.2002563475
TetradecanoylcarnitineO-tetradecanoylcarnitine,0.22893915555802438,9.467912064844782,6.19142627744954,0.012837068498003978,0.16610723978882735,372.3 -> 85.1,AC,5444.3203926107,5358.2203750601,5489.9803619384,5396.3803977971,5073.480388639,6419.8404350235,5900.5004043596,6086.8004188528,6403.6204795842,6487.6604804984,6304.8804092402,5041.6203384409
SM (d18:0/16:0),-0.22835310881645424,9.235671239951625,6.150589384662595,0.013136831456406555,0.16853319671851485,705.6 -> 184.1,SM,6348.6804084782,5615.2604103101,5093.7603187556,4938.5403518667,6833.2204360919,4503.2202682499,4351.7602119462,4869.1802940367,5784.3804054309,5032.1004447933,1447.440101623,1071.7200698854
PS (32:1),-0.23421728954338156,7.251792105762318,6.111334933035353,0.013431764170156514,0.17085659338478754,734.4968 -> 549.4968,PS,1275.5000915531,1607.4401092532,1298.1800880433,1288.2400817872,1429.1200866708,1171.3600730897,1187.6000785827,1096.6800727845,1216.2600898744,1180.5000877376,1085.1000823974,1116.0400848387
C22:6,0.22428145158428203,12.248454121844231,6.029888327589246,0.0140656230834937,0.1774159684733113,327.3 -> 327.3,FFA,34531.962371826,31689.0622177158,46896.523361195,39707.3428039572,33373.2423172014,45225.6431198103,39433.04286957,42971.503051752,46815.023300165,42705.122940061,39076.24291992,47420.1036376969
Lyso_PC(22:5),0.2301342580353298,7.502065590462374,5.951754427488064,0.014702646205762056,0.1839055996237404,570.3481 -> 184.1,SM,1617.1801185613,1143.400081635,1284.2601051338,1305.0401115423,1311.8600883485,1514.7601242058,1228.5000724792,1700.3601074221,1890.0601348869,1464.3201103214,2009.7801475523,1008.8400764466
Lyso_PC(18:3),-0.22961304029889265,7.179824001068004,5.839296429047259,0.015672092231066855,0.19441165651926737,518.3168 -> 184.1,SM,1276.8800773616,1392.1001052858,1293.8200988764,1276.6600952146,1133.3600654602,1186.600090027,1133.9000816344,949.3000755307,1087.7000770565,1065.800086975,1366.1400947563,889.0800666809
PCo(34:0),-0.22517656623707893,7.966195683660531,5.82088660058305,0.015836960101928744,0.19484653371307414,748.6 -> 184.1,SM,2093.9201316836,1992.0201339715,2501.6601905823,2213.8401641834,2750.2001953111,2207.9201431291,1658.8201141363,2120.3201255798,2022.8601379397,1861.1401138313,1304.6400833133,1018.600074768
TAG(52:0)_FA 18:0,0.22491120679825272,7.721451888019171,5.747812235444272,0.01650920422670738,0.20146598003486,880.8 -> 579.8,TAG1,2130.1001625057,1198.1400794981,1786.9401168831,1639.1201133727,1277.6001052851,1789.1001167301,1584.2201004027,2264.440147401,1621.3201141352,2103.7001228332,1785.8601264956,1154.980083465
C22:5,0.2185902562502045,12.09912110654697,5.7262883030401515,0.016712770458722808,0.20230539079470108,329.3 -> 329.3,FFA,35515.442588807004,29148.1021575913,34768.7622985846,33467.0022544834,33183.362358099,40951.662796019,35840.7825736985,38744.122894284,40687.043014523,36670.482666018,40033.8828811581,37329.8827362056
Cer(d18:1/26:1(17Z)),0.2191918858512249,9.862191449008733,5.704344689666996,0.01692297204947295,0.20321104837007117,676.7 -> 264.3,cer,5783.100376126,7777.8805465694,8851.460582731,7446.3605384828,8100.1805648828,6579.1604385377,7880.3805656424,14785.5411186186,7307.7005043029,7675.7605323812,2510.3801689144,2544.0201797484
19:0 Campesteryl ester_simulated,0.21556621224600384,9.942190055757113,5.519024767520133,0.018810742631608878,0.21553377625988493,698.6315 -> 369.1,CE,8097.4605445857,8001.0805435155,7006.4805336019,7793.8805465712,8102.7205848691,7977.0405578638,7723.8605155942,12085.2407722464,10056.1806869497,7429.6405563353,5231.9604034404,3712.2802505494
Lyso_PI(18:3),0.21749954635240562,8.665979243304495,5.530398637582135,0.018688846908056427,0.21553377625988493,612.2805 -> 335.2805,PI,3284.9801902783,3178.9801597598,2895.2602119443,3661.7202911388,3548.4002342225,3932.2802772524,3410.6202239982,3469.4002189627,4117.3202400201,4296.5802764875,1098.1800804139,1150.6600837708
O-(11-carboxyundecanoyl)carnitine,0.21592251104983648,9.746992043068886,5.524182613411641,0.018755363648036007,0.21553377625988493,374.2 -> 85.1,AC,7011.880538939,6205.2204132069,6451.0004539458,6472.640453339,6340.9004554748,7957.1805572507,6627.3604736354,7182.8605079628,8248.5005683881,7626.6405219997,7993.3605537425,6021.4204330449
PC (40:7),-0.22323982533740822,7.1600265843754665,5.521313406304914,0.018786149055870876,0.21553377625988493,832.6 -> 184.1,SM,1100.1400794981,1298.9000892641,1239.7000885012,1153.0800743105,1586.7401084901,1039.5800743101,1089.7200737,1062.300075531,1120.0000877376,1140.9400749209,1150.1200637817,1023.8000602723
PGp (38:6),-0.22239028452376658,7.303236214634928,5.52194901931081,0.018779324692209567,0.21553377625988493,796.5223 -> 607.5223,PG,1294.0200843809,1773.0601119996,1149.1800842287,1445.6800956723,1412.3200912484,1118.0800781248,1205.3000907897,1167.6000862119,1239.08007431,1321.8200912477,1207.9800872802,1030.9600601198
TAG(50:1)_FA 18:0,0.22109706824496528,7.62094721066275,5.534188201025447,0.01864841497665196,0.21553377625988493,852.8 -> 551.8,TAG1,1687.6001129146,1338.7800941463,1730.0001106261,1439.7201271052,1336.0000953673,1636.7401237485,2047.2401237498,1524.8000869748,1796.8801193219,1745.2401199342,1593.2001037603,994.5400733947
PS (28:0),0.21396972103522077,10.888980866086712,5.468035552805098,0.019367383293917594,0.22023062366795687,680.4498 -> 495.4498,PS,19721.28149415,11786.9608345073,13739.361083986,16810.7011642473,12033.5808639557,19010.7613067563,15561.0812454253,18014.4213524092,17261.8813667219,15936.6809921279,12629.6608467067,2186.7401466375
TAG(50:2)_FA 16:0,-0.2168055488863536,8.31330410696374,5.447347887493606,0.019598056519528898,0.2211780664346833,850.8 -> 577.8,TAG1,1960.8801422111,7016.7805519088,1621.7001228322,1445.1200828542,2520.9001884465,1375.7401008596,5414.6204452518,2491.7201728813,1759.0801162722,1463.1801033018,1829.4601325992,1273.6400947576
20:3 Campesteryl ester,0.21334552766200582,10.373079207268782,5.42006623999076,0.01990660470720211,0.22133195307785458,706.6158 -> 369.1,CE,7730.3605041517,9883.4806976299,11716.2608375577,9404.6807098376,11383.0607872025,9324.860671996,9801.6406860366,14945.0611076368,10876.3207778911,13082.9609069823,12421.6008796679,11353.4207458492
Lyso_PC(17:1),-0.22023567126735225,7.301027697057472,5.422020221650078,0.01988433961190814,0.22133195307785458,508.3325 -> 184.1,SM,1412.2801132202,1436.7201080324,1480.9200973508,1202.8200798038,1658.22012329,1136.8600807188,1133.1200714113,1245.5400772092,1490.620113372,1152.4600868219,973.7800750731,981.0800743103
"22:2 Stigmasteryl ester, 22:3 Sitosteryl ester",-0.21359025052219655,9.197414626032467,5.374766444218331,0.020430076111394947,0.22221408871886822,748.6628 -> 369.1,CE,4475.3003272997,4525.4803237911,7304.4605216952,5118.5003433218,5372.7603721604,4404.9803199759,4008.4202690119,4313.6803054818,5031.4203414903,5287.7403678878,3511.6402473454,3443.9802513123
O-(13-carboxytridecanoyl)carnitine,0.21330480466231078,9.657747878156172,5.387458068351638,0.020281995350618007,0.22221408871886822,402.3 -> 85.1,AC,6586.5604476946,6594.9004783651,6445.8604621879,5427.4204063425,5940.0404243483,7326.4205360415,7040.0004501351,7266.9405250536,7456.4205474851,6761.8804817183,6606.7004585291,5975.1204032878
PE (36:2),-0.21781645119932966,7.723642377598045,5.380933807165015,0.020357978618563557,0.22221408871886822,744.5539 -> 603.5539,PE,2151.0201492311,1984.6201248173,1917.2801322942,1325.9000968934,1669.9001007086,2464.8401641824,1330.480106354,1140.5600776675,1310.2800941461,1511.9001007074,2408.9201660152,5640.280288689
