Majority protein IDs,logFC,PValue,FDR,Fold_change,average_C_lfq,average_R_lfq,MS_C_average,MS_R_average,Gene names
D3ZCZ9,-1.464274607,0.351873015,0.999921583,3.62E-01,15097800,5433600,4.2,1,LOC100912599
D3ZD09;D3ZSB0,-0.606057632,0.695151399,0.999921583,6.57E-01,13301800,8790400,3.4,1.2,Cox6b1
D3ZD11,-0.564773054,0.714847664,0.999921583,6.76E-01,39435000,26459200,6.2,6.8,Spcs2
D3ZD23,-0.376847043,0.807067227,0.999921583,7.70E-01,258848000,198730000,22.4,17.4,Abce1
D3ZD73,-0.120834685,0.937505846,0.999921583,9.20E-01,275676000,253098000,33,28.2,Ddx6
D3ZD83,-0.541648811,0.725976282,0.999921583,6.87E-01,15139200,10414200,2,2,Mfsd10
D3ZD89,0.054318736,0.971880803,0.999921583,1.04E+00,167428000,173586000,16.4,19.2,Naa15
D3ZD97,-0.064856753,0.966428966,0.999921583,9.56E-01,440144000,420042000,39,27,Dhx15
D3ZDC0;F1LPZ8;Q62889-2;Q62889-4;Q62889-3;Q62889;A0A096MK63,-0.901331841,0.561731938,0.999921583,5.35E-01,172746000,92368800,11.6,4.8,Nlgn3
D3ZDI7,-1.957518436,0.220159647,0.999921583,2.57E-01,75250400,19340600,14.6,2.6,Ppp2r5a
D3ZDK7,-1.296408423,0.407800724,0.999921583,4.07E-01,20333800,8150800,5,2.2,Pgp
D3ZDP2,-1.26841284,0.417688269,0.999921583,4.15E-01,8476440,3500340,2.8,1.2,Ict1
D3ZDT1;D3ZM69,0.34085976,0.825133783,0.999921583,1.27E+00,1105960000,1398260000,45.2,40.6,Epb41l2
D3ZDU2,-0.674656433,0.662943732,0.999921583,6.26E-01,34736600,21711600,6.6,2.6,Rptor
D3ZDU5;Q9EPC6,-0.388821469,0.801081147,0.999921583,7.64E-01,111538000,84947400,10.2,6.4,Pfn2
D3ZDX5,-0.142983725,0.926085239,0.999921583,9.06E-01,117950000,106615000,17.4,13.8,Plxnb1
D3ZE15;F1LZC5,-0.62066668,0.688236906,0.999921583,6.50E-01,122504000,79420200,14.4,7.4,LOC100911483;Ndufa13
D3ZE72,0.380327762,0.805325847,0.999921583,1.30E+00,35068000,45551800,5.2,5.2,Metap1
D3ZEH3;A0A0U1RRQ7,-0.532208574,0.730538757,0.999921583,6.91E-01,18423400,12833000,3.8,2.6,Sec61a2
D3ZEI4,-0.500785863,0.74580313,0.999921583,7.07E-01,508040000,358130000,18.2,12.2,Hepacam
D3ZER6,0.091861881,0.952466748,0.999921583,1.07E+00,50869600,54124600,8.2,4.8,Tnpo2
D3ZF54,0.346736435,0.822175959,0.999921583,1.27E+00,11205000,14195800,2,3,Ano10
D3ZFB2,-0.254803918,0.868747587,0.999921583,8.38E-01,68130800,56938600,10.2,8.4,Luc7l3
D3ZFJ6,-1.695043199,0.284339536,0.999921583,3.09E-01,9367600,2856200,1.8,0.8,Lactb
D3ZFP4,-0.583120514,0.706066663,0.999921583,6.68E-01,226380000,150814000,29.8,14.2,Mcm3
D3ZFQ8,-0.404943123,0.793042936,0.999921583,7.55E-01,321010000,241712000,23.2,16.2,Cyc1
D3ZFY0,-0.04311864,0.977676807,0.999921583,9.71E-01,90239200,87238600,12.4,7.6,Sephs1
D3ZFY8,-0.000821063,0.999574859,0.999921583,9.99E-01,282090000,281198000,17.4,16,LOC100912618
D3ZG43,-0.31120712,0.840100619,0.999921583,8.06E-01,223466000,179714000,16.2,11.6,Ndufs3
D3ZG48;Q5BJM0,0.306419516,0.842523388,0.999921583,1.24E+00,18284800,22545400,3.2,3.6,Ddx50
D3ZG88,-1.675561753,0.289628888,0.999921583,3.13E-01,8107720,2510800,1.8,0.6,Sssca1
D3ZGE6;Q66HL2;A0A0G2JZ13;O70420;O70419,0.232596325,0.880083472,0.999921583,1.17E+00,208520000,244520000,12.8,14.6,Cttn
D3ZGJ0,-0.23737951,0.877639374,0.999921583,8.48E-01,42635000,36146400,3.8,2.8,Dhx32
D3ZGL5,-0.872115219,0.574290686,0.999921583,5.46E-01,11781720,6482500,2.6,1.8,Prpf38a
D3ZGM1;A0A0G2JU15,-0.443180547,0.774079627,0.999921583,7.36E-01,64681000,47412400,7.6,3.8,Ptcd3
D3ZGY2,-0.373701774,0.808641576,0.999921583,7.72E-01,18225800,13956600,3.8,3.4,Otud6b
D3ZH41,-0.189975319,0.901916001,0.999921583,8.77E-01,252786000,220776000,17.4,17.2,Ckap4
D3ZHG3,0.037536656,0.980565986,0.999921583,1.03E+00,127530000,130744600,16.2,12,Ptk7
D3ZHI9;A0A0G2JTA1,1.239011973,0.428244703,0.999921583,2.36E+00,6759200,16011000,1.2,3.4,Ppp2r5e
D3ZHQ1,0.052221962,0.972965757,0.999921583,1.04E+00,127066000,131452000,14.6,14.2,Dpp8
D3ZHV3;B6ID08;P04355;CON__P67983,0.276695317,0.857603177,0.999921583,1.21E+00,45481400,54859600,7,7.4,Mt1m;Mt2A;Mt2
D3ZHW0,0.455379083,0.768061099,0.999921583,1.37E+00,6166400,8471200,2,1.2,Dhx29
D3ZHX3,1.553779661,0.324406385,0.999921583,2.94E+00,6784000,19806400,1.4,4.2,Diras2
D3ZI07,0.724761283,0.63985546,0.999921583,1.65E+00,9960600,16544200,1.2,2.2,Kif3b
D3ZI16,0.0971351,0.949742174,0.999921583,1.07E+00,75510200,80636800,11.8,8.6,Cops6
D3ZI68,-1.666016464,0.29224857,0.999921583,3.15E-01,14477200,4576000,3.6,0.6,Prpf31
D3ZIE9,-0.121816015,0.936999517,0.999921583,9.19E-01,357590000,328030000,28.2,20.4,Aldh18a1
D3ZIN7,-0.066296058,0.965684474,0.999921583,9.55E-01,17059400,16228200,4.2,3.8,Mrps23
D3ZIX4,-0.351718718,0.819670612,0.999921583,7.84E-01,36464000,28492400,4,3.6,H1fx
D3ZIY3,-0.49021881,0.750962213,0.999921583,7.12E-01,28129000,20032600,4.2,3.4,Ythdf3
D3ZJ92,0.077596595,0.959840435,0.999921583,1.06E+00,30527800,32158800,3.8,3,Prpf40a
D3ZJA9,-1.875327133,0.238869687,0.999921583,2.73E-01,41724000,11329200,5.6,1,Slc27a3
D3ZJF9,-1.496123447,0.341913049,0.999921583,3.55E-01,55148600,19595800,6.8,2.8,Gla
D3ZJG4,-0.417736397,0.786681756,0.999921583,7.49E-01,12950800,9714800,2,2,Pacs2
D3ZJH9;A0A0G2K502,0.13476572,0.930320766,0.999921583,1.10E+00,620226000,679296000,39.2,40,Me2
D3ZJU5;A0A0G2K9D6,0.310107287,0.840656979,0.999921583,1.24E+00,21722200,26829800,3.2,2.4,Smarcc1
D3ZJX5,-0.198885077,0.897344338,0.999921583,8.71E-01,99702600,86817000,9.4,10.2,Timm50
D3ZK73,-0.576359438,0.709297184,0.999921583,6.71E-01,23872400,15982600,4.2,2.4,Cul4b
D3ZK96;A0A0G2K0C9;B2RZ34;A0A0G2K821,-0.61735452,0.689801798,0.999921583,6.52E-01,13800000,8994600,3.4,2.8,Papola
D3ZKG1,-0.427597978,0.78178981,0.999921583,7.43E-01,33639800,24935400,5,2.4,Mut
D3ZL50,-0.358962295,0.816031794,0.999921583,7.80E-01,26222400,20457800,4.2,3.2,Ttc37
D3ZLA3,0.168403913,0.91299952,0.999921583,1.12E+00,77338800,86776600,9.8,7.6,Cpne3
D3ZLC1,0.030768064,0.984069727,0.999921583,1.02E+00,132184000,134578000,12.6,11,Lmnb2
D3ZLK9;D4AAT7,0.080558748,0.958308959,0.999921583,1.06E+00,43021800,45399400,9.6,6.2,Carkd
D3ZLM5,0.696069743,0.653029883,0.999921583,1.62E+00,21791200,35178400,2.2,3.2,Nhlrc2
D3ZLS5,1.032230074,0.507376539,0.999921583,2.05E+00,5654200,11565200,2,2,Hectd1
D3ZLT1,-0.312512389,0.83944036,0.999921583,8.05E-01,61934200,49720800,8,5.4,Ndufb7
D3ZM21,-1.656159622,0.29497227,0.999921583,3.17E-01,20220600,6393000,2.6,1,Comtd1
D3ZMS1,0.142955923,0.926099564,0.999921583,1.10E+00,180614000,199034000,14.4,15.4,Sf3b2
D3ZMY7,-0.233467579,0.879638193,0.999921583,8.51E-01,102272400,86794400,13,9,Nt5c2
D3ZN27,0.257333062,0.867458485,0.999921583,1.20E+00,46008600,54972000,6.4,6.6,Dnajc13
D3ZN95,-0.40084099,0.795085909,0.999921583,7.57E-01,147692000,111689600,16.8,10.6,Hcfc1
D3ZNF4,-0.579125445,0.707974874,0.999921583,6.69E-01,33157200,22231000,6.2,5,Tbl1xr1
D3ZNI3,-0.926870052,0.55087903,0.999921583,5.26E-01,35922000,18801420,6.6,4,Pdcd11
D3ZNQ6,0.332942152,0.829123239,0.999921583,1.26E+00,44898800,56469600,3.2,4,Ube2m
D3ZNS8,-0.378668836,0.806155639,0.999921583,7.69E-01,114266000,87624600,5.6,6.4,Aaas
D3ZP47,0.117344898,0.939306679,0.999921583,1.08E+00,56964600,61592000,8.8,6.6,Phpt1
D3ZP96,-0.817782006,0.598043832,0.999921583,5.67E-01,116821400,66072800,16,7.4,Mcm2
D3ZP98;A0A0G2K1Z9,0.22387846,0.884541352,0.999921583,1.17E+00,101829600,118628000,10.6,11,Hm13
D3ZPF0,-0.108788572,0.943723119,0.999921583,9.27E-01,6086360,5620400,1.2,1.4,Fhl3
D3ZPL1,-0.419868266,0.785623603,0.999921583,7.47E-01,142240000,105952400,11.8,9,Cpsf6
D3ZPP2,-0.310214086,0.840603023,0.999921583,8.07E-01,579502000,466126000,26,18,Arl8a
D3ZPR0,-0.023423235,0.987872151,0.999921583,9.84E-01,2648440000,2601660000,41.8,31.8,Cse1l
D3ZPW7,-0.630281512,0.683701962,0.999921583,6.46E-01,26617600,17031800,3.8,2.2,Gpx8
D3ZQ57,0.391076188,0.799955478,0.999921583,1.31E+00,711656000,931384000,56.2,58,Plxnb2
D3ZQ74;Q63321,0.919916401,0.553822377,0.999921583,1.89E+00,13612200,25699400,2.4,4.6,Plod1
D3ZQB6,-2.494960853,0.125436211,0.999921583,1.77E-01,24262400,4323200,4.4,1.2,Cecr5
D3ZQE8,-0.090761773,0.953035235,0.999921583,9.39E-01,84424800,79221200,10.8,7.8,Xpo5
D3ZQL1,-0.188893375,0.902471412,0.999921583,8.77E-01,43235200,37851800,4.8,3.4,Emc7
D3ZQM0,-0.012147473,0.993710201,0.999921583,9.92E-01,433092000,428684000,28.6,26.8,Sf3a1
D3ZQY4,-2.255143853,0.162180898,0.999921583,2.09E-01,16404800,3488800,3.8,1,Fryl
D3ZRD3,-1.255352995,0.422356135,0.999921583,4.19E-01,29323200,12301200,3.8,2,Pde6d
D3ZRE7,-0.869403954,0.57546421,0.999921583,5.47E-01,60425400,32684000,4.6,2,Swap70
D3ZRG7;D3ZRC3,-1.099345649,0.480767234,0.999921583,4.67E-01,29610000,13772800,3.8,2.8,Rbm26
D3ZRH1,-0.352991682,0.819030601,0.999921583,7.83E-01,9409800,7338660,2.8,2,Oxa1l
D3ZRM5,-0.27959716,0.856128223,0.999921583,8.24E-01,32519800,26613000,5.6,3.4,Rab23
D3ZRN3,2.239906057,0.16480023,0.999921583,4.72E+00,47554200,225298000,5.6,16.2,Actbl2
D3ZRN5,-0.252439326,0.869953178,0.999921583,8.39E-01,175524000,146944000,19.6,13.8,Trove2
D3ZRV0;A0A0G2K8D6,-1.819160881,0.252371286,0.999921583,2.83E-01,9764400,2783200,2.4,0.6,Dcun1d1
D3ZS06;F1LQT9;Q9Z330-9;Q9Z330;Q9Z330-8;Q9Z330-4;Q9Z330-3;Q9Z330-7;Q9Z330-5;Q9Z330-2,-0.116449291,0.939768889,0.999921583,9.22E-01,20014600,18432000,2.8,2,Dnmt1
D3ZS72,0.1303906,0.932576614,0.999921583,1.09E+00,247272000,270314000,26,30.2,Prex1
D3ZSA9,0.095481744,0.950596361,0.999921583,1.07E+00,274280000,292522000,27.4,26.2,Nomo1
D3ZSF3,-1.182325335,0.449091692,0.999921583,4.41E-01,469028000,206226000,11.4,6.4,NA
D3ZSF9;B2RZD5,0.286102164,0.852824155,0.999921583,1.22E+00,47987800,58241000,7,4.4,Rpl22l2;LOC688712
D3ZSP1;D4A8M5,-0.232092916,0.880340747,0.999921583,8.51E-01,79265400,66901200,8.8,7.4,LOC100361838;Snrpep2
D3ZT03;A0A0U1RRY8;A0A0U1RRS6,1.287311938,0.410994478,0.999921583,2.44E+00,1814820,4447040,0.4,1.6,Upf2
D3ZT71,-0.493082667,0.749562866,0.999921583,7.11E-01,55513200,39332000,7.8,4,Bcl2l13
D3ZT90,-0.703770307,0.64948167,0.999921583,6.14E-01,39379600,24149200,6.4,2.8,Gcdh
D3ZTB5,-0.30580341,0.842835402,0.999921583,8.09E-01,40982200,33057400,2.4,2,S100a13
D3ZTJ0;A0A0G2JUM3,-1.763893478,0.266239689,0.999921583,2.94E-01,9498160,2792160,2.6,0.8,Rp2
D3ZTP0,2.715854003,0.098275126,0.999921583,6.57E+00,8960400,58850600,0.8,7.4,Aldh1l2
D3ZTT7,-0.118616452,0.938650478,0.999921583,9.21E-01,191030000,175674000,21,13.2,Sun2
D3ZTW7,-0.195675884,0.898990429,0.999921583,8.73E-01,5495600,4750700,1.8,1.2,Atpaf2
D3ZTX0,-0.219683407,0.886687991,0.999921583,8.59E-01,163488000,139982000,11.6,10.4,Tmed7
D3ZU48,0.47053157,0.760608108,0.999921583,1.39E+00,9356800,12921200,2,2,LOC102556972
D3ZU64,-1.864236039,0.241488692,0.999921583,2.75E-01,12484400,3439200,2.6,1.2,Vps37b
D3ZU74;Q6AZ35;G3V9V3;Q62871-3;Q62871-2;Q62871;Q13409-3;Q13409-7;Q13409-2;Q13409;Q13409-6;Q13409-5,0.407358412,0.791840815,0.999921583,1.33E+00,353718000,468302000,21.2,21.6,Dync1i2;DYNC1I2
D3ZU83,0.789025682,0.610818282,0.999921583,1.73E+00,11330000,19488000,2.6,3.4,Ergic3
D3ZUB0,0.445038681,0.773161908,0.999921583,1.36E+00,71169400,96751000,10.6,8.6,Rcn1
D3ZUB7,-0.684370699,0.658437492,0.999921583,6.22E-01,19846400,12459600,3.6,2.8,Anapc4
D3ZUC9,-0.052360159,0.972894247,0.999921583,9.64E-01,39012000,37595800,6.8,6.8,Oxsr1
D3ZUD8,0.305809138,0.842832502,0.999921583,1.24E+00,83450200,102906600,7.6,8.2,Tm9sf3
D3ZUF9;A0A0G2K6D5,-0.032382603,0.983233932,0.999921583,9.78E-01,109164000,106506000,15.4,13.4,Pitrm1
D3ZUJ8,0.632017197,0.682884547,0.999921583,1.55E+00,7460400,11588800,1.4,2,Tmtc3
D3ZUP5,-1.581250212,0.316302106,0.999921583,3.34E-01,17876400,5952400,2,1.2,Brk1
D3ZUT9,-0.311252937,0.840077317,0.999921583,8.06E-01,21447200,17391600,4.2,1.8,Ints3
D3ZUX5,-0.353070169,0.818991386,0.999921583,7.83E-01,123898000,96788400,12,8.2,Chchd3
D3ZUX7,-0.691840802,0.654982411,0.999921583,6.19E-01,100682200,62134400,12.6,8.6,Acsf3
D3ZUY8,0.022068517,0.988573527,0.999921583,1.02E+00,879102000,891276000,48.6,43.4,Ap2a1
D3ZV91,-0.555343994,0.719377378,0.999921583,6.80E-01,31362200,21313200,8.4,3.2,L3hypdh
D3ZVI9,-2.229909522,0.16653735,0.999921583,2.13E-01,28209800,5934800,2.8,0.6,LOC100911365
D3ZVQ0,0.295997505,0.847803616,0.999921583,1.23E+00,911636000,1117300000,57.4,52.4,Usp5
D3ZW08,0.075365309,0.960994154,0.999921583,1.05E+00,79432600,83562800,10.4,9.8,Adsl
D3ZW15,-0.015474766,0.991987431,0.999921583,9.89E-01,71166800,70361000,8,8.4,Sec24b
D3ZW38,-2.429992318,0.134593742,0.999921583,1.86E-01,10859280,1992060,2.8,1,Exosc6
D3ZW55,0.024195592,0.987472285,0.999921583,1.02E+00,141622000,143552000,9.8,6,Itpa
D3ZW58,0.155848751,0.919459503,0.999921583,1.11E+00,18403200,20479800,3.2,3,Casc4
D3ZWA8,0.145881721,0.924592187,0.999921583,1.11E+00,104765400,115674000,11.6,14.2,Appl1
D3ZWS0,-0.402672837,0.794173401,0.999921583,7.56E-01,103723200,78538600,13.6,8.6,Scrib
D3ZWZ6,-0.213189371,0.890012904,0.999921583,8.63E-01,44617800,38327200,4.6,4.4,Igf2bp2
D3ZX42,0.233591755,0.879574733,0.999921583,1.18E+00,40665400,47747000,5.8,6.6,Rabgap1
D3ZX87;P62902;D3ZKU5;D4ABZ9;D3ZK34;D3ZU04;D3Z8W1;A0A0G2K7E3;D4ACQ2;D3ZVY6;D3ZZ60;D3ZVF5,-0.357125201,0.816954299,0.999921583,7.81E-01,573088000,445384000,11.6,9,LOC100910017;Rpl31;RGD1564839;Rpl31l4;RGD1565894;LOC102550734;LOC680384;LOC690384;LOC100359986;LOC681356;Rpl31l3
D3ZXA6,0.152776058,0.921041446,0.999921583,1.11E+00,24361200,27036000,2.6,4.4,Pdpr
D3ZXH7,-0.173151675,0.910558344,0.999921583,8.87E-01,140498000,124308000,10.6,6.6,Alyref
D3ZXJ5,0.234061892,0.879334477,0.999921583,1.18E+00,30271000,35517000,4.6,5,Eftud1
D3ZXK4,-2.337299211,0.14866598,0.999921583,1.98E-01,13049000,2590000,2.2,0.4,Abhd11
D3ZXP3,-1.221069351,0.434773376,0.999921583,4.29E-01,263018000,112967200,19,14.2,H2afx
D3ZXS8,-0.114092878,0.940985136,0.999921583,9.24E-01,74864000,69028200,7,5,Ube2k
D3ZXT2;A0A0G2K4D9,-1.039767195,0.504345255,0.999921583,4.86E-01,41661800,20265600,7.6,2.6,Stag2
D3ZY02,-2.084611287,0.193590638,0.999921583,2.36E-01,19821400,4611600,2.4,0.8,Athl1
D3ZYD7,-0.213056376,0.89008102,0.999921583,8.63E-01,36202200,31203400,7.2,3.8,Ccdc88a
D3ZYH3,-1.905595905,0.231835798,0.999921583,2.67E-01,23629200,6286800,5.2,2,LOC100912928
D3ZYI0,-1.415599099,0.367495985,0.999921583,3.75E-01,12718400,4739560,3.4,1.2,Gca
D3ZYK9,-0.016104175,0.991661548,0.999921583,9.89E-01,39791200,39253000,4.6,3.8,Npm3
D3ZYR0;A0A0G2K860;Q5BMA6,0.218288614,0.887401928,0.999921583,1.16E+00,23172400,26962600,4.4,4.4,Arhgef12
D3ZYS7,-0.321780324,0.834755995,0.999921583,8.00E-01,534056000,425832000,32.6,28.6,G3bp1
D3ZYT2,-2.202737581,0.171337715,0.999921583,2.17E-01,6783080,1459560,1.4,0.6,Mrps5
D3ZZ21,-0.199784373,0.89688307,0.999921583,8.71E-01,46182400,39924800,6.4,2.6,Ndufb6
D3ZZ62,-0.141286515,0.926959783,0.999921583,9.07E-01,66390200,60180200,8,6.4,Xpot
D3ZZA8,0.220916839,0.886056736,0.999921583,1.17E+00,123894000,144060000,17.4,16.6,Sec24a
D3ZZC1,0.08857801,0.954163786,0.999921583,1.06E+00,418802000,444420000,30.4,29.2,Txndc5
D3ZZF8;A0A0G2JVP5;B2RZ22,0.49179236,0.750193301,0.999921583,1.41E+00,55238000,77513400,7.8,7.4,Paip1
D3ZZM3,0.142630644,0.926267134,0.999921583,1.10E+00,13570600,15029800,1.6,1.8,Cog4
D3ZZN3,-1.370869243,0.382281116,0.999921583,3.87E-01,2288060000,881362000,104.6,41.8,Acss1
D3ZZR5;D3ZLF6,-0.196506118,0.898564626,0.999921583,8.73E-01,119370000,103868200,15.8,8.2,Snrpa1
D3ZZR9,-0.473368305,0.759215618,0.999921583,7.20E-01,31152200,22430000,3.4,2.6,Fkbp2
D3ZZW1,0.203767855,0.894840587,0.999921583,1.15E+00,135742000,156076000,15.4,17.2,Dock1
D3ZZZ9,0.012860442,0.993341044,0.999921583,1.01E+00,562868000,566826000,45.8,34.8,Ctnnd1
D4A017,0.444638758,0.773359191,0.999921583,1.36E+00,10265200,13983000,2,2.4,Tmem87a
D4A022,-0.245362514,0.873563354,0.999921583,8.44E-01,33936000,28559400,5,3.8,Gapvd1
D4A031,0.11130581,0.942423858,0.999921583,1.08E+00,112025000,120764000,10.4,12,Ddx42
D4A051;Q63258-3;Q63258-2;Q63258,2.90873872,0.079008167,0.999921583,7.51E+00,22283600,166958000,3,16.2,Itga7
D4A054;M0R3M4,-0.189646522,0.902084782,0.999921583,8.77E-01,106723200,93528600,14.6,11.4,Ranbp2
D4A0C3,-0.095433122,0.950621483,0.999921583,9.36E-01,19310800,18044000,3.6,2.4,Hid1
D4A0E2;A0A0G2K350,-1.877976025,0.238246174,0.999921583,2.72E-01,7331160,2001400,2.2,1.4,Napg
D4A0E8,0.014658164,0.992410239,0.999921583,1.01E+00,173366000,174616000,16.4,13.8,Prmt5
D4A0F3;A0A0G2JZR1,-1.646790939,0.297577983,0.999921583,3.19E-01,8476400,2745200,2,0.8,Osbpl6
D4A0H5;B5DEL2,-0.583904919,0.705692032,0.999921583,6.67E-01,24784200,16443400,3.6,1.6,Cpsf1
D4A0L4;F1MA18;Q62764-2;Q62764;Q3KRC7,0.847278928,0.585085521,0.999921583,1.80E+00,22049200,39604800,3,4.8,Ybx3
D4A0M2,1.349825048,0.389378584,0.999921583,2.55E+00,36469600,92744000,7.6,12.6,Nxn
D4A0T0,-0.41095084,0.790053861,0.999921583,7.52E-01,170586000,128008000,15,9.4,Ndufb10
D4A0T8,-0.591853891,0.701902429,0.999921583,6.63E-01,114656000,75830600,12,6.8,Dhrs7
D4A104,-1.12320786,0.471517967,0.999921583,4.59E-01,10091760,4554600,2.6,0.8,Mrpl45
D4A133,-0.511158862,0.740751247,0.999921583,7.02E-01,455906000,318792000,31.8,25,Atp6v1a
D4A1B8,0.624681,0.68634193,0.999921583,1.54E+00,18862800,29002600,3.2,3.6,Dctn3
D4A1B9;F1LQB2;P97690,-0.166722356,0.91386436,0.999921583,8.91E-01,237396000,211092000,25.4,19.4,Smc3
D4A1J6,0.062200858,0.967802834,0.999921583,1.04E+00,382244000,398434000,29.8,25.2,Ankfy1
D4A1Q9,0.117203108,0.939379854,0.999921583,1.08E+00,234974000,254074000,22.4,24.2,Ttll12
D4A1U1;A0A1W2Q655,-0.687032703,0.657205497,0.999921583,6.21E-01,194120000,120432000,21,8.4,Zbtb20
D4A1V7;Q3T1J9,0.125287526,0.935208582,0.999921583,1.09E+00,30006600,32616400,5.2,4.4,Mob1b;Mob1a
D4A1X2,-0.273288677,0.859335223,0.999921583,8.27E-01,18397600,15128000,4.2,2.2,Exosc10
D4A261,-1.680517059,0.288277142,0.999921583,3.12E-01,20006000,6343400,2.6,1.8,Ctc1
D4A264,-0.11294529,0.94157751,0.999921583,9.25E-01,29219600,26986400,5.8,3.6,Zadh2
D4A2D7,0.292548356,0.849552801,0.999921583,1.22E+00,223270000,273046000,20.6,18.8,Ipo4
D4A2F1;P25304-3;F1LPF2;P25304-4;P25304-2;P25304-5;P25304-6;P25304,-0.445781798,0.772794891,0.999921583,7.34E-01,24121800,17746400,4.4,2.4,Agrn
D4A2G9,0.045152827,0.976624013,0.999921583,1.03E+00,380146000,391266000,17.2,18.2,Ranbp1
D4A2P1,-0.528293381,0.732434342,0.999921583,6.93E-01,96481600,66863200,14,8.2,Ccar1
D4A3B0;D3ZA84;D3ZT58;D3ZE09,-0.162349505,0.916113898,0.999921583,8.94E-01,77920800,69479200,11.2,9.6,Tln2
D4A3E1,-0.362504579,0.814254094,0.999921583,7.78E-01,284204000,220316000,21.2,17.8,Hnrnpll
D4A3E2,0.024034447,0.987555713,0.999921583,1.02E+00,34162400,34688800,7,4,Npepl1
D4A3E3,1.085905456,0.486025957,0.999921583,2.12E+00,239716000,506778000,2,3.4,Arid1a
D4A3E8,-1.296424773,0.407794933,0.999921583,4.07E-01,17911000,7315400,4.8,2.4,Mrps27
D4A3I4;A0A0G2K4W2,0.086484415,0.955245838,0.999921583,1.06E+00,63319200,66917400,7.2,4.4,Btf3l4
D4A3K5,-0.458846363,0.766353825,0.999921583,7.28E-01,548368000,398338000,21.8,13.6,Hist1h1a
D4A3S6,-0.259645422,0.866280229,0.999921583,8.35E-01,57071800,47512200,8,4.4,Mtss1l
D4A3S8,0.127052373,0.934298249,0.999921583,1.09E+00,59601000,64967200,8.4,5.6,Nsun2
D4A3T3,-0.229568477,0.881631279,0.999921583,8.53E-01,48517400,41245200,4.8,4.4,Cbx1
D4A3V2,-1.010413953,0.516213312,0.999921583,4.96E-01,51481000,25591400,4.8,1.8,Ndufa6
D4A3V3,2.167893449,0.177666505,0.999921583,4.49E+00,3973000,18020800,0.6,3.4,Parp12
D4A3X0;Q7TP06,-0.593904586,0.700925865,0.999921583,6.63E-01,21843400,14518000,6.4,3.8,Seh1l;LOC307347
D4A401,-1.390607302,0.37570612,0.999921583,3.81E-01,17929600,6889000,2.6,1.2,Tex10
D4A478,-1.333468826,0.394956886,0.999921583,3.97E-01,12111200,4734360,2.4,0.8,Ntpcr
D4A4A9,-2.86142911,0.083386031,0.999921583,1.38E-01,16121400,2192800,5,0.8,Mrpl19
D4A4B4;D3ZAI0,0.051925577,0.973119123,0.999921583,1.04E+00,36207400,37450600,5.4,3.4,U2surp
D4A4D5;P02401;D3ZN03,0.015355095,0.992049393,0.999921583,1.01E+00,511348000,515376000,17,13.2,LOC498555;Rplp2;LOC100362751
D4A4J0,-0.184481386,0.904736845,0.999921583,8.80E-01,154234000,135484000,14.2,9.4,Supt16h
D4A4T0;I6L9H8,0.102191834,0.947130083,0.999921583,1.07E+00,56118400,60085600,8.8,8,Stub1
D4A4T9,0.811279871,0.600920047,0.999921583,1.75E+00,10324200,18109800,2.8,3.6,Chordc1
D4A4Z9,0.222712437,0.885137918,0.999921583,1.17E+00,251988000,293760000,26.4,25.6,Ktn1
D4A510,0.064903747,0.966404657,0.999921583,1.05E+00,171702000,179186000,20.2,16.2,Smarcc2
D4A554,0.989257603,0.524868714,0.999921583,1.99E+00,19408400,38354800,3.4,6.2,Eif4g3
D4A565,-0.300145809,0.845700998,0.999921583,8.12E-01,56322000,45576000,5.6,3.8,Ndufb5
D4A5A6,-0.083460274,0.956808999,0.999921583,9.44E-01,36652600,34528400,7,4.2,Polr2a
D4A5I9,-0.493870904,0.749177833,0.999921583,7.10E-01,848972000,602074000,66.2,38.6,Myo6
D4A5J1,-0.863601493,0.577979075,0.999921583,5.50E-01,28956400,15898000,5.2,1.4,Kbtbd11
D4A5K6,0.014763812,0.992355538,0.999921583,1.01E+00,35861800,36176800,8.8,5.2,Zmpste24
D4A5L9;P62898,-0.206651492,0.893362499,0.999921583,8.67E-01,127342000,109978400,10.4,7.2,LOC679794;Cycs
D4A5R0;D3ZUZ9,-0.213828349,0.889685652,0.999921583,8.62E-01,17966200,15449400,2.8,2.6,Ppih
D4A631,0.648126876,0.675319984,0.999921583,1.57E+00,19829200,31015400,3.8,6,Arfgef1
D4A644,0.272886048,0.859540047,0.999921583,1.21E+00,20466400,24638800,2.8,2.8,Map7d1
D4A6C5,0.385680181,0.802650221,0.999921583,1.31E+00,131906000,172098000,16.6,16.2,Arhgap1
D4A6D9,0.707101067,0.647949499,0.999921583,1.63E+00,7199800,11697200,2.6,2.4,Hs1bp3
D4A6G6;A0A0H2UI38;P17074;F1M8C7;F1M764;D3ZGN8;D3ZSH6;F1LYF3,0.360631576,0.815193973,0.999921583,1.28E+00,342422000,438682000,14,13.4,LOC100362339;Rps19;LOC100360843;Rps19l1
D4A6R4,-2.808150689,0.088579737,0.999921583,1.43E-01,9749520,1398180,2.8,0.4,LOC100362216
D4A6W6;P62919,-0.059174536,0.969368454,0.999921583,9.60E-01,889362000,851932000,33.2,24.2,RGD1561333;Rpl8
D4A6X4,-1.656388903,0.294908716,0.999921583,3.17E-01,21042000,6686600,3,1,Acyp1
