Lipid name,logFC,FoldChange,PValue,FDR,C1,C2,C3,C4,C5,AverageC,R1,R2,R3,R4,R5,AverageR,lipid_class
PS (34:1),0.166305979,1.122181457,0.077792784,0.595749843,1569.220119,1288.080097,1368.520092,1093.780075,1518.600101,1367.640097,1621.700115,1549.460125,1500.220097,1512.880123,1468.080109,1530.468114,
PS (34:2),-0.029459089,0.979787582,0.756348223,0.999011847,1629.280121,1142.160061,1118.760078,1027.440079,1075.880081,1198.704084,1137.880081,1237.720089,1168.280079,1142.000076,1166.580086,1170.492082,
PS (34:3),0.098623293,1.070751199,0.289277834,0.999011847,2135.780144,2267.280163,2146.520138,2556.180187,2471.780155,2315.508157,2549.480148,2111.340137,3217.160255,2164.860168,2354.520191,2479.47218,
PS (34:4),-0.031457067,0.97843162,0.730498141,0.999011847,29854.66192,34578.46241,30802.36234,32011.88176,31635.08252,31776.49019,27854.76222,34562.08249,30197.96208,31597.74249,30920.90199,31026.69025,
PS (34:5),-0.077921548,0.947421589,0.396955702,0.999011847,5251.840309,6327.060501,6268.500542,4854.340366,6180.660515,5776.480447,5206.580383,6235.720547,4842.740307,5648.580399,5353.700382,5457.464404,
PS (34:6),0.169467752,1.124643498,0.07440808,0.575703752,1078.480076,1147.480076,1128.120083,1073.420086,1134.660069,1112.432078,1393.580124,1039.160076,1231.860077,1280.320095,1299.360085,1248.856091,
PS (36:0),-0.077682514,0.947578576,0.412927085,0.999011847,1324.48008,1322.180103,1300.280083,1113.940079,1148.020081,1241.780085,1178.600075,1163.94009,1106.540073,1307.340103,1112.160076,1173.716084,
PS (36:1),-0.083805733,0.943565299,0.368187915,0.999011847,3192.360195,2566.600166,2200.800156,1918.780144,2054.480129,2386.604158,2567.500195,2569.040173,1717.540134,2020.080166,2338.460186,2242.524171,
PS (36:2),-0.076407506,0.948416386,0.412841345,0.999011847,2986.580185,2327.820175,2010.280163,1801.460121,1779.480129,2181.124155,2432.760139,1825.900127,1881.240128,2104.320164,2064.420135,2061.728139,
PS (36:3),0.067679602,1.0480297,0.476093866,0.999011847,1251.400089,1124.720085,1200.82008,1064.640076,1106.080082,1149.532082,1251.200073,1135.880085,1121.380077,1358.760086,1141.84008,1201.81208,
PS (36:4),0.013743841,1.009572026,0.884971527,0.999011847,1252.200092,1153.640091,1161.120079,1110.220074,1131.860081,1161.808083,1176.460091,1060.120079,1245.420086,1107.680088,1261.960068,1170.328082,
PS (36:5),-0.007249953,0.994987321,0.939314698,0.999011847,1072.560078,1112.220081,1133.00008,1069.34008,1126.520088,1102.728082,1132.620079,1090.260075,1140.480099,1018.660069,1094.320084,1095.268081,
PS (36:6),0.084261546,1.060144959,0.374033029,0.999011847,1184.220089,1278.720093,1210.220089,1054.840076,1296.000092,1204.800088,1200.000084,1218.900089,1181.220078,1201.160084,1564.44009,1273.144085,
PS (36:7),0.080475374,1.05736639,0.386154577,0.999011847,2593.700165,2977.420204,2576.280193,2588.58017,2334.000179,2613.996182,2596.600189,3076.960205,2983.920212,3010.30022,2135.920147,2760.740195,
PS (36:8),-0.100512556,0.932701566,0.278839592,0.999011847,2822.680199,2801.820213,2761.560196,3143.360229,2824.840199,2870.852207,2650.160194,2540.580177,2449.820168,2874.640186,2845.660206,2672.172186,
PS (38:0),0.010054491,1.006993584,0.915454319,0.999011847,1214.160091,1177.580082,1201.680084,1260.600098,1449.680088,1260.740089,1372.200096,1146.280079,1348.480087,1238.880096,1233.880085,1267.944089,
PS (38:1),0.053723631,1.037940419,0.569685435,0.999011847,1208.420074,1542.40012,1307.520084,1228.020081,1329.940102,1323.260092,1300.200089,1079.480068,1538.500111,1740.160122,1201.480087,1371.964095,
PS (38:2),0.014680114,1.010227426,0.876856288,0.999011847,1532.26012,1195.140083,1160.700077,1236.700085,1125.820091,1250.124091,1195.200092,1337.500092,1134.640087,1147.760078,1477.3601,1258.49209,
PS (38:3),-0.11147462,0.925641453,0.23730334,0.999011847,1748.180119,1573.100117,1410.620113,1361.680096,1321.840103,1483.084109,1172.440075,1848.220131,1428.240089,1145.640083,1250.700073,1369.04809,
PS (38:4),-0.13712078,0.909332121,0.144651621,0.891318084,1925.480141,2026.960136,1465.940109,1420.720089,1543.800106,1676.580116,1719.320114,1817.240097,1346.640099,1328.860096,1390.460094,1520.5041,
PS (38:5),0.041518471,1.029196511,0.662236927,0.999011847,1221.920074,1053.040077,1239.160088,1070.860081,1102.040085,1137.404081,1231.140072,1122.360085,1270.760082,1151.700089,1066.880074,1168.56808,
PS (38:6),-0.05832588,0.960377906,0.539850479,0.999011847,1086.340076,1270.800087,1239.480091,1050.440079,1097.50008,1148.912083,1170.880089,1155.760075,1037.680077,1055.420074,1085.240078,1100.996078,
PS (38:7),-0.030312591,0.979208108,0.749804915,0.999011847,1103.82008,1151.520077,1136.680084,1054.420074,1369.700104,1163.228084,1087.500076,1124.720074,1142.060085,1253.980103,1075.760067,1136.804081,
PS (38:8),-0.132631992,0.912165815,0.162542171,0.953030466,1518.100113,1174.300079,1222.660084,1218.260078,1060.000084,1238.664088,1136.300091,1098.880089,1090.600071,1115.840073,1191.520092,1126.628083,
PS (38:9),-0.287169419,0.819508365,0.002275464,0.038812175,1672.48011,1806.780148,1618.380112,1765.160118,1847.760139,1742.112125,1407.7001,1381.200119,1164.740082,1418.2201,1745.160103,1423.404101,
PS (40:0),0.069426843,1.049299733,0.464531686,0.999011847,1201.280094,1160.760082,1144.620075,1239.400093,1079.980076,1165.208084,1133.680077,1209.420086,1278.860085,1256.280098,1224.000088,1220.448087,
PS (40:1),-0.049646566,0.966172995,0.60053229,0.999011847,1354.640095,1174.82008,1302.340096,1150.12009,1278.100086,1252.004089,1131.440079,1254.08009,1204.620094,1244.260082,1198.140095,1206.508088,
PS (40:2),0.071294706,1.050659145,0.451703431,0.999011847,1405.960106,1165.66008,1175.720089,1124.180077,1267.020096,1227.708089,1541.720104,1246.800091,1295.620098,1118.660084,1233.900074,1287.34009,
PS (40:3),-0.106052309,0.929126985,0.262466396,0.999011847,1297.780102,1262.60009,1690.500122,1146.960087,1324.700077,1344.508096,1199.220093,1042.620075,1167.120079,1506.780102,1312.080097,1245.564089,
PS (40:4),-0.109912241,0.926644428,0.243764462,0.999011847,1146.960094,1923.380154,1723.380112,1463.260124,1234.480095,1498.292116,1883.260136,1193.460087,1210.180073,1106.100079,1539.140121,1386.428099,
PS (40:5),-0.21750198,0.860053327,0.021674871,0.231691995,1317.780094,1376.660095,1252.240089,1558.320107,1362.680092,1373.536095,1245.460087,1076.180065,1224.92009,1206.440075,1147.800079,1180.160079,
PS (40:7),0.216925986,1.162254479,0.022107533,0.233685969,1082.780075,1143.320076,1117.200085,1312.320095,1147.460079,1160.616082,1477.340115,1062.520069,1802.260105,1315.740101,1091.560062,1349.88409,
PS (40:8),-0.04817976,0.967155815,0.611089569,0.999011847,1247.42009,1579.600124,1384.740105,1100.180077,1060.320076,1274.452094,1461.160095,1110.840084,1230.980076,1158.020088,1190.740089,1230.348087,
PS (40:9),-0.066783606,0.954764212,0.482838367,0.999011847,1273.080093,1131.460087,1086.940071,1117.100082,1116.940086,1145.104084,1075.720074,1112.520073,1067.660072,1112.540081,1085.100067,1090.708073,
PS (42:0),-0.095501337,0.935946949,0.31476556,0.999011847,1198.340092,1280.560089,1289.160103,1120.020077,1159.440075,1209.504087,1126.740078,1131.340073,1159.140076,1196.660088,1035.580063,1129.892075,
PS (42:1),0.024501807,1.017128395,0.797149761,0.999011847,1071.520081,1082.960068,1091.960079,1020.500072,1061.160076,1065.620075,1032.32008,1040.56007,1143.900078,1090.780083,1100.840088,1081.68008,
PS (42:10),0.034269812,1.024038397,0.718663428,0.999011847,1123.620087,1123.060078,1069.560085,1189.200073,1071.260082,1115.340081,1123.300072,1074.640076,1251.160084,1117.320061,1136.480076,1140.580074,
PS (42:11),0.01922227,1.013413021,0.840026844,0.999011847,1055.020069,1148.800083,1145.280075,1068.040073,1052.300079,1093.888076,1159.060081,1193.120079,1027.480068,1059.460079,1092.000076,1106.224077,
PS (42:2),0.001761576,1.001221777,0.985196995,0.999011847,1320.42009,1128.940079,1093.440071,1109.460075,1275.940105,1185.640084,1167.360081,1113.400085,1010.820065,1297.680088,1327.160088,1183.284081,
PS (42:3),-0.019484773,0.986584979,0.837490383,0.999011847,1141.920082,1094.120068,1234.18008,1206.860092,1201.260098,1175.668084,1292.360104,1059.300076,1142.680084,1132.880081,1162.880085,1158.020086,
PS (42:4),-0.084224847,0.943291226,0.375117237,0.999011847,1128.700081,1042.020081,1135.220078,1423.200111,1350.340092,1215.896088,1358.320084,1129.620083,1074.160084,1098.760082,1069.080086,1145.988084,
PS (42:5),-0.004542947,0.996856022,0.961920742,0.999011847,1184.680088,1166.260082,1059.060081,1054.540077,1153.020088,1123.512083,1116.920071,1188.620094,1109.320072,1069.780079,1102.78009,1117.484081,
PS (42:6),0.040641743,1.028571256,0.668184842,0.999011847,1271.940079,1159.56007,1192.700085,1284.320099,1145.640079,1210.832082,1507.260105,1155.080074,1268.880104,1159.98008,1129.140076,1244.068088,
PS (42:7),-0.044766304,0.969446841,0.630530581,0.999011847,2313.58017,2568.660191,2350.420155,2408.080166,2445.900173,2417.328171,2742.080189,2343.16016,2270.060177,2219.480156,2127.680153,2340.492167,
PS (42:8),0.019898597,1.013888214,0.834535431,0.999011847,1070.800072,1064.120075,1097.980087,1095.360077,1093.120075,1084.276077,1061.840073,1082.300076,1166.980095,1097.260078,1079.04007,1097.484078,
PS (42:9),-0.090334666,0.939304831,0.342723276,0.999011847,1057.240078,1252.620079,1180.240082,1071.420074,1153.560081,1143.016079,1061.940071,1056.56007,1084.420071,1109.980076,1045.400074,1071.660072,
PS (44:0),-0.010245248,0.992923691,0.91438374,0.999011847,1090.160072,1123.680077,1052.840084,1093.100079,1069.560066,1085.868076,1106.280075,1091.460072,1138.700085,1016.360069,1029.880074,1076.536075,
PS (44:1),0.071428527,1.050756606,0.452310277,0.999011847,1160.620087,1101.060081,1196.780079,1105.700089,1081.520084,1129.136084,1095.940075,1296.28009,1095.640068,1139.240082,1288.26009,1183.072081,
PS (44:10),-0.059934056,0.959307967,0.528342159,0.999011847,1271.180077,1082.32008,1126.740086,1068.300079,1337.200108,1177.148086,1133.660084,1125.760067,1109.860088,1086.180073,1176.34008,1126.360078,
PS (44:2),-0.057334463,0.961038103,0.546710226,0.999011847,1133.960083,1161.160088,1190.800095,1135.080082,1139.260075,1152.052084,1093.240078,1141.220081,1111.16008,1080.760075,1098.48008,1104.972079,
PS (44:3),-0.0336447,0.976949098,0.723696697,0.999011847,1126.340084,1156.92009,1094.880074,1168.080082,1104.860077,1130.216081,1109.060081,1141.060081,1104.500076,1054.640072,1101.640068,1102.180076,
PS (44:4),-0.035574468,0.975643191,0.70847483,0.999011847,1145.200077,1125.900078,1149.200077,1114.480068,1160.100079,1138.976076,1070.300076,1079.340076,1100.940075,1212.600086,1081.620068,1108.960076,
PS (44:5),-0.061943383,0.957972812,0.514772081,0.999011847,1226.320084,1262.800079,1078.020073,1131.860085,1132.020073,1166.204079,1089.060066,1086.800087,1191.820091,1153.98008,1054.620075,1115.25608,
PS (44:6),-0.114931156,0.923426375,0.227643093,0.999011847,1145.700077,1135.360081,1081.220081,1198.420082,1131.460083,1138.432081,1115.380077,1062.320072,1017.620068,1034.240074,1018.000065,1049.512071,
PS (44:7),0.115687362,1.083491144,0.223332266,0.999011847,1081.960072,1069.380081,1097.980068,1237.12009,1139.180073,1125.124077,1053.340076,1136.900085,1036.480072,1151.820084,1696.32011,1214.972086,
PS (44:8),-0.012916461,0.99108695,0.891894264,0.999011847,1132.820076,1145.060074,1202.020096,1208.360085,1113.500072,1160.352081,1072.700077,1077.700077,1429.3601,1078.880089,1086.24007,1148.976083,
PSo (16:0),-0.102693806,0.931292454,0.276578119,0.999011847,1380.780087,1790.960114,1475.140106,1168.160072,1443.98011,1451.804098,1167.16008,1481.300098,1479.640106,1271.820087,1344.42009,1348.868092,
PSo (18:0),0.063774253,1.045196539,0.488071746,0.999011847,4410.620369,10022.34077,4131.840355,3599.820282,5728.940357,5578.712428,5548.300388,10973.38091,4229.32037,4568.120262,3759.360321,5815.696449,
PSo (20:0),0.095635723,1.068536154,0.311027442,0.999011847,1496.920116,1468.160114,1376.960094,1296.140091,1100.500069,1347.736097,1393.420109,1904.540134,1187.460087,1225.520096,1465.940094,1435.376104,
PSo (28:0),-0.07215754,0.951214399,0.444933589,0.999011847,1272.100075,1230.620075,1632.200119,1529.520096,1335.520092,1399.992091,1201.260075,1396.980091,1339.640095,1258.260082,1448.640118,1328.956092,
PSo (30:0),-0.084773204,0.942932756,0.372807161,0.999011847,1282.660099,1180.180088,1188.18008,1042.020073,1144.780083,1167.564085,1096.820087,1082.040081,1121.140091,1089.900066,1101.100086,1098.200082,
PSo (30:1),-0.129054479,0.914430558,0.175185518,0.992560734,1128.280083,1079.66008,1152.560081,1399.620098,1068.080078,1165.640084,1057.820072,1099.640079,1080.420078,1064.120079,1021.400078,1064.680077,
PSo (32:0),0.040699584,1.028612495,0.669003673,0.999011847,1084.540073,1186.960087,1049.560074,1060.160065,1085.780079,1093.400076,1051.280067,1094.540077,1068.460079,1226.240078,1169.700077,1122.044076,
PSo (32:1),-0.057863263,0.960685912,0.542975133,0.999011847,1119.40007,1056.260082,1270.760109,1147.320076,1181.100079,1154.968083,1269.980076,1064.34008,1115.500076,1068.54007,1021.480072,1107.968075,
PSo (34:0),-0.049984978,0.965946387,0.599028464,0.999011847,1454.540112,1188.880081,1071.300068,1064.080074,1065.300072,1168.820081,1166.040085,1110.940083,1166.640076,1079.300087,1107.760082,1126.136082,
PSo (34:1),0.059129232,1.041836749,0.534160095,0.999011847,1083.280067,1164.840088,1126.920071,1071.100082,1108.800079,1110.988078,1032.880074,1178.940083,1223.500076,1270.660084,1070.920082,1155.38008,
PSo (34:2),-0.129813721,0.913949451,0.171132528,0.981030634,1466.920113,1370.92009,1088.880077,1381.480103,1076.620075,1276.964091,1068.740063,1132.100079,1175.240093,1195.180092,1250.780083,1164.408082,
PSo (34:2),-0.129813721,0.913949451,0.171132528,0.981030634,1390.580093,1211.960087,1293.900089,1133.640079,1204.620079,1246.940086,1157.320084,1250.000072,1139.980076,1074.840073,1255.460091,1175.520079,
PSo (34:4),0.041674383,1.029307742,0.661051903,0.999011847,1206.840088,1167.700085,1083.16008,1101.660072,1126.600079,1137.192081,1332.12009,1122.040073,1096.200077,1080.08007,1209.60009,1168.00808,
PSo (36:2),0.147108244,1.107347664,0.12053403,0.800537959,1166.120075,1239.700089,1124.700069,1353.280083,1086.000072,1193.960078,1424.220104,1261.240086,1345.700092,1296.760098,1275.700089,1320.724094,
PSo (36:3),0.044340417,1.031211614,0.641121101,0.999011847,1121.020077,1163.720078,1141.200096,1097.920082,1043.500076,1113.472082,1175.720085,1128.78009,1128.420071,1099.920071,1196.060081,1145.78008,
PSo (36:4),-0.024774461,0.982974257,0.79423614,0.999011847,1174.760086,1169.84008,1152.240082,1274.820087,1132.980087,1180.928085,1216.44009,1103.880085,1190.300087,1168.040085,1117.600079,1159.252085,
PSo (36:5),0.078399633,1.055846151,0.408645457,0.999011847,1115.420082,1138.320076,1103.560081,1439.560104,1074.000069,1174.172083,1553.160122,1347.500099,1059.280083,1131.460091,1102.360077,1238.752094,
PSo (38:0),-0.048789585,0.966747085,0.608152939,0.999011847,1232.480087,1092.060085,1169.200085,1071.180065,1134.040085,1139.792081,1135.24007,1147.640091,1063.580074,1056.980072,1092.620075,1099.212077,
PSo (38:2),-0.072188226,0.951194168,0.444448444,0.999011847,1637.180122,1315.280087,1384.520092,1239.340088,1556.760124,1426.616103,1435.800098,1283.120087,1453.180099,1469.960094,1130.26009,1354.464094,
PSo (38:3),0.021401742,1.014945135,0.822083506,0.999011847,1145.420082,1092.42009,1040.600067,1099.88007,1157.700069,1107.204076,1086.800072,1120.220085,1091.240074,1221.680084,1087.220074,1121.432078,
PSo (38:3),0.021401742,1.014945135,0.822083506,0.999011847,1203.540085,1052.760075,1133.980076,1209.160084,1046.000072,1129.088078,1288.580093,1151.920078,1125.540085,1118.440086,1083.58007,1153.612083,
PSo (38:4),-2.03E-04,0.999859456,0.998296846,0.999011847,1179.000084,1075.480072,1292.020096,1235.160088,1058.140068,1167.960081,1071.240082,1335.140095,1066.100082,1028.440063,1321.540092,1164.492083,
PSo (38:5),-0.014338096,0.990110812,0.879971025,0.999011847,1147.540085,1383.360104,1039.72007,1069.680073,1305.080097,1189.076086,1077.72007,1255.440086,1288.140099,1093.200069,1161.380089,1175.176083,
PSo (38:6),-0.043191363,0.970505731,0.649595182,0.999011847,1315.740093,1093.900078,1237.640079,1054.38007,1125.000076,1165.332079,1095.760067,1134.620083,1144.140083,1093.160076,1171.440071,1127.824076,
PSo (40:0),0.091756345,1.065666742,0.33296268,0.999011847,1112.480076,1123.240078,1153.220085,1242.34008,1397.940086,1205.844081,1135.680077,1360.520081,1438.820095,1370.960094,1112.32008,1283.660085,
PSo (40:1),-0.046152497,0.968515809,0.626547162,0.999011847,1131.220078,1321.220089,1358.480091,1113.560078,1259.460094,1236.788086,1059.620071,1275.660084,1433.440102,1123.080078,1088.920071,1196.144081,
PSo (40:2),-0.041142856,0.971884747,0.665685544,0.999011847,1233.840084,1145.480076,1098.300072,1021.680077,1095.960075,1119.052077,1089.840084,1139.260075,1041.680065,1091.340076,1061.920071,1084.808074,
PSo (40:3),-0.117503798,0.92178117,0.215847754,0.999011847,1292.28009,1161.520096,1304.980095,1107.120083,1333.980095,1239.976092,1211.600079,1294.300083,1111.980083,1066.68008,1017.920071,1140.496079,
PSo (40:4),-0.073052813,0.950624301,0.441812709,0.999011847,1140.380081,1054.22007,1420.660122,1287.500088,1123.460079,1205.244088,1198.960083,1115.720078,1173.600086,1098.800079,1132.580086,1143.932082,
PSo (40:5),-0.001860013,0.998711568,0.984345428,0.999011847,1420.520096,1351.040092,1137.120087,1111.860077,1156.760067,1235.460084,1328.860092,1185.58009,1501.760098,1084.760075,1060.800079,1232.352087,
PSo (40:6),-0.072336763,0.95109624,0.44708374,0.999011847,1120.880077,1202.640091,1164.300083,1086.460075,1197.000084,1154.256082,1154.180088,1049.180065,1101.260075,1090.640068,1083.580074,1095.768074,
PSo (40:6),-0.072336763,0.95109624,0.44708374,0.999011847,1427.300114,1217.220089,1111.720081,1174.300087,1181.66008,1222.44009,1259.960091,1221.520088,1359.700104,1268.040081,1070.220066,1235.888086,
PSo (42:1),0.038069349,1.026738899,0.689616469,0.999011847,1036.980076,1046.840084,1094.100079,1064.640076,1062.800079,1061.072079,1106.520081,1038.620079,1129.960079,1088.90007,1074.120071,1087.624076,
PSo (42:2),-0.043141631,0.970539186,0.650794397,0.999011847,1204.400093,1048.820068,1087.040089,1093.920078,1045.340084,1095.904082,1081.68008,1035.360073,1019.520073,1106.160084,1063.080082,1061.160078,
PSo (42:4),0.037789516,1.026539766,0.691348088,0.999011847,1122.120083,1128.840084,1131.100079,1018.940079,1096.860085,1099.572082,1236.880093,1099.560085,1104.34008,1046.400082,1144.560089,1126.348086,
